feature,p_value,score,gbr,et,lgbm,xgb,rf,mean
p168_NCI,7.555279862324634e-07,25.354902053626823,0.0,0.00019570818720533007,0.4642857142857143,0.0,0.0216689585821833,0.09723007621102059
p168_H3,0.8570359892199125,0.03250005357754064,0.0,0.0,0.0,0.0,0.0,0.0
p168_MASS,9.65946741267432e-08,29.63720353530132,0.0,0.0007659866687775745,0.0,0.0,0.041207850675383656,0.008394767468832245
p169_H1,1.7445580232735793e-08,33.25086689026358,0.0,0.00036083735321053653,0.42857142857142855,7.462024e-05,0.007941916699645463,0.08738976057330303
p169_NCI,0.1822072483809323,1.7864183859423233,0.0,0.0,0.0,0.0,0.0,0.0
p169_H3,5.201739314062538e-06,21.402299041214437,0.0,1.1456446878771114e-05,0.0,0.0,0.0003748239537112268,7.725608011799958e-05
p169_MASS,3.62146207522566e-24,119.2279503956762,0.0024463122421337145,0.0007568541662825518,0.21428571428571427,0.0003021213,0.006545751088582714,0.04486735061757059
p170_H1,0.33655594010016454,0.9259786885157086,0.0,0.0,0.0,0.0,0.0,0.0
p170_NCI,0.2879354670124419,1.1325965357603576,0.0,0.0,0.0,0.0,0.0,0.0
p170_H3,0.018861387008873885,5.564543548769277,0.0,3.058782137827903e-06,0.0,0.0,0.00019104449677123642,3.882065578181286e-05
p170_MASS,0.0012878955788356993,10.525081016909628,0.0018838902550487925,5.844310551279615e-06,0.0,0.0003595235,0.0027673813964533265,0.0010033278900989761
p171_H1,0.0011286334869997697,10.776520331584322,0.0,8.863992905888195e-07,0.0,0.0,3.812973973600712e-05,7.803227805319187e-06
p171_NCI,0.0011286334870397796,10.776520331516696,0.0,8.863992905888195e-07,0.0,0.0,3.812973973600712e-05,7.803227805319187e-06
p171_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p171_MASS,0.0011286334878158034,10.776520330205505,0.0,8.863992905888195e-07,0.0,0.0,3.812973973600712e-05,7.803227805319187e-06
p172_H1,1.6740089638457452e-06,23.717238653536647,0.004566728975299974,0.00014367389401953348,0.07142857142857142,0.0,0.0606127089267198,0.027350336644922146
p172_NCI,0.2982644673028369,1.0850731041946275,0.0,0.0,0.0,0.0,0.0,0.0
p172_H3,9.591634927773025e-06,20.16256651324842,0.0,1.3363647346820605e-05,0.0,0.0,0.00038583955716095986,7.984064090155609e-05
p172_MASS,1.2602091753238951e-29,153.62833975093767,0.0,0.0015613758752628158,0.0,0.0,0.07108456824890685,0.014529188824833932
p173_H1,0.04803966169781941,3.935379835400239,0.0,0.00021839618564855522,0.07142857142857142,0.00010731371,0.005048588110444264,0.015360573886939255
p173_NCI,0.04583551494222537,4.0153947232916885,0.0,0.00027104019643129956,0.07142857142857142,5.998945e-07,0.00634688053410661,0.015609418410725833
p173_H3,8.40840028527142e-05,15.823477051399893,0.0,2.551989376217105e-05,0.0,0.0,0.0001113463627989096,2.737325131221613e-05
p173_MASS,0.04417587082866386,4.078379030329267,0.0,0.00011091646946459877,0.07142857142857142,0.0,0.004248174032676224,0.01515753238614245
p174_H1,3.5569268984409164e-06,22.17584015205409,0.0,0.003045520475734434,0.0,0.0,0.07623390181017078,0.015855884457181044
p174_NCI,9.871837053043695e-09,34.462985002848434,0.0,0.0046252295074255025,0.0,0.0,0.008525909736628211,0.002630227848810743
p174_H3,9.91699001641505e-07,24.79378029693424,0.0,0.0006299462888714382,0.0,0.0,0.006445646117738222,0.0014151184813219321
p174_MASS,1.8068539888790747e-07,28.326255906697575,0.0,0.0017485649181433118,0.0,0.0,0.03684157281617772,0.007718027546864206
p175_H1,0.12194596735635821,2.4034584261730885,0.0,0.0,0.0,0.0,0.0,0.0
p175_NCI,0.16162503407979595,1.9670316670600525,0.0,0.0,0.0,0.0,0.0,0.0
p175_H3,0.11141175891220083,2.546565287559085,0.0,0.0,0.0,0.0,0.0,0.0
p175_MASS,0.13861239960254138,2.2030565846587598,0.0,0.0,0.0,0.0,0.0,0.0
p176_H1,5.0165027803499335e-06,21.475979843000136,0.0,0.0017192366002082371,0.0,0.0,0.005649967892861855,0.0014738408986140184
p176_NCI,0.0012780590508278213,10.539669696753368,0.0,0.0028038235412861548,0.03571428571428571,0.0,0.012562211692555848,0.010216064189625543
p176_H3,0.0018973553733008534,9.790418592592438,0.0,0.0010420689519544967,0.0,0.0,0.001979285517249222,0.0006042708938407438
p176_MASS,1.1295808921022457e-06,24.525663589060784,0.0,0.0015161901663098573,0.0,0.0,0.013469988149552808,0.002997235663172533
p177_H1,0.6443372288691211,0.21347387036008267,0.0,0.0,0.0,0.0,0.0,0.0
p177_NCI,0.3231235660298656,0.9789465111799309,0.0,0.0,0.0,0.0,0.0,0.0
p177_H3,0.82866019093326,0.04690587254356162,0.0,0.0,0.0,0.0,0.0,0.0
p177_MASS,0.9680009911534848,0.0016114989499050587,0.0,0.0,0.0,0.0,0.0,0.0
p178_H1,1.0237383885073282e-08,34.385438108824395,0.00019266278072755513,0.0012287671914370682,0.32142857142857145,7.0221526e-05,0.005501425751267666,0.06568432973553577
p178_NCI,1.0237383885156935e-08,34.38543810880698,0.00019266278072755513,0.0012287671914370682,0.32142857142857145,7.0221526e-05,0.005501425751267666,0.06568432973553577
p178_H3,1.0237383885084121e-08,34.385438108822136,0.00019266278072755513,0.0012287671914370682,0.32142857142857145,7.0221526e-05,0.005501425751267666,0.06568432973553577
p178_MASS,1.0237383885245352e-08,34.38543810878855,0.00019266278072755513,0.0012287671914370682,0.32142857142857145,7.0221526e-05,0.005501425751267666,0.06568432973553577
p179_H1,2.583230480088178e-06,22.82878576767373,0.007814326533269038,0.0020113920528051768,0.03571428571428571,2.6403513e-06,0.0598712780719935,0.02108278454473873
p179_NCI,0.3876406539689593,0.7481434637788155,0.0,0.0,0.0,0.0,0.0,0.0
p179_H3,2.976005376381407e-14,62.73326037107054,0.0,2.757711732541252e-05,0.0,0.0,0.000158628960036163,3.7241215472315105e-05
p179_MASS,3.4858375078941444e-17,78.66245587450842,0.0,0.002128955890788769,0.0,0.0,0.036278096503329506,0.007681410478823656
p180_H1,0.6339883788856485,0.22707757373085588,0.0,0.0,0.0,0.0,0.0,0.0
p180_NCI,0.8701094953058789,0.02677675425296104,0.0,0.0,0.0,0.0,0.0,0.0
p180_H3,0.7094409392240844,0.1390558040875646,0.0,0.0,0.0,0.0,0.0,0.0
p180_MASS,0.6380462620043772,0.22168225019641377,0.0,0.0,0.0,0.0,0.0,0.0
p181_H1,9.148979319009042e-13,54.891608148717474,2.6758475576188758e-05,0.0002386057594711024,0.0,0.0009942162,0.014909786664660935,0.00323387341695427
p181_NCI,2.833889297625098e-11,47.19680575514379,0.00012474602048257602,0.0037412351621035483,0.14285714285714285,0.0,0.013825230725671768,0.03210967095308015
p181_H3,0.027443366273179243,4.902531848156488,0.00020011490691786908,0.00022605053494667476,0.0,0.0,0.005209933840495168,0.0011272198564719425
p181_MASS,1.5339297411807243e-10,43.47248743388873,7.54793554161461e-05,0.0002362139806631736,0.0,0.0,0.028989045818596865,0.005860147830935237
p182_H1,0.44489498750164824,0.5849105586899008,0.0,0.0,0.0,0.0,0.0,0.0
p182_NCI,0.4263577535941514,0.634161538511242,0.0,0.0,0.0,0.0,0.0,0.0
p182_H3,0.4160051875169066,0.6631022318714661,0.0,0.0,0.0,0.0,0.0,0.0
p182_MASS,0.4631890423642644,0.5393289124529415,0.0,0.0,0.0,0.0,0.0,0.0
p183_H1,1.5909951081054416e-12,53.640360471192,0.0,0.0003640270423111232,0.0,0.0,0.039283729881599894,0.007929551384782203
p183_NCI,6.888537376149964e-10,40.19404316458816,0.0,5.2479834611933835e-05,0.10714285714285714,0.0,0.03583035309089602,0.028605138013673016
p183_H3,1.542718845071904e-05,19.20457742120776,0.0,8.731384254846267e-08,0.0,0.0,0.027354579329234893,0.005470933328615488
p183_MASS,0.23869894099372388,1.3928778383039702,0.0,0.0,0.0,0.0,0.0,0.0
p184_H1,1.4041749772861484e-08,33.71234522992574,0.0,5.726150379416311e-05,0.0,0.0,0.008046089113197472,0.001620670123398327
p184_NCI,1.5438021369617005e-26,133.86601997328933,0.0,0.011868579521819987,0.0,0.0,0.265020662827472,0.055377848469858396
p184_H3,3.0180273366049495e-05,17.859398486831218,0.0,2.8375856732425537e-05,0.0,0.0,0.039509033166511824,0.00790748180464885
p184_MASS,1.4458702666589041e-12,53.85635614909185,0.0,3.0445637862939884e-05,0.0,0.0,0.01872662862706378,0.0037514148529853445
p185_H1,0.007766924464544067,7.166678383678548,0.0,8.945197585545498e-05,0.07142857142857142,1.6322654e-05,0.005964302472877484,0.01549972970628467
p185_NCI,0.00021689817799849654,13.961601692527907,4.574596283444837e-05,0.0004613182445422178,0.03571428571428571,6.3387856e-06,0.010791068044675351,0.009403751350392425
p185_H3,1.1639674990576027e-08,34.111808052138855,0.0,0.0002384606828093779,0.0,0.0,0.00138652678769091,0.0003249974941000576
p185_MASS,0.08730879663991693,2.9393009337076657,0.0,0.0,0.0,0.0,0.0,0.0
p186_H1,0.034992189229439336,4.479367173363845,0.0,0.0008207765239805441,0.0,3.4262568e-05,0.007073862604060494,0.0015857803392239482
p186_NCI,0.47702859274344245,0.506707659046497,0.0,0.0,0.0,0.0,0.0,0.0
p186_H3,0.05176805287633927,3.8085068742744097,2.2295100548514677e-05,0.0007271026804469222,0.0,0.0,0.0025793732040660885,0.0006657541970123051
p186_MASS,0.022207361437975897,5.274997654420362,1.1635769346304282e-05,0.0003306105244130939,0.0,2.5554846e-05,0.005497266473704656,0.0011730135226340529
p187_H1,0.35566014361376086,0.8553593085864366,0.0,0.0,0.0,0.0,0.0,0.0
p187_NCI,0.35566014361373854,0.8553593085865074,0.0,0.0,0.0,0.0,0.0,0.0
p187_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p187_MASS,0.35566014361391907,0.8553593085858974,0.0,0.0,0.0,0.0,0.0,0.0
p188_H1,4.3897245226093545e-05,17.112349043994175,0.0,0.005397380878814558,0.0,0.0,0.018362738786402155,0.004752023933043342
p188_NCI,2.3287600125914555e-05,18.37804879063103,0.0,6.750853734371772e-05,0.0,0.0,0.008502709341896618,0.0017140435758480669
p188_H3,2.3720202194624718e-05,18.34118361368084,0.0,6.750853734371772e-05,0.0,0.0,0.008502709341896618,0.0017140435758480669
p188_MASS,1.3524990711231058e-05,19.46940637155044,0.0,7.771836039258287e-05,0.0,0.0,0.0072325195188805095,0.0014620475758546185
p189_H1,0.20609710268016965,1.6044182434329928,0.0,0.0,0.0,0.0,0.0,0.0
p189_NCI,1.7009020867966944e-05,19.00835081585653,0.0,3.2395841162631286e-05,0.0,1.2882789e-05,0.02289251437642328,0.004587558601261942
p189_H3,2.9096174303117742e-08,32.166117827018894,0.0,0.00018755489320776604,0.0,0.0,0.007333433986893278,0.001504197776020209
p189_MASS,0.0012465986589530586,10.58710776040364,0.0,0.0010872813186041967,0.0,3.5627568e-07,0.029941826978233006,0.0062058929145029215
p190_H1,0.6372639790214996,0.2227161903049355,0.0,0.0,0.0,0.0,0.0,0.0
p190_NCI,0.6643024966760113,0.18865036363499763,0.0,0.0,0.0,0.0,0.0,0.0
p190_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p190_MASS,0.5853155207086878,0.2982569210768739,0.0,0.0,0.0,0.0,0.0,0.0
p191_H1,0.010177188826362172,6.673887870515033,0.0,2.7609828106805218e-05,0.0,0.0,0.005090284939556504,0.001023578953532662
p191_NCI,0.11994064684163162,2.4296166784432693,0.0,0.0,0.0,0.0,0.0,0.0
p191_H3,2.1344623524695785e-16,74.3233019054761,0.0,9.395056774646686e-06,0.0,0.0,0.0006051608355681557,0.00012291117846856048
p191_MASS,2.5443734786071434e-41,236.05607680317715,0.0,2.245666667150475e-05,0.0,0.0,0.14503337499356753,0.029011166332047804
p192_H1,4.145572270467558e-14,61.9673850627721,0.0,0.0031289692376885478,0.0,4.3511832e-07,0.10299993890227854,0.021225868651658136
p192_NCI,1.1076761725085617e-06,24.565976170410874,0.0,7.746255963630115e-06,0.0,0.0,0.021680612067903338,0.004337671664773394
p192_H3,3.3858875574299797e-13,57.15022471669732,0.0,0.008323168142524795,0.0,0.0,0.031698621533507006,0.00800435793520636
p192_MASS,0.00011296509101887406,15.241078809615608,4.0953474985692064e-08,9.038671643542647e-05,0.0,0.0,0.03310932945960529,0.00663995142590314
p193_H1,1.6594052218848986e-06,23.735216808763255,6.394084449750922e-05,0.0004054379892662005,0.0,0.0,0.10456819448042283,0.021007514662837307
p193_NCI,0.329609024458032,0.9530132026461974,0.0,0.0,0.0,0.0,0.0,0.0
p193_H3,0.37245601032489806,0.7974413476292844,0.0,0.0,0.0,0.0,0.0,0.0
p193_MASS,0.001454462272662791,10.293910987197915,0.0,0.00011570276492732023,0.0,0.0,0.02556959172426921,0.005137058897839306
p194_H1,0.045997154161566495,4.009389809533483,0.0,9.414305801074201e-05,0.0,3.7978538e-07,0.005434868587128128,0.00110587828610307
p194_NCI,1.686703265566401e-19,91.69733275859886,0.0,3.521027681380233e-05,0.0,0.0,0.010442714689701038,0.002095584993302968
p194_H3,0.26225593695601906,1.2607579489810177,0.0,0.0,0.0,0.0,0.0,0.0
p194_MASS,0.03609085629468931,4.425891000464741,0.0,3.8778215468155966e-05,0.0,1.6653189e-07,0.03502576386372021,0.007012941722215772
p195_H1,0.049348035066028896,3.889702798464437,0.0,0.0001681368578623868,0.21428571428571427,1.37646e-06,0.00911033595974009,0.04471311271265877
p195_NCI,4.977634313478887e-26,130.68785049415112,3.524545940179768e-05,0.0005391142779276098,0.25,0.00015115361,0.020061480531849366,0.05415739877587662
p195_H3,0.027884405552923253,4.874620461110914,0.0,0.0002925164734345714,0.07142857142857142,0.0,0.001927275188894475,0.014729672618180095
p195_MASS,0.08886823938593734,2.9104784953216734,0.0,0.0,0.0,0.0,0.0,0.0
p196_H1,0.7495998609675981,0.10202362098618245,0.0,0.0,0.0,0.0,0.0,0.0
p196_NCI,0.00016417878285348471,14.506524976077896,0.0,0.00013949827934586176,0.03571428571428571,7.152208e-07,0.01503553721703015,0.010178007286288066
p196_H3,9.760977886228047e-08,29.615268615097236,0.0,2.371337898127981e-05,0.0,0.0,0.001373470173415498,0.00027943671047935556
p196_MASS,0.04747314808210047,3.9555682994083767,0.0,0.00042249616669071664,0.0,2.9428031e-06,0.00848878572010348,0.0017828449379830766
p197_H1,4.283765503854574e-18,83.74028985525318,0.0,5.0058664944683944e-05,0.0,1.0213699e-06,0.003736203008541303,0.0007574566086851445
p197_NCI,0.049138105081740616,3.896944611373056,0.0,0.0002254132654573404,0.03571428571428571,2.569016e-06,0.008649731820874676,0.008918399963330104
p197_H3,9.224379604025522e-06,20.24145767309777,0.0,0.00032407057920146135,0.0,0.0,0.0038265018819490615,0.0008301144922301046
p197_MASS,0.003540549869039943,8.618956796159985,0.0,0.00033348845513055147,0.03571428571428571,7.601267e-07,0.008013207798090756,0.008812348418837723
p198_H1,0.10008325845337374,2.7181827798603417,0.0,0.0,0.0,0.0,0.0,0.0
p198_NCI,2.5638895687023905e-23,114.08816409473847,0.0,0.0002798735371947496,0.03571428571428571,3.3368267e-06,0.005767475514258502,0.008352994318486606
p198_H3,1.0049787617923247e-12,54.678939806599,0.0,0.0006957658655735613,0.0,1.284692e-05,0.005866960370563972,0.001315114631241857
p198_MASS,2.289734197734828e-16,74.15608195156324,0.0,0.00031776951036745953,0.07142857142857142,1.4163853e-06,0.006462297416504175,0.01564201094815193
p199_H1,4.131337634811597e-42,242.0813184578904,0.0,0.01824971023542411,0.03571428571428571,7.847583e-06,0.16367836266860547,0.043530041240307
p199_NCI,6.472585161813499e-14,60.94033134307379,0.0,0.00017900594121971107,0.0,0.0021330218,0.09876980148074724,0.02021636585032335
p199_H3,2.863373909078647e-08,32.20003245355475,0.0035181008129522478,0.023806849171200097,0.0,0.0031127748,0.16263539211019645,0.03861462338046172
p199_MASS,5.991042130585336e-24,117.90055553827936,0.0,0.00041952029403828563,0.0,0.0,0.049915472079842975,0.010066998474776252
p200_H1,0.002088732790853845,9.60901388160923,0.0023367083622824847,0.0006055615842553808,0.14285714285714285,0.0,0.025743036177826376,0.034308489796301425
p200_NCI,5.5095556005645097e-11,45.72580820483932,0.0,8.281317793869555e-05,0.0,0.0,0.004312864989607159,0.0008791356335091708
p200_H3,3.169104910619471e-11,46.94900592344669,0.0,5.0044471075787276e-05,0.0,0.0,0.0020401814004627084,0.00041804517430769916
p200_MASS,3.104089062682921e-11,46.994937690693014,0.0,2.5765879543994743e-05,0.0,0.0,0.04971407788588336,0.009947968753085472
p201_H1,0.5264833424713757,0.401956209382145,0.0,0.0,0.0,0.0,0.0,0.0
p201_NCI,1.9463019682160846e-20,97.09284015262898,0.0,0.0018106438379347294,0.0,8.968721e-06,0.04489758057335869,0.009343438626453995
p201_H3,0.4771147353796402,0.5065094230054425,0.0,0.0,0.0,0.0,0.0,0.0
p201_MASS,0.17754485455525224,1.8251929967483322,0.0,0.0,0.0,0.0,0.0,0.0
p202_H1,3.420719686987339e-22,107.3719264482147,4.9986949546678494e-05,0.001171503852627461,0.0,0.0,0.06506008620130971,0.013256315400696769
p202_NCI,4.194476920709957e-06,21.839986826554732,0.0,0.0006326029688242787,0.0,0.0,0.0612390829577409,0.012374337185313037
p202_H3,3.756357530842687e-26,131.45014142769423,0.0,0.0019951951142693374,0.0,0.0,0.06764753821970954,0.013928546666795775
p202_MASS,7.69224283649013e-36,195.87726394549532,0.0,0.00024272328264360473,0.03571428571428571,0.0,0.03533748157310812,0.014258898114007486
p203_H1,0.6475526922946861,0.20935084565641568,0.0,0.0,0.0,0.0,0.0,0.0
p203_NCI,0.8228791077341747,0.050179032638744264,0.0,0.0,0.0,0.0,0.0,0.0
p203_H3,0.6743037647343776,0.17689788755475688,0.0,0.0,0.0,0.0,0.0,0.0
p203_MASS,0.46301677928455176,0.539744814173508,0.0,0.0,0.0,0.0,0.0,0.0
p204_H1,2.2635792513540488e-26,132.82477066827,0.0,0.00039056873456483495,0.0,1.8915165e-05,0.10366707816967076,0.020815312413872803
p204_NCI,0.002219232414910593,9.49478132691201,0.0,0.0009981018472098391,0.07142857142857142,4.7932048e-08,0.02750566131312467,0.01998647650419072
p204_H3,3.4061217815260633e-49,298.97039908965615,0.0,1.3095465023659693e-06,0.0,0.0,0.09209130927538392,0.018418523764377255
p204_MASS,4.079763807843828e-16,72.78323382055177,0.0,0.0003582638466694421,0.0,0.0,0.016110625399864534,0.003293777849306795
p205_H1,7.538217960490687e-27,135.8225024452917,0.03241365930905595,0.0021065997836417446,0.2857142857142857,0.0033948238,0.12124790985932557,0.08897545568410306
p205_NCI,0.004118936865428955,8.337114454765173,0.0,0.0017606866579883908,0.03571428571428571,2.390766e-06,0.026573535711244777,0.012810179769900811
p205_H3,2.2124989256223528e-31,165.22127941095005,0.0004131748055316867,7.733488293419788e-05,0.0,0.0,0.052545430084489225,0.010607187954591021
p205_MASS,1.3356557285460816e-22,109.79825619333218,0.0,0.0018854076576813544,0.2857142857142857,8.539799e-06,0.03916076765911946,0.06535380016596284
p206_H1,1.1806711196726503e-09,39.02588165091157,0.0,0.0036800726437236798,0.0,2.3189216e-07,0.32407243644423883,0.06555054819602427
p206_NCI,0.0039210035615600556,8.42874040636073,0.0,0.003880231314202161,0.03571428571428571,0.0,0.02834557337362444,0.013588018080422462
p206_H3,8.941117023611814e-09,34.67428070224438,0.0,0.00012668622275640502,0.0,0.0,0.039976526102088926,0.008020642464969066
p206_MASS,2.6111654600019668e-05,18.148908290997625,0.0,0.00047005930253850883,0.0,0.0,0.1440045656430721,0.028894924989122123
p207_H1,1.4896016676627291e-21,103.60216369075415,0.0013012257208736948,0.006141048576481865,0.0,0.0,0.11713252679292885,0.02491496021805688
p207_NCI,3.824074722589951e-10,41.47480011011297,0.0,0.000748733140410797,0.0,1.6752257e-06,0.024806025135910972,0.005111286700402298
p207_H3,5.2764877207763305e-08,30.908837961755456,0.0,0.0,0.0,0.0,0.02949798752200396,0.005899597504400792
p207_MASS,6.450946104552462e-18,82.74381276016707,0.0,0.00038536624005745037,0.0,0.0,0.05725970611541323,0.011529014471094137
p208_H1,1.6931051089559842e-19,91.68792633858693,0.06247860000333695,0.14879985184900363,0.10714285714285714,0.0,0.21667584125886996,0.10701943005081353
p208_NCI,4.646196151833224e-20,94.91070098896209,0.12644092138612867,0.0743398726215833,0.39285714285714285,0.007640054,0.19857751448305003,0.15997110106633652
p208_H3,1.0794397402385755e-06,24.61914389024054,0.0,2.5863751438823366e-07,0.0,0.0,0.0025706615763755117,0.00051418404277798
p208_MASS,2.1366181725163467e-08,32.82049205845521,0.0,0.026056447762263433,0.0,0.0,0.15692368238289192,0.03659602602903107
p209_H1,0.1219985165401993,2.4027794000238383,0.0,0.0,0.0,0.0,0.0,0.0
p209_NCI,2.3777776787556935e-05,18.336328538625718,0.00010868312747765518,0.0006671255973798408,0.42857142857142855,0.00012125889,0.021788863478642746,0.09025147193307194
p209_H3,0.421140264116744,0.6486139673373688,0.0,0.0,0.0,0.0,0.0,0.0
p209_MASS,0.14710173473112384,2.11113681274441,0.0,0.0,0.0,0.0,0.0,0.0
p210_H1,1.929844436857291e-08,33.03650087315727,0.0,0.0001519063684806898,0.07142857142857142,8.541502e-06,0.011061855818348967,0.016530175023522477
p210_NCI,0.01317884488485077,6.2063623853299745,0.0,5.097043695062977e-05,0.03571428571428571,1.143797e-05,0.00385268054021816,0.007925874932288508
p210_H3,3.1354560709851506e-05,17.783154793174905,0.0,0.002519187298540903,0.03571428571428571,0.0,0.003157884222551432,0.008278271447075611
p210_MASS,7.016051728917556e-16,71.49887373767206,4.0529400680511035e-07,0.0011736398633535436,0.0,1.50451715e-05,0.009038094752907684,0.0020454370163524908
p211_H1,0.01595423936608846,5.863205698901758,0.0,0.0005834784050416295,0.0,0.0,0.0075158718444633035,0.0016198700499009864
p211_NCI,0.002190001096418841,9.519762496386464,0.0,0.001963264449642713,0.10714285714285714,0.0,0.03618281315162365,0.029057786948824705
p211_H3,0.0006795158544286109,11.748077760120703,0.0,1.8075673056408568e-06,0.0,0.0,0.0004215138343823209,8.466428033759236e-05
p211_MASS,1.0443637512603499e-08,34.34290497463384,0.0,0.0012740154072919253,0.03571428571428571,0.0,0.050149255123175515,0.01742751124895063
p212_H1,9.668121104498511e-16,70.74124005911736,0.0001756567535134894,4.189037533298307e-05,0.21428571428571427,6.0727918e-05,0.008620767615798547,0.04463695138967702
p212_NCI,9.132274195298793e-22,104.85232074422937,0.0,5.326035869792247e-05,0.0,0.0,0.022770274226745435,0.0045647069170886715
p212_H3,0.2810302457327549,1.1655985809791214,0.0,0.0,0.0,0.0,0.0,0.0
p212_MASS,1.1175377777725411e-13,59.68513268584336,0.0,1.765509236740547e-05,0.0,0.0,0.008375118643370455,0.0016785547471475722
p213_H1,0.7660576536236661,0.08866137073914394,0.0,0.0,0.0,0.0,0.0,0.0
p213_NCI,0.8740286343769726,0.025171820958027787,0.0,0.0,0.0,0.0,0.0,0.0
p213_H3,0.1560513811176821,2.020522845902831,0.0,0.0,0.0,0.0,0.0,0.0
p213_MASS,7.825942010870892e-08,30.07922890156252,0.009913437276404976,0.007069229582441164,0.6785714285714286,0.00015810604,0.050630052810627074,0.14926845085519783
p214_H1,0.0036704568303581723,8.5517521991102,0.000491112342040424,0.0006463407613416637,0.10714285714285714,1.8398707e-05,0.010013902786287299,0.02366252234785391
p214_NCI,0.08749999469164067,2.935737114470805,0.0,0.0,0.0,0.0,0.0,0.0
p214_H3,0.21181129562948833,1.5645587200937427,0.0,0.0,0.0,0.0,0.0,0.0
p214_MASS,6.733005756199598e-05,16.263076558657907,0.0006246867429161069,0.0013075340216444095,0.03571428571428571,0.00026635447,0.010178492742987487,0.009618270738935158
p215_H1,0.6388826791093211,0.2205800116374744,0.0,0.0,0.0,0.0,0.0,0.0
p215_NCI,0.061125633997332944,3.52862758244217,0.0,0.00022687688155259426,0.0,0.0,0.0024395054887034603,0.0005332764740512109
p215_H3,0.08650703803908465,2.954338207136297,0.0,0.0,0.0,0.0,0.0,0.0
p215_MASS,0.7136098552080292,0.13491049362366878,0.0,0.0,0.0,0.0,0.0,0.0
p216_H1,0.006294121814676731,7.55259751705943,0.0010184455725363896,0.00098260879319728,0.0,1.1004841e-05,0.01187736099835113,0.0027778840410822023
p216_NCI,9.330499341642211e-07,24.919430376879223,1.5095682532700914e-05,0.001241215346809725,0.0,0.0,0.015694868122868914,0.003390235830442268
p216_H3,0.001128633487038281,10.77652033151923,0.0,8.863992905888195e-07,0.0,0.0,3.812973973600712e-05,7.803227805319187e-06
p216_MASS,0.0006763441288020904,11.757072658569859,0.0,0.004886455841483932,0.0,0.0,0.014450621332163856,0.003867415434729558
p217_H1,2.473374775495499e-11,47.49863098158531,0.0005146512033773343,0.011191400996965261,1.0,0.000457845,0.05192444282142811,0.21281766800194957
p217_NCI,3.601193825972144e-06,22.15062797625401,0.004846031450477258,0.01316747672618216,0.32142857142857145,6.81273e-05,0.08592922550707544,0.08508788648273066
p217_H3,7.00282739935699e-14,60.75910940257593,0.0014084461254883242,0.016592096183392174,0.0,0.0,0.026907134784394732,0.008981535418655045
p217_MASS,0.3323028576428877,0.9424402264169585,0.0,0.0,0.0,0.0,0.0,0.0
p218_H1,0.0003400862522799282,13.085600265931385,4.510333267765072e-07,0.0010716478308029475,0.10714285714285714,4.0834024e-05,0.013223393118415498,0.024295836629844657
p218_NCI,0.20816654364322112,1.5898329084456029,0.0,0.0,0.0,0.0,0.0,0.0
p218_H3,0.08114039539204189,3.0590586498803685,0.0,0.0,0.0,0.0,0.0,0.0
p218_MASS,0.0005341728385905607,12.211592084672644,0.0,0.0003622147909355828,0.17857142857142858,0.00016990711,0.00510351810082719,0.03684141371553197
p219_H1,0.231091648283289,1.4389905970947006,0.0,0.0,0.0,0.0,0.0,0.0
p219_NCI,0.06252027563239318,3.4908679156715583,0.0,0.0,0.0,0.0,0.0,0.0
p219_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p219_MASS,0.07472260976306921,3.1946080329103546,0.0,0.0,0.0,0.0,0.0,0.0
p220_H1,3.251648307772841e-07,27.101897810778414,0.0,0.00033955612511505864,0.10714285714285714,1.745113e-05,0.005916205101189024,0.022683213899768066
p220_NCI,2.2312814010696235e-12,52.87761346136572,0.0043233797700573395,0.0005424836319531027,0.25,6.5261986e-05,0.009119185276748487,0.05281006213286834
p220_H3,0.050037665495137156,3.8661410930856563,0.0,5.89135898242615e-06,0.0,0.0,0.00017664601929806497,3.650747565609822e-05
p220_MASS,5.186587207572373e-07,26.13294228683192,0.00013773429397299122,0.0001411778900026197,0.2857142857142857,1.8989573e-05,0.00636405816342173,0.058475249126878404
p221_H1,0.1066323660254304,2.6165140448661113,0.0,0.0,0.0,0.0,0.0,0.0
p221_NCI,2.8418232452236294e-06,22.633839132218338,0.0,0.0001330598479369386,0.0,8.1007975e-06,0.0018253114463335624,0.00039329441834582216
p221_H3,0.736010535220587,0.11384008964896326,0.0,0.0,0.0,0.0,0.0,0.0
p221_MASS,1.0957910011557965e-08,34.240431406809215,0.0,5.838713420099812e-05,0.03571428571428571,0.0,0.00529075042417217,0.008212684654531777
p222_H1,3.3417512731488615e-06,22.303083328995484,0.0,0.0003022084345194461,0.0,0.0,0.0034748579515691226,0.0007554132772177138
p222_NCI,6.146359640015687e-16,71.81200431462823,0.0002771583113481759,0.0002234258257261076,0.0,0.0,0.004488714056558659,0.0009978596387265886
p222_H3,3.510008774146101e-13,57.06818028744141,0.0,8.944652362566056e-05,0.0,0.0,0.001462944208063292,0.0003104781463377905
p222_MASS,0.4836979155147967,0.4915313567249426,0.0,0.0,0.0,0.0,0.0,0.0
