comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
1795,Melanochromis vermivorus,,391,,,,,,534
1796,Sympetrum rubicundulum,,,390,,,,,340
1797,Borostomias elucens,,,,,390,,,482
1798,Maylandia zebra,,392,,,,,,368
1799,Sympetrum rubicundulum,,,391,,,,,410
1800,Stizostedion lucioperca,,,,391,,,,262.5
1801,Maylandia zebra,,393,,,,,,482
1802,Sympetrum rubicundulum,,,392,,,,,490
1803,Stomias atriventer,,,,392,,,,489
1804,Maylandia zebra,,394,,,,,,531
1805,Sympetrum rubicundulum,,,393,,,,,540
1806,Stomias boa,,,,393,,,,489
1807,Sympetrum rubicundulum,,,394,,,,,620
1808,Strix aluco,,,,394,,,,463
1809,Metriaclima barlowi,,396,,,,,,366
1810,Locusta migratoria,,,395,,,,,360
1811,Sufflamen bursa,,,,395,,,,404
1812,Malacosteus niger,,,,,395,,,522
1813,Metriaclima barlowi,,397,,,,,,483
1814,Locusta migratoria,,,396,,,,,430
1815,Syngnathus typhle,,,,396,,,,253
1816,Metriaclima barlowi,,398,,,,,,523
1817,Locusta migratoria,,,397,,,,,530
1818,Synaphobranchus kaupi,,,,397,,,,478
1819,Metriaclima benetos,,399,,,,,,379
1820,Gryllus bimaculatus adult,,,398,,,,,332
1821,Pachystomias microdon,,,,,398,,,522
1822,Metriaclima benetos,,400,,,,,,489
1823,Gryllus bimaculatus adult,,,399,,,,,445
1824,Metriaclima benetos,,401,,,,,,522
1825,Gryllus bimaculatus adult,,,400,,,,,515
1826,Metriaclima emmiltos,,402,,,,,,383
1827,Gryllus campestris,,,401,,,,,340
1828,Tarsipes rostratus,,,,401,,,,350
1829,Stylephorus chordatus,,,,,401,,,470
1830,Metriaclima emmiltos,,403,,,,,,482
1831,Gryllus campestris,,,402,,,,,439
1832,Thomomys bottae,,,,402,,,,495
1833,Canthidermis maculata,,,,,402,,,486
1834,Metriaclima emmiltos,,404,,,,,,521
1835,Gryllus campestris,,,403,,,,,520
1836,Toxotes chatareus,,,,403,,,,453
1837,Hippocampus angustus,,,,,403,,,500
1838,Romalea microptera,,,404,,,,,360
1839,Trachurus symmetricus,,,,404,,,,497
1840,Hippocampus barbouri,,,,,404,,,499
1841,Metriaclima livingstonii,,406,,,,,,364
1842,Romalea microptera,,,405,,,,,510
1843,Tramitichromis intermedius,,,,405,,,,228
1844,Nerophis ophidion,,,,,405,,,500
1845,Metriaclima livingstonii,,407,,,,,,473
1846,Ligia exotica,,,406,,,,,340
1847,Trematomus bernacchii,,,,406,,,,208.5
1848,Stigmatopora argus,,,,,406,,,502
1849,Metriaclima livingstonii,,408,,,,,,526
1850,Ligia exotica,,,407,,,,,470
1851,Trematomus hansoni,,,,407,,,,215
1852,Syngnathus leptorhynchus,,,,,407,,,499
1853,Metriaclima melabranchion,,409,,,,,,495
1854,Ligia exotica,,,408,,,,,520
1855,Trematomus loennbergii,,,,408,,,,215
1856,Sufflamen bursa,,,,,408,,,487
1857,Metriaclima melabranchion,,410,,,,,,371
1858,Bufo bufo,,,409,,,,,502
1859,Triakis semifasciata,,,,409,,,,497
1860,Pergavor aspricaudus,,,,,409,,,492
1861,Metriaclima melabranchion,,411,,,,,,477
1862,Rhinella [=Bufo] marinus,,,410,,,,,433
1863,Trichechus manatus,,,,410,,,,411
1864,Pergavor spilosoma,,,,,410,,,494
1865,Metriaclima melabranchion,,412,,,,,,515
1866,Rhinella [=Bufo] marinus,,,411,,,,,504
1867,Trigla cuculus,,,,411,,,,493
1868,Ostracion meleagris,,,,,411,,,495
1869,Xenopus laevis,,,412,,,,,443
1870,Tursiops truncates,,,,412,,,,489
1871,Arothron meleagris,,,,,412,,,493
1872,Mylochromis lateristriga,,414,,,,,,419
1873,Xenopus laevis,,,413,,,,,425
1874,Typhlonectes natans,,,,413,,,,488
1875,Anoplogaster cornuta,,,,,413,,,482
1876,Mylochromis lateristriga,,415,,,,,,482
1877,Xenopus laevis,,,414,,,,,523
1878,Upeneus tragula,,,,414,,,,251
1879,Hoplostethus atlanticus,,,,,414,,,482
1880,Mylochromis lateristriga,,416,,,,,,522
1881,Xenopus laevis,,,415,,,,,611
1882,Urobatis jamaicensis,,,,415,,,,475
1883,Hoplostethus mediterraneus mediterraneus,,,,,415,,,483
1884,Rana catesbeiana,,,416,,,,,430
1885,Cyttopsis roseus,,,,,416,,,478
1886,Protomelas taeniolatus,,418,,,,,,453
1887,Rana catesbeiana,,,417,,,,,432
1888,Vinciguerria nimbaria,,,,417,,,,477
1889,Protomelas taeniolatus,,419,,,,,,527
1890,Rana catesbeiana,,,418,,,,,502
1891,Xenodermichthys copei,,,,418,,,,479
1892,Protomelas taeniolatus,,420,,,,,,566
1893,Zalembius rosaceus,,,,419,,,,237
1894,Rana catesbeiana,,,420,,,,,523
1895,Zalophus californianus,,,,420,,,,252
1896,Pseudotropheus tropheops,,422,,,,,,371
1897,Rana catesbeiana,,,421,,,,,580
1898,Zanclus cornutus,,,,421,,,,447
1899,Pseudotropheus tropheops,,423,,,,,,492
1900,Rana catesbeiana larvae,,,422,,,,,516
1901,Zaniolepis frenata,,,,422,,,,487
1902,Pseudotropheus tropheops,,424,,,,,,531
1903,Rana cracrivora,,,423,,,,,433
1904,Rana pipiens,,,424,,,,,432
1905,Pseudotropheus acei,,426,,,,,,378
1906,Rana pipiens,,,425,,,,,502
1907,Zoarces viviparus,,,,425,,,,260
1908,Pseudotropheus acei,,427,,,,,,482
1909,Rana pipiens,,,426,,,,,575
1910,Phalacrocorax carbo,,,,426,,,,504
1911,Pseudotropheus acei,,428,,,,,,535
1912,Rana temporaria,,,427,,,,,431
1913,Tripedalia cystophora,,,,427,,,,236
1914,Pundamilia red head,,429,,,,,,456
1915,Rana temporaria,,,428,,,,,501
1916,Callistoctopus dierythraeus,,,,428,,,,484
1917,Pundamilia red head,,430,,,,,,527
1918,Rana temporaria,,,429,,,,,562
1919,Euprymna tasmanica,,,,429,,,,498
1920,Pundamilia red head,,431,,,,,,567
1921,Geotrypetes seraphini,,,430,,,,,487
1922,Hapalochlaena maculosa,,,,430,,,,485
1923,Pundamilia au,,432,,,,,,503
1924,Ichthyophis cf. kohtaoensis,,,431,,,,,493
1925,Idiosepius notoides,,,,431,,,,492
1926,Pundamilia azurea,,433,,,,,,455
1927,Rhinatrema bivittatum,,,432,,,,,488
1928,Octopus australis,,,,432,,,,484
1929,Pundamilia azurea,,434,,,,,,526
1930,Typhlonectes natans,,,433,,,,,489
1931,Octopus tetricus,,,,433,,,,484
1932,Pundamilia azurea,,435,,,,,,563
1933,Ambystoma tigrinum adult,,,434,,,,,361
1934,Sepia plangon,,,,434,,,,498
1935,Pundamilia nyererei,,436,,,,,,505
1936,Ambystoma tigrinum adult,,,435,,,,,429
1937,Sepioteuthis lessoniana,,,,435,,,,502
1938,Pundamilia nyererei,,437,,,,,,451
1939,Ambystoma tigrinum adult,,,436,,,,,505
1940,Pundamilia nyererei,,438,,,,,,535
1941,Ambystoma tigrinum adult,,,437,,,,,568
1942,Agraulis vanillae,,,,437,,,,551
1943,Pundamilia nyererei,,439,,,,,,562
1944,Ambystoma tigrinum adult,,,438,,,,,576
1945,Ambystoma tigrinum aquatic,,,439,,,,,361
1946,Antheraea polyphemus,,,,439,,,,370
1947,Ambystoma tigrinum aquatic,,,440,,,,,431
1948,Apodemia mormo,,,,440,,,,600
1949,Pundamilia luanso,,442,,,,,,455
1950,Ambystoma tigrinum aquatic,,,441,,,,,434
1951,Pundamilia luanso,,443,,,,,,527
1952,Ambystoma tigrinum aquatic,,,442,,,,,516
1953,Pundamilia luanso,,444,,,,,,561
1954,Ambystoma tigrinum aquatic,,,443,,,,,584
1955,Ambystoma tigrinum aquatic,,,444,,,,,586
1956,Balanus amphitrite,,,,444,,,,570
1957,Ambystoma tigrinum hatchling,,,445,,,,,361
1958,Balanus eburneus,,,,445,,,,570
1959,Pundamilia pundamilia,,447,,,,,,455
1960,Ambystoma tigrinum hatchling,,,446,,,,,428
1961,Bombus terrestris,,,,446,,,,280.5
1962,Pundamilia pundamilia,,448,,,,,,529
1963,Ambystoma tigrinum hatchling,,,447,,,,,429
1964,Bombyx mori,,,,447,,,,530
1965,Pundamilia pundamilia,,449,,,,,,563
1966,Ambystoma tigrinum hatchling,,,448,,,,,512
1967,Ambystoma tigrinum hatchling,,,449,,,,,563
1968,Necturus maculosus,,,450,,,,,523
1969,Callinectes sapidus,,,,450,,,,508
1970,Tramitichromis intermedius,,452,,,,,,455
1971,Necturus maculosus,,,451,,,,,525
1972,Tramitichromis intermedius,,453,,,,,,531
1973,Tramitichromis intermedius,,454,,,,,,568
1974,Cataglyphis bicolor,,,,453,,,,506
1975,Tyrannochromis macrostoma,,456,,,,,,410
1976,Ichthyophis kohtaoensis,,,455,,,,,493
1977,Tyrannochromis macrostoma,,457,,,,,,482
1978,Cynops orientalis,,,456,,,,,350
1979,Tyrannochromis macrostoma,,458,,,,,,529
1980,Cynops orientalis,,,457,,,,,466
1981,Colias erate,,,,457,,,,577
1982,Cynops orientalis,,,458,,,,,477
1983,Embiotoca lateralis,,460,,,,,,459
1984,Cynops orientalis,,,459,,,,,496
1985,Embiotoca lateralis,,461,,,,,,534
1986,Cynops orientalis,,,460,,,,,519
1987,Euphausia superba,,,,460,,,,487
1988,Embiotoca lateralis,,462,,,,,,535
1989,Cynops orientalis,,,461,,,,,547
1990,Cynops orientalis,,,462,,,,,601
1991,Embiotoca jacksoni,,464,,,,,,477
1992,Cynops pyrrhogaster,,,463,,,,,474
1993,Embiotoca jacksoni,,465,,,,,,534
1994,Lissotriton vulgaris,,,464,,,,,340
1995,Gecarcinus lateralis,,,,464,,,,487
1996,Lissotriton vulgaris,,,465,,,,,470
1997,Hypsurus caryi,,467,,,,,,455
1998,Lissotriton vulgaris,,,466,,,,,499
1999,Gonodactylus oerstedii,,,,466,,,,551
2000,Hypsurus caryi,,468,,,,,,532
2001,Lissotriton vulgaris,,,467,,,,,523
2002,Lissotriton vulgaris,,,468,,,,,609
2003,Pleurodeles waltl,,,469,,,,,360
2004,Gryllus bimaculatus,,,,469,,,,511
2005,Micrometrus minimus,,471,,,,,,470
2006,Pleurodeles waltl,,,470,,,,,377
2007,Micrometrus minimus,,472,,,,,,546
2008,Pleurodeles waltl,,,471,,,,,489
2009,Heliconius erato,,,,471,,,,555
2010,Pleurodeles waltl,,,472,,,,,503
2011,Heliconius hecale,,,,472,,,,550
2012,Pleurodeles waltl,,,473,,,,,529
2013,Micrometrus aurora,,475,,,,,,466
2014,Pleurodeles waltl,,,474,,,,,611
2015,Micrometrus aurora,,476,,,,,,538
2016,Bos taurus,,,475,,,,,455
2017,Bos taurus,,,476,,,,,554
2018,Capra hircus,,,477,,,,,444
2019,Rhacochilus vacca,,479,,,,,,472
2020,Capra hircus,,,478,,,,,552
2021,Hemisquilla ensigera,,,,478,,,,535
2022,Rhacochilus vacca,,480,,,,,,540
2023,Ovis aries,,,479,,,,,446
2024,Rhacochilus vacca,,481,,,,,,539
2025,Ovis aries,,,480,,,,,552
2026,Zalembius rosaceus,,483,,,,,,470
2027,Dama dama,,,482,,,,,497
2028,Homarus americanus,,,,482,,,,263.5
2029,Zalembius rosaceus,,484,,,,,,527
2030,Dama dama,,,483,,,,,542
2031,Ischnura heterosticta,,,,484,,,,525
2032,Odocoileus virginianus,,,485,,,,,497
2033,Asterropteryx semipunctata,,487,,,,,,531
2034,Odocoileus virginianus,,,486,,,,,537
2035,Asterropteryx semipunctata,,488,,,,,,538
2036,Sus scrofa,,,487,,,,,439
2037,Sus scrofa,,,488,,,,,556
2038,Gobius paganellus,,490,,,,,,465
2039,Canis lupus familiaris,,,489,,,,,431
2040,Gobius paganellus,,491,,,,,,565
2041,Canis lupus familiaris,,,490,,,,,508
2042,Limenitis archippus,,,,490,,,,545
2043,Canis lupus familiaris,,,491,,,,,555
2044,Urocyon littoralis,,,492,,,,,432
2045,Gobiusculus flavescens,,494,,,,,,456
2046,Urocyon littoralis,,,493,,,,,555
2047,Limulus polyphemus,,,,493,,,,263.5
2048,Gobiusculus flavescens,,495,,,,,,531
2049,Vulpes vulpes,,,494,,,,,438
2050,Gobiusculus flavescens,,496,,,,,,553
2051,Vulpes vulpes,,,495,,,,,555
2052,Vulpes lagopus,,,496,,,,,555
2053,Malacosteus niger,,,,496,,,,548
2054,Felis catus,,,497,,,,,450
2055,Mamestra brassicae,,,,497,,,,520
2056,Felis catus,,,498,,,,,500
2057,Meganyctiphanes norvegica,,,,498,,,,490
2058,Felis catus,,,499,,,,,502
2059,Pomatoschistus minutus,,501,,,,,,447
2060,Felis catus,,,500,,,,,555
2061,Myrmecia croslandi,,,,500,,,,510
2062,Pomatoschistus minutus,,502,,,,,,548
2063,Mustela putorius furo,,,501,,,,,430
2064,Myrmecia vindex,,,,501,,,,550
2065,Pomatoschistus minutus,,503,,,,,,527
2066,Mustela putorius furo,,,502,,,,,505
2067,Mysis diluviana,,,,502,,,,255
2068,Tetrapturus audax,,504,,,,,,535
2069,Mustela putorius furo,,,503,,,,,558
2070,Mysis relicta,,,,503,,,,592
2071,Tetrapturus audax,,505,,,,,,609
2072,Nasua nasua,,,504,,,,,430
2073,Mysis salemaai,,,,504,,,,546
2074,Nasua nasua,,,505,,,,,555
2075,Kuhlia sandvicensis,,507,,,,,,436
2076,Potos flavus,,,506,,,,,548
2077,Kuhlia sandvicensis,,508,,,,,,488
2078,Potos flavus,,,507,,,,,555
2079,Neogonodactylus oerstedii,,,,507,,,,388
2080,Kuhlia sandvicensis,,509,,,,,,531
2081,Procyon lotor,,,508,,,,,503
2082,Procyon lotor,,,509,,,,,560
2083,Bodianus bilunnulatus,,511,,,,,,526
2084,Hipposideros speoris,,,510,,,,,430
2085,Bodianus bilunnulatus,,512,,,,,,545
2086,Hipposideros speoris,,,511,,,,,520
2087,Carollia perspicillata,,,512,,,,,365
2088,Nymphalis antiopa,,,,512,,,,534
2089,Symphodus melops,,514,,,,,,505
2090,Carollia perspicillata,,,513,,,,,500
2091,Odontodactylus brevirostris,,,,513,,,,535
2092,Symphodus melops,,515,,,,,,555
2093,Carollia perspicillata,,,514,,,,,540
2094,Odontodactylus scyllarus,,,,514,,,,528
2095,Symphodus melops,,516,,,,,,525
2096,Glossophaga soricina,,,515,,,,,365
2097,Glossophaga soricina,,,516,,,,,540
2098,Haplonycteris fischeri,,,517,,,,,358
2099,Orconectes virilis,,,,517,,,,562
2100,Lutjanus adetii,,519,,,,,,443
2101,Haplonycteris fischeri,,,518,,,,,553
2102,Lutjanus adetii,,520,,,,,,511
2103,Pteropus dasymallus,,,519,,,,,358
2104,Lutjanus adetii,,521,,,,,,526
2105,Pteropus dasymallus,,,520,,,,,553
2106,Pandalus borealis,,,,520,,,,500
2107,Lutjanus argentimaculatus,,522,,,,,,536
2108,Pteropus samoensis,,,521,,,,,360
2109,Lutjanus argentimaculatus,,523,,,,,,575
2110,Pteropus samoensis,,,522,,,,,553
2111,Myotis lucifugus,,,523,,,,,500
2112,Papilio xuthus,,,,523,,,,575
2113,Lutjanus bohar,,525,,,,,,424
2114,Myotis velifer,,,524,,,,,358
2115,Lutjanus bohar,,526,,,,,,494
2116,Myotis velifer,,,525,,,,,501
2117,Photinus versicolor,,,,525,,,,550
2118,Lutjanus bohar,,527,,,,,,518
2119,Myotis velifer,,,526,,,,,565
2120,Oryctolagus cuniculus,,,527,,,,,425
2121,Lutjanus carponotatus,,529,,,,,,454
2122,Oryctolagus cuniculus,,,528,,,,,523
2123,Pieris rapae,,,,528,,,,540
2124,Lutjanus carponotatus,,530,,,,,,519
2125,Didelphis aurita,,,529,,,,,362
2126,Lutjanus carponotatus,,531,,,,,,552
2127,Didelphis aurita,,,530,,,,,555
2128,Didelphis virginiana,,,531,,,,,493
2129,Pleuroncodes planipes,,,,531,,,,523
2130,Lutjanus erythropterus,,533,,,,,,446
2131,Didelphis virginiana,,,532,,,,,561
2132,Procambarus clarkii,,,,532,,,,575
2133,Lutjanus erythropterus,,534,,,,,,527
2134,Monodelphis domestica,,,533,,,,,362
2135,Lutjanus erythropterus,,535,,,,,,540
2136,Monodelphis domestica,,,534,,,,,555
2137,Pseudosquilla ciliata,,,,534,,,,301
2138,Lutjanus kasmira,,536,,,,,,430
2139,Thylamys elegans,,,535,,,,,365
2140,Lutjanus kasmira,,537,,,,,,487
2141,Thylamys elegans,,,536,,,,,505
2142,Lutjanus kasmira,,538,,,,,,518
2143,Thylamys elegans,,,537,,,,,565
2144,Isodon obesulus,,,538,,,,,508
2145,Rynchophorus ferrugineus,,,,538,,,,564
2146,Lutjanus malabaricus,,540,,,,,,408
2147,Isodon obesulus,,,539,,,,,509
2148,Schistocerca gregaria,,,,539,,,,514
2149,Lutjanus malabaricus,,541,,,,,,442
2150,Isodon obesulus,,,540,,,,,551
2151,Lutjanus malabaricus,,542,,,,,,529
2152,Setonix brachyurus,,,541,,,,,424
2153,Lutjanus malabaricus,,543,,,,,,541
2154,Setonix brachyurus,,,543,,,,,505
2155,Lutjanus quinquelineatus,,545,,,,,,444
2156,Setonix brachyurus,,,544,,,,,538
2157,Sesarma reticulatum,,,,544,,,,508
2158,Lutjanus quinquelineatus,,546,,,,,,520
2159,Lutjanus quinquelineatus,,547,,,,,,540
2160,Equus caballus,,,546,,,,,539
2161,Speyeria leto,,,,546,,,,552
2162,Aotus trivirgatus,,,547,,,,,500
2163,Lutjanus russellii,,549,,,,,,451
2164,Aotus trivirgatus,,,548,,,,,543
2165,Lutjanus russellii,,550,,,,,,530
2166,Callithrix jacchus jacchus,,,549,,,,,423
2167,Systellaspis debilis,,,,549,,,,500
2168,Lutjanus russellii,,551,,,,,,557
2169,Callithrix jacchus jacchus,,,550,,,,,548
2170,Callithrix jacchus jacchus,,,551,,,,,564
2171,Lutjanus sebae,,553,,,,,,430
2172,Cebus spp.,,,552,,,,,426
2173,Lutjanus sebae,,554,,,,,,521
2174,Cebus spp.,,,553,,,,,537
2175,Xenos peckii,,,,553,,,,272.5
2176,Lutjanus sebae,,555,,,,,,539
2177,Cebus spp.,,,554,,,,,563
2178,Leontopithecus rosalia rosalia,,,555,,,,,430
2179,Abudefduf abdominalis,,,,555,,,,519
2180,Lutjanus johnii,,557,,,,,,543
2181,Leontopithecus rosalia rosalia,,,556,,,,,548
2182,Abyssocottus korotneffi,,,,556,,,,494
2183,Lutjanus johnii,,558,,,,,,567
2184,Leontopithecus rosalia rosalia,,,557,,,,,561
2185,Sagiunus midas,,,558,,,,,428
2186,Sagiunus midas,,,559,,,,,550
2187,Acanthropagrus berda,,,,559,,,,566
2188,Mulloidichthys flavolineatus,,561,,,,,,480
2189,Saguinus fuscicollis,,,560,,,,,440
2190,Acanthropagrus major,,,,560,,,,525
2191,Mulloidichthys flavolineatus,,562,,,,,,523
2192,Saguinus fuscicollis,,,561,,,,,540
2193,Acanthropagrus schlegelii,,,,561,,,,563
2194,Saguinus fuscicollis,,,562,,,,,590
2195,Acanthurus achilles,,,,562,,,,532
2196,Mullus barbatus,,564,,,,,,380
2197,Saguinus oedipus,,,563,,,,,428
2198,Mullus barbatus,,565,,,,,,491
2199,Saguinus oedipus,,,564,,,,,546
2200,Mullus barbatus,,566,,,,,,533
2201,Saguinus oedipus,,,565,,,,,555
2202,Acerina cernua,,,,565,,,,267.5
2203,Saimiri sciureus,,,566,,,,,434
2204,Acipenser fulvescens,,,,566,,,,619
2205,Saimiri sciureus,,,567,,,,,550
2206,Ailuroedus crassirostris,,,,567,,,,283.5
2207,Saimiri sciureus,,,568,,,,,558
2208,Cercopithecus cephus,,,569,,,,,432
2209,Parupeneus multifasceatus,,571,,,,,,486
2210,Cercopithecus cephus,,,570,,,,,533
2211,Parupeneus multifasceatus,,572,,,,,,516
2212,Cercopithecus cephus,,,571,,,,,565
2213,Anas platyrhynchus,,,,571,,,,570
2214,Parupeneus multifasceatus,,573,,,,,,515
2215,Cercopithecus diana,,,572,,,,,432
2216,Anchoa mitchilli,,,,572,,,,541
2217,Cercopithecus diana,,,573,,,,,531
2218,Dissostichus mawsoni,,575,,,,,,414
2219,Cercopithecus diana,,,574,,,,,566
2220,Antimora rostrata,,,,574,,,,483
2221,Dissostichus mawsoni,,576,,,,,,490
2222,Cercopithecus petaurista,,,575,,,,,424
2223,Cercopithecus petaurista,,,576,,,,,534
2224,Cercopithecus petaurista,,,577,,,,,563
2225,Aptychotrema rostrata,,,,577,,,,281
2226,Pagothenia borchgrevinki,,579,,,,,,489
2227,Chlorocebus aethiops,,,578,,,,,434
2228,Chlorocebus aethiops,,,579,,,,,535
2229,Chlorocebus aethiops,,,580,,,,,566
2230,Trematomus bernacchii,,582,,,,,,416
2231,Erythrocebus patas,,,581,,,,,432
2232,Aristostomias tittmanni,,,,581,,,,551
2233,Trematomus bernacchii,,583,,,,,,490
2234,Erythrocebus patas,,,582,,,,,533
2235,Arothron meleagris,,,,582,,,,525
2236,Erythrocebus patas,,,583,,,,,566
2237,Asprocottus intermediius,,,,583,,,,512
2238,Macaca fascicularis,,,584,,,,,430
2239,Asteropteryx semipunctatus,,,,584,,,,538
2240,Trematomus hansoni,,586,,,,,,418
2241,Macaca fascicularis,,,585,,,,,531
2242,Trematomus hansoni,,587,,,,,,490
2243,Macaca fascicularis,,,586,,,,,561
2244,Macaca mulatta,,,587,,,,,434
2245,Macaca mulatta,,,588,,,,,536
2246,Trematomus loennbergii,,590,,,,,,426
2247,Macaca mulatta,,,589,,,,,562
2248,Trematomus loennbergii,,591,,,,,,490
2249,Miopithecus talapoin,,,590,,,,,429
2250,Miopithecus talapoin,,,591,,,,,533
2251,Bathylagus bericoides,,,,591,,,,500
2252,Miopithecus talapoin,,,592,,,,,564
2253,Bathylagus euryops,,,,592,,,,497
2254,Perca fluviatilis,,594,,,,,,535
2255,Papio papio,,,593,,,,,431
2256,Perca fluviatilis,,595,,,,,,615
2257,Papio papio,,,594,,,,,536
2258,Bathylagus longirostris,,,,594,,,,502
2259,Papio papio,,,595,,,,,564
2260,Batrachocottus baicalensis,,,,595,,,,262.5
2261,Sander lucioperca,,597,,,,,,530
2262,Cheirogaleus major,,,596,,,,,409
2263,Batrachocottus multiradiatus,,,,596,,,,260
2264,Sander lucioperca,,598,,,,,,598
2265,Cheirogaleus major,,,597,,,,,543
2266,Batrachocottus nicolskii,,,,597,,,,258.5
2267,Cheirogaleus medius,,,598,,,,,543
2268,Apodichthys flavidus,,600,,,,,,363
2269,Microcebus murinus,,,599,,,,,409
2270,Apodichthys flavidus,,601,,,,,,441
2271,Microcebus murinus,,,600,,,,,558
2272,Bodianus bilunulatus,,,,600,,,,545
2273,Apodichthys flavidus,,602,,,,,,529
2274,Mirza coquereli,,,601,,,,,409
2275,Apodichthys flavidus,,603,,,,,,567
2276,Mirza coquereli,,,602,,,,,558
2277,Bonapartia pedalioita,,,,602,,,,514
2278,Daubentonia madagascariensis,,,603,,,,,406
2279,Pholis omata,,605,,,,,,444
2280,Daubentonia madagascariensis,,,604,,,,,543
2281,Brachydanio rerio,,,,604,,,,556
2282,Pholis omata,,606,,,,,,528
2283,Galago senegalensis,,,605,,,,,545
2284,Pholis omata,,607,,,,,,560
2285,Otolemur crassicaudatus,,,606,,,,,507
2286,Canthidermis maculatus,,,,606,,,,486
2287,Pholis omata,,608,,,,,,526
2288,Otolemur crassicaudatus,,,607,,,,,543
2289,Pholis omata,,609,,,,,,561
2290,Otolemur garnettii,,,608,,,,,545
2291,Carassius carassius,,,,608,,,,265
2292,Homo sapiens,,,609,,,,,419
2293,Pholis laeta,,611,,,,,,449
2294,Homo sapiens,,,610,,,,,496
2295,Cebus sp.,,,,610,,,,563
2296,Pholis laeta,,612,,,,,,527
2297,Homo sapiens,,,611,,,,,531
2298,Pholis laeta,,613,,,,,,562
2299,Homo sapiens,,,612,,,,,558
2300,Avahi laniger,,,613,,,,,558
2301,Eulemur fulvus fulvus,,,614,,,,,437
2302,Chaetodon kleinii,,,,614,,,,530
2303,Abudefduf abdominalis,,616,,,,,,464
2304,Eulemur fulvus fulvus,,,615,,,,,545
2305,Abudefduf abdominalis,,617,,,,,,457
2306,Lemur catta,,,616,,,,,437
2307,Lemur catta,,,617,,,,,545
2308,Lepilemur ruficaudatus,,,618,,,,,416
2309,Chauliodus sloanei,,,,618,,,,488
2310,Lepilemur ruficaudatus,,,619,,,,,543
2311,Chromis hanui,,621,,,,,,483
2312,Loris tardigradus,,,620,,,,,543
2313,Chromis hanui,,622,,,,,,470
2314,Pithecia pithecia,,,621,,,,,428
2315,Chlamydera nuchalis,,,,621,,,,289.5
2316,Chromis hanui,,623,,,,,,514
2317,Pithecia pithecia,,,622,,,,,537
2318,Pithecia pithecia,,,623,,,,,563
2319,Carlito syrichta,,,624,,,,,558
2320,Chromis ovalis,,,,624,,,,518
2321,Chromis ovalis,,626,,,,,,473
2322,Cephalopachus bancanus,,,625,,,,,543
2323,Elephas maximus,,,626,,,,,419
2324,Chromis vanderbilti,,,,626,,,,522
2325,Elephas maximus,,,627,,,,,552
2326,Chromis verater,,,,627,,,,514
2327,Loxodonta africana,,,628,,,,,419
2328,Citellus lateralis,,,,628,,,,520
2329,Loxodonta africana,,,629,,,,,552
2330,Cavia porcellus,,,630,,,,,400
2331,Clupea harengus,,,,630,,,,257.5
2332,Cavia porcellus,,,631,,,,,530
2333,Chromis verater,,633,,,,,,471
2334,Mesocricetus auratus,,,632,,,,,508
2335,Comephorus dybowskii,,,,632,,,,250
2336,Mesocricetus brandti,,,633,,,,,506
2337,Conger conger,,,,633,,,,487
2338,Phodopus sungorus,,,634,,,,,360
2339,Dascyllus albisella,,636,,,,,,386
2340,Phodopus sungorus,,,635,,,,,499
2341,Coregonus clupeoides,,,,635,,,,536
2342,Dascyllus albisella,,637,,,,,,483
2343,Phodopus sungorus,,,636,,,,,500
2344,Coregonus lavaretus,,,,636,,,,273.5
2345,Dascyllus albisella,,638,,,,,,470
2346,Geomys bursarius,,,637,,,,,360
2347,Dascyllus albisella,,639,,,,,,514
2348,Geomys bursarius,,,638,,,,,497
2349,Cottinella boulengeri,,,,638,,,,251
2350,Geomys bursarius,,,639,,,,,505
2351,Cottocomephorus grewingki,,,,639,,,,523
2352,Thomomys bottae,,,640,,,,,367
2353,Cottocomephorus inermis,,,,640,,,,263
2354,Plectroglyphidodon johnstonianus,,642,,,,,,518
2355,Thomomys bottae,,,641,,,,,505
2356,Cottus kessleri,,,,641,,,,546
2357,Meriones unguiculatus,,,642,,,,,360
2358,Pomacentrus melanochir,,644,,,,,,502
2359,Meriones unguiculatus,,,643,,,,,493
2360,Mus musculus,,,644,,,,,359
2361,Ctenomys magellanicus,,,,644,,,,510
2362,Pomacentrus melanochir,,646,,,,,,560
2363,Mus musculus,,,645,,,,,498
2364,Ctenomys talarum,,,,645,,,,510
2365,Mus musculus,,,646,,,,,512
2366,Cymatogaster aggregata,,,,646,,,,529
2367,Rattus rattus,,,647,,,,,359
2368,Rattus rattus,,,648,,,,,498
2369,Stegastes fasciolatus,,650,,,,,,470
2370,Rattus rattus,,,649,,,,,522
2371,Stegastes fasciolatus,,651,,,,,,528
2372,Octodon degus,,,650,,,,,360
2373,Dama dama,,,,650,,,,543
2374,Octodon degus,,,651,,,,,500
2375,Damalichthys vacca,,,,651,,,,545
2376,Thunnus albacares,,653,,,,,,426
2377,Octodon degus,,,652,,,,,506
2378,Danaus plexippus,,,,652,,,,554
2379,Thunnus albacares,,654,,,,,,485
2380,Spalacopus cyanus,,,653,,,,,365
2381,Danio aequipinnatus,,,,653,,,,560
2382,Spalacopus cyanus,,,654,,,,,500
2383,Dascyllus albisella,,,,654,,,,510
2384,Acanthopagrus butcheri,,656,,,,,,476
2385,Spalacopus cyanus,,,655,,,,,505
