comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id
1665,Locusta migratoria,360.0,,,395,,,,
1666,Sufflamen bursa,404.0,,,,395,,,
1667,Malacosteus niger,522.0,,,,,395,,
1668,Metriaclima barlowi,483.0,,397,,,,,
1669,Locusta migratoria,430.0,,,396,,,,
1670,Syngnathus typhle,500.6,,,,396,,,
1671,Metriaclima barlowi,523.0,,398,,,,,
1672,Locusta migratoria,530.0,,,397,,,,
1673,Synaphobranchus kaupi,478.0,,,,397,,,
1674,Metriaclima benetos,379.0,,399,,,,,
1675,Gryllus bimaculatus adult,332.0,,,398,,,,
1676,Pachystomias microdon,522.0,,,,,398,,
1677,Metriaclima benetos,489.0,,400,,,,,
1678,Gryllus bimaculatus adult,445.0,,,399,,,,
1679,Metriaclima benetos,522.0,,401,,,,,
1680,Gryllus bimaculatus adult,515.0,,,400,,,,
1681,Metriaclima emmiltos,383.0,,402,,,,,
1682,Gryllus campestris,340.0,,,401,,,,
1683,Tarsipes rostratus,350.0,,,,401,,,
1684,Stylephorus chordatus,470.0,,,,,401,,
1685,Metriaclima emmiltos,482.0,,403,,,,,
1686,Gryllus campestris,439.0,,,402,,,,
1687,Thomomys bottae,495.0,,,,402,,,
1688,Canthidermis maculata,486.0,,,,,402,,
1689,Metriaclima emmiltos,521.0,,404,,,,,
1690,Gryllus campestris,520.0,,,403,,,,
1691,Toxotes chatareus,453.0,,,,403,,,
1692,Hippocampus angustus,500.0,,,,,403,,
1693,Romalea microptera,360.0,,,404,,,,
1694,Trachurus symmetricus,497.0,,,,404,,,
1695,Hippocampus barbouri,499.0,,,,,404,,
1696,Metriaclima livingstonii,364.0,,406,,,,,
1697,Romalea microptera,510.0,,,405,,,,
1698,Tramitichromis intermedius,455.1,,,,405,,,
1699,Nerophis ophidion,500.0,,,,,405,,
1700,Metriaclima livingstonii,473.0,,407,,,,,
1701,Ligia exotica,340.0,,,406,,,,
1702,Trematomus bernacchii,416.1,,,,406,,,
1703,Stigmatopora argus,502.0,,,,,406,,
1704,Metriaclima livingstonii,526.0,,408,,,,,
1705,Ligia exotica,470.0,,,407,,,,
1706,Trematomus hansoni,426.4,,,,407,,,
1707,Syngnathus leptorhynchus,499.0,,,,,407,,
1708,Metriaclima melabranchion,495.0,,409,,,,,
1709,Ligia exotica,520.0,,,408,,,,
1710,Trematomus loennbergii,426.4,,,,408,,,
1711,Sufflamen bursa,487.0,,,,,408,,
1712,Metriaclima melabranchion,371.0,,410,,,,,
1713,Bufo bufo,502.0,,,409,,,,
1714,Triakis semifasciata,497.0,,,,409,,,
1715,Pergavor aspricaudus,492.0,,,,,409,,
1716,Metriaclima melabranchion,477.0,,411,,,,,
1717,Rhinella [=Bufo] marinus,433.0,,,410,,,,
1718,Trichechus manatus,411.0,,,,410,,,
1719,Pergavor spilosoma,494.0,,,,,410,,
1720,Metriaclima melabranchion,515.0,,412,,,,,
1721,Rhinella [=Bufo] marinus,504.0,,,411,,,,
1722,Trigla cuculus,493.0,,,,411,,,
1723,Ostracion meleagris,495.0,,,,,411,,
1724,Xenopus laevis,443.0,,,412,,,,
1725,Tursiops truncates,489.0,,,,412,,,
1726,Arothron meleagris,493.0,,,,,412,,
1727,Mylochromis lateristriga,419.0,,414,,,,,
1728,Xenopus laevis,425.0,,,413,,,,
1729,Typhlonectes natans,488.0,,,,413,,,
1730,Anoplogaster cornuta,482.0,,,,,413,,
1731,Mylochromis lateristriga,482.0,,415,,,,,
1732,Xenopus laevis,523.0,,,414,,,,
1733,Upeneus tragula,495.7,,,,414,,,
1734,Hoplostethus atlanticus,482.0,,,,,414,,
1735,Mylochromis lateristriga,522.0,,416,,,,,
1736,Xenopus laevis,611.0,,,415,,,,
1737,Urobatis jamaicensis,475.0,,,,415,,,
1738,Hoplostethus mediterraneus mediterraneus,483.0,,,,,415,,
1739,Rana catesbeiana,430.0,,,416,,,,
1740,Cyttopsis roseus,478.0,,,,,416,,
1741,Protomelas taeniolatus,453.0,,418,,,,,
1742,Rana catesbeiana,432.0,,,417,,,,
1743,Vinciguerria nimbaria,477.0,,,,417,,,
1744,Protomelas taeniolatus,527.0,,419,,,,,
1745,Rana catesbeiana,502.0,,,418,,,,
1746,Xenodermichthys copei,479.0,,,,418,,,
1747,Protomelas taeniolatus,566.0,,420,,,,,
1748,Zalembius rosaceus,470.4,,,,419,,,
1749,Rana catesbeiana,523.0,,,420,,,,
1750,Zalophus californianus,501.3,,,,420,,,
1751,Pseudotropheus tropheops,371.0,,422,,,,,
1752,Rana catesbeiana,580.0,,,421,,,,
1753,Zanclus cornutus,447.0,,,,421,,,
1754,Pseudotropheus tropheops,492.0,,423,,,,,
1755,Rana catesbeiana larvae,516.0,,,422,,,,
1756,Zaniolepis frenata,487.0,,,,422,,,
1757,Pseudotropheus tropheops,531.0,,424,,,,,
1758,Rana cracrivora,433.0,,,423,,,,
1759,Rana pipiens,432.0,,,424,,,,
1760,Pseudotropheus acei,378.0,,426,,,,,
1761,Rana pipiens,502.0,,,425,,,,
1762,Zoarces viviparus,512.8,,,,425,,,
1763,Pseudotropheus acei,482.0,,427,,,,,
1764,Rana pipiens,575.0,,,426,,,,
1765,Phalacrocorax carbo,504.0,,,,426,,,
1766,Pseudotropheus acei,535.0,,428,,,,,
1767,Rana temporaria,431.0,,,427,,,,
1768,Tripedalia cystophora,467.5,,,,427,,,
1769,Pundamilia red head,456.0,,429,,,,,
1770,Rana temporaria,501.0,,,428,,,,
1771,Callistoctopus dierythraeus,484.0,,,,428,,,
1772,Pundamilia red head,527.0,,430,,,,,
1773,Rana temporaria,562.0,,,429,,,,
1774,Euprymna tasmanica,498.0,,,,429,,,
1775,Pundamilia red head,567.0,,431,,,,,
1776,Geotrypetes seraphini,487.0,,,430,,,,
1777,Hapalochlaena maculosa,485.0,,,,430,,,
1778,Pundamilia au,503.0,,432,,,,,
1779,Ichthyophis cf. kohtaoensis,493.0,,,431,,,,
1780,Idiosepius notoides,492.0,,,,431,,,
1781,Pundamilia azurea,455.0,,433,,,,,
1782,Rhinatrema bivittatum,488.0,,,432,,,,
1783,Octopus australis,484.0,,,,432,,,
1784,Pundamilia azurea,526.0,,434,,,,,
1785,Typhlonectes natans,489.0,,,433,,,,
1786,Octopus tetricus,484.0,,,,433,,,
1787,Pundamilia azurea,563.0,,435,,,,,
1788,Ambystoma tigrinum adult,361.0,,,434,,,,
1789,Sepia plangon,498.0,,,,434,,,
1790,Pundamilia nyererei,505.0,,436,,,,,
1791,Ambystoma tigrinum adult,429.0,,,435,,,,
1792,Sepioteuthis lessoniana,502.0,,,,435,,,
1793,Pundamilia nyererei,451.0,,437,,,,,
1794,Ambystoma tigrinum adult,505.0,,,436,,,,
1795,Pundamilia nyererei,535.0,,438,,,,,
1796,Ambystoma tigrinum adult,568.0,,,437,,,,
1797,Agraulis vanillae,551.0,,,,437,,,
1798,Pundamilia nyererei,562.0,,439,,,,,
1799,Ambystoma tigrinum adult,576.0,,,438,,,,
1800,Ambystoma tigrinum aquatic,361.0,,,439,,,,
1801,Antheraea polyphemus,370.0,,,,439,,,
1802,Ambystoma tigrinum aquatic,431.0,,,440,,,,
1803,Apodemia mormo,600.0,,,,440,,,
1804,Pundamilia luanso,455.0,,442,,,,,
1805,Ambystoma tigrinum aquatic,434.0,,,441,,,,
1806,Pundamilia luanso,527.0,,443,,,,,
1807,Ambystoma tigrinum aquatic,516.0,,,442,,,,
1808,Pundamilia luanso,561.0,,444,,,,,
1809,Ambystoma tigrinum aquatic,584.0,,,443,,,,
1810,Ambystoma tigrinum aquatic,586.0,,,444,,,,
1811,Balanus amphitrite,570.0,,,,444,,,
1812,Ambystoma tigrinum hatchling,361.0,,,445,,,,
1813,Balanus eburneus,570.0,,,,445,,,
1814,Pundamilia pundamilia,455.0,,447,,,,,
1815,Ambystoma tigrinum hatchling,428.0,,,446,,,,
1816,Bombus terrestris,538.23,,,,446,,,
1817,Pundamilia pundamilia,529.0,,448,,,,,
1818,Ambystoma tigrinum hatchling,429.0,,,447,,,,
1819,Bombyx mori,530.0,,,,447,,,
1820,Pundamilia pundamilia,563.0,,449,,,,,
1821,Ambystoma tigrinum hatchling,512.0,,,448,,,,
1822,Ambystoma tigrinum hatchling,563.0,,,449,,,,
1823,Necturus maculosus,523.0,,,450,,,,
1824,Callinectes sapidus,508.0,,,,450,,,
1825,Tramitichromis intermedius,455.0,,452,,,,,
1826,Necturus maculosus,525.0,,,451,,,,
1827,Tramitichromis intermedius,531.0,,453,,,,,
1828,Tramitichromis intermedius,568.0,,454,,,,,
1829,Cataglyphis bicolor,506.0,,,,453,,,
1830,Tyrannochromis macrostoma,410.0,,456,,,,,
1831,Ichthyophis kohtaoensis,493.0,,,455,,,,
1832,Tyrannochromis macrostoma,482.0,,457,,,,,
1833,Cynops orientalis,350.0,,,456,,,,
1834,Tyrannochromis macrostoma,529.0,,458,,,,,
1835,Cynops orientalis,466.0,,,457,,,,
1836,Colias erate,577.0,,,,457,,,
1837,Cynops orientalis,477.0,,,458,,,,
1838,Embiotoca lateralis,459.0,,460,,,,,
1839,Cynops orientalis,496.0,,,459,,,,
1840,Embiotoca lateralis,534.0,,461,,,,,
1841,Cynops orientalis,519.0,,,460,,,,
1842,Euphausia superba,487.0,,,,460,,,
1843,Embiotoca lateralis,535.0,,462,,,,,
1844,Cynops orientalis,547.0,,,461,,,,
1845,Cynops orientalis,601.0,,,462,,,,
1846,Embiotoca jacksoni,477.0,,464,,,,,
1847,Cynops pyrrhogaster,474.0,,,463,,,,
1848,Embiotoca jacksoni,534.0,,465,,,,,
1849,Lissotriton vulgaris,340.0,,,464,,,,
1850,Gecarcinus lateralis,487.0,,,,464,,,
1851,Lissotriton vulgaris,470.0,,,465,,,,
1852,Hypsurus caryi,455.0,,467,,,,,
1853,Lissotriton vulgaris,499.0,,,466,,,,
1854,Gonodactylus oerstedii,551.0,,,,466,,,
1855,Hypsurus caryi,532.0,,468,,,,,
1856,Lissotriton vulgaris,523.0,,,467,,,,
1857,Lissotriton vulgaris,609.0,,,468,,,,
1858,Pleurodeles waltl,360.0,,,469,,,,
1859,Gryllus bimaculatus,511.0,,,,469,,,
1860,Micrometrus minimus,470.0,,471,,,,,
1861,Pleurodeles waltl,377.0,,,470,,,,
1862,Micrometrus minimus,546.0,,472,,,,,
1863,Pleurodeles waltl,489.0,,,471,,,,
1864,Heliconius erato,555.0,,,,471,,,
1865,Pleurodeles waltl,503.0,,,472,,,,
1866,Heliconius hecale,550.0,,,,472,,,
1867,Pleurodeles waltl,529.0,,,473,,,,
1868,Micrometrus aurora,466.0,,475,,,,,
1869,Pleurodeles waltl,611.0,,,474,,,,
1870,Micrometrus aurora,538.0,,476,,,,,
1871,Bos taurus,455.0,,,475,,,,
1872,Bos taurus,554.0,,,476,,,,
1873,Capra hircus,444.0,,,477,,,,
1874,Rhacochilus vacca,472.0,,479,,,,,
1875,Capra hircus,552.0,,,478,,,,
1876,Hemisquilla ensigera,535.0,,,,478,,,
1877,Rhacochilus vacca,540.0,,480,,,,,
1878,Ovis aries,446.0,,,479,,,,
1879,Rhacochilus vacca,539.0,,481,,,,,
1880,Ovis aries,552.0,,,480,,,,
1881,Zalembius rosaceus,470.0,,483,,,,,
1882,Dama dama,497.0,,,482,,,,
1883,Homarus americanus,522.5,,,,482,,,
1884,Zalembius rosaceus,527.0,,484,,,,,
1885,Dama dama,542.0,,,483,,,,
1886,Ischnura heterosticta,525.0,,,,484,,,
1887,Odocoileus virginianus,497.0,,,485,,,,
1888,Asterropteryx semipunctata,531.0,,487,,,,,
1889,Odocoileus virginianus,537.0,,,486,,,,
1890,Asterropteryx semipunctata,538.0,,488,,,,,
1891,Sus scrofa,439.0,,,487,,,,
1892,Sus scrofa,556.0,,,488,,,,
1893,Gobius paganellus,465.0,,490,,,,,
1894,Canis lupus familiaris,431.0,,,489,,,,
1895,Gobius paganellus,565.0,,491,,,,,
1896,Canis lupus familiaris,508.0,,,490,,,,
1897,Limenitis archippus,545.0,,,,490,,,
1898,Canis lupus familiaris,555.0,,,491,,,,
1899,Urocyon littoralis,432.0,,,492,,,,
1900,Gobiusculus flavescens,456.0,,494,,,,,
1901,Urocyon littoralis,555.0,,,493,,,,
1902,Limulus polyphemus,522.5,,,,493,,,
1903,Gobiusculus flavescens,531.0,,495,,,,,
1904,Vulpes vulpes,438.0,,,494,,,,
1905,Gobiusculus flavescens,553.0,,496,,,,,
1906,Vulpes vulpes,555.0,,,495,,,,
1907,Vulpes lagopus,555.0,,,496,,,,
1908,Malacosteus niger,548.0,,,,496,,,
1909,Felis catus,450.0,,,497,,,,
1910,Mamestra brassicae,520.0,,,,497,,,
1911,Felis catus,500.0,,,498,,,,
1912,Meganyctiphanes norvegica,490.0,,,,498,,,
1913,Felis catus,502.0,,,499,,,,
1914,Pomatoschistus minutus,447.0,,501,,,,,
1915,Felis catus,555.0,,,500,,,,
1916,Myrmecia croslandi,510.0,,,,500,,,
1917,Pomatoschistus minutus,548.0,,502,,,,,
1918,Mustela putorius furo,430.0,,,501,,,,
1919,Myrmecia vindex,550.0,,,,501,,,
1920,Pomatoschistus minutus,527.0,,503,,,,,
1921,Mustela putorius furo,505.0,,,502,,,,
1922,Mysis diluviana,509.1,,,,502,,,
1923,Tetrapturus audax,535.0,,504,,,,,
1924,Mustela putorius furo,558.0,,,503,,,,
1925,Mysis relicta,592.0,,,,503,,,
1926,Tetrapturus audax,609.0,,505,,,,,
1927,Nasua nasua,430.0,,,504,,,,
1928,Mysis salemaai,546.0,,,,504,,,
1929,Nasua nasua,555.0,,,505,,,,
1930,Kuhlia sandvicensis,436.0,,507,,,,,
1931,Potos flavus,548.0,,,506,,,,
1932,Kuhlia sandvicensis,488.0,,508,,,,,
1933,Potos flavus,555.0,,,507,,,,
1934,Neogonodactylus oerstedii,388.0,,,,507,,,
1935,Kuhlia sandvicensis,531.0,,509,,,,,
1936,Procyon lotor,503.0,,,508,,,,
1937,Procyon lotor,560.0,,,509,,,,
1938,Bodianus bilunnulatus,526.0,,511,,,,,
1939,Hipposideros speoris,430.0,,,510,,,,
1940,Bodianus bilunnulatus,545.0,,512,,,,,
1941,Hipposideros speoris,520.0,,,511,,,,
1942,Carollia perspicillata,365.0,,,512,,,,
1943,Nymphalis antiopa,534.0,,,,512,,,
1944,Symphodus melops,505.0,,514,,,,,
1945,Carollia perspicillata,500.0,,,513,,,,
1946,Odontodactylus brevirostris,535.0,,,,513,,,
1947,Symphodus melops,555.0,,515,,,,,
1948,Carollia perspicillata,540.0,,,514,,,,
1949,Odontodactylus scyllarus,528.0,,,,514,,,
1950,Symphodus melops,525.0,,516,,,,,
1951,Glossophaga soricina,365.0,,,515,,,,
1952,Glossophaga soricina,540.0,,,516,,,,
1953,Haplonycteris fischeri,358.0,,,517,,,,
1954,Orconectes virilis,562.0,,,,517,,,
1955,Lutjanus adetii,443.0,,519,,,,,
1956,Haplonycteris fischeri,553.0,,,518,,,,
1957,Lutjanus adetii,511.0,,520,,,,,
1958,Pteropus dasymallus,358.0,,,519,,,,
1959,Lutjanus adetii,526.0,,521,,,,,
1960,Pteropus dasymallus,553.0,,,520,,,,
1961,Pandalus borealis,500.0,,,,520,,,
1962,Lutjanus argentimaculatus,536.0,,522,,,,,
1963,Pteropus samoensis,360.0,,,521,,,,
1964,Lutjanus argentimaculatus,575.0,,523,,,,,
1965,Pteropus samoensis,553.0,,,522,,,,
1966,Myotis lucifugus,500.0,,,523,,,,
1967,Papilio xuthus,575.0,,,,523,,,
1968,Lutjanus bohar,424.0,,525,,,,,
1969,Myotis velifer,358.0,,,524,,,,
1970,Lutjanus bohar,494.0,,526,,,,,
1971,Myotis velifer,501.0,,,525,,,,
1972,Photinus versicolor,550.0,,,,525,,,
1973,Lutjanus bohar,518.0,,527,,,,,
1974,Myotis velifer,565.0,,,526,,,,
1975,Oryctolagus cuniculus,425.0,,,527,,,,
1976,Lutjanus carponotatus,454.0,,529,,,,,
1977,Oryctolagus cuniculus,523.0,,,528,,,,
1978,Pieris rapae,540.0,,,,528,,,
1979,Lutjanus carponotatus,519.0,,530,,,,,
1980,Didelphis aurita,362.0,,,529,,,,
1981,Lutjanus carponotatus,552.0,,531,,,,,
1982,Didelphis aurita,555.0,,,530,,,,
1983,Didelphis virginiana,493.0,,,531,,,,
1984,Pleuroncodes planipes,523.0,,,,531,,,
1985,Lutjanus erythropterus,446.0,,533,,,,,
1986,Didelphis virginiana,561.0,,,532,,,,
1987,Procambarus clarkii,575.0,,,,532,,,
1988,Lutjanus erythropterus,527.0,,534,,,,,
1989,Monodelphis domestica,362.0,,,533,,,,
1990,Lutjanus erythropterus,540.0,,535,,,,,
1991,Monodelphis domestica,555.0,,,534,,,,
1992,Pseudosquilla ciliata,539.63,,,,534,,,
1993,Lutjanus kasmira,430.0,,536,,,,,
1994,Thylamys elegans,365.0,,,535,,,,
1995,Lutjanus kasmira,487.0,,537,,,,,
1996,Thylamys elegans,505.0,,,536,,,,
1997,Lutjanus kasmira,518.0,,538,,,,,
1998,Thylamys elegans,565.0,,,537,,,,
1999,Isodon obesulus,508.0,,,538,,,,
2000,Rynchophorus ferrugineus,564.0,,,,538,,,
2001,Lutjanus malabaricus,408.0,,540,,,,,
2002,Isodon obesulus,509.0,,,539,,,,
2003,Schistocerca gregaria,514.0,,,,539,,,
2004,Lutjanus malabaricus,442.0,,541,,,,,
2005,Isodon obesulus,551.0,,,540,,,,
2006,Lutjanus malabaricus,529.0,,542,,,,,
2007,Setonix brachyurus,424.0,,,541,,,,
2008,Lutjanus malabaricus,541.0,,543,,,,,
2009,Setonix brachyurus,505.0,,,543,,,,
2010,Lutjanus quinquelineatus,444.0,,545,,,,,
2011,Setonix brachyurus,538.0,,,544,,,,
2012,Sesarma reticulatum,508.0,,,,544,,,
2013,Lutjanus quinquelineatus,520.0,,546,,,,,
2014,Lutjanus quinquelineatus,540.0,,547,,,,,
2015,Equus caballus,539.0,,,546,,,,
2016,Speyeria leto,552.0,,,,546,,,
2017,Aotus trivirgatus,500.0,,,547,,,,
2018,Lutjanus russellii,451.0,,549,,,,,
2019,Aotus trivirgatus,543.0,,,548,,,,
2020,Lutjanus russellii,530.0,,550,,,,,
2021,Callithrix jacchus jacchus,423.0,,,549,,,,
2022,Systellaspis debilis,500.0,,,,549,,,
2023,Lutjanus russellii,557.0,,551,,,,,
2024,Callithrix jacchus jacchus,548.0,,,550,,,,
2025,Callithrix jacchus jacchus,564.0,,,551,,,,
2026,Lutjanus sebae,430.0,,553,,,,,
2027,Cebus spp.,426.0,,,552,,,,
2028,Lutjanus sebae,521.0,,554,,,,,
2029,Cebus spp.,537.0,,,553,,,,
2030,Xenos peckii,538.7,,,,553,,,
2031,Lutjanus sebae,539.0,,555,,,,,
2032,Cebus spp.,563.0,,,554,,,,
2033,Leontopithecus rosalia rosalia,430.0,,,555,,,,
2034,Abudefduf abdominalis,519.0,,,,555,,,
2035,Lutjanus johnii,543.0,,557,,,,,
2036,Leontopithecus rosalia rosalia,548.0,,,556,,,,
2037,Abyssocottus korotneffi,494.0,,,,556,,,
2038,Lutjanus johnii,567.0,,558,,,,,
2039,Leontopithecus rosalia rosalia,561.0,,,557,,,,
2040,Sagiunus midas,428.0,,,558,,,,
2041,Sagiunus midas,550.0,,,559,,,,
2042,Acanthropagrus berda,566.0,,,,559,,,
2043,Mulloidichthys flavolineatus,480.0,,561,,,,,
2044,Saguinus fuscicollis,440.0,,,560,,,,
2045,Acanthropagrus major,525.0,,,,560,,,
2046,Mulloidichthys flavolineatus,523.0,,562,,,,,
2047,Saguinus fuscicollis,540.0,,,561,,,,
2048,Acanthropagrus schlegelii,563.0,,,,561,,,
2049,Saguinus fuscicollis,590.0,,,562,,,,
2050,Acanthurus achilles,532.0,,,,562,,,
2051,Mullus barbatus,380.0,,564,,,,,
2052,Saguinus oedipus,428.0,,,563,,,,
2053,Mullus barbatus,491.0,,565,,,,,
2054,Saguinus oedipus,546.0,,,564,,,,
2055,Mullus barbatus,533.0,,566,,,,,
2056,Saguinus oedipus,555.0,,,565,,,,
2057,Acerina cernua,533.2,,,,565,,,
2058,Saimiri sciureus,434.0,,,566,,,,
2059,Acipenser fulvescens,619.0,,,,566,,,
2060,Saimiri sciureus,550.0,,,567,,,,
2061,Ailuroedus crassirostris,559.8,,,,567,,,
2062,Saimiri sciureus,558.0,,,568,,,,
2063,Cercopithecus cephus,432.0,,,569,,,,
2064,Parupeneus multifasceatus,486.0,,571,,,,,
2065,Cercopithecus cephus,533.0,,,570,,,,
2066,Parupeneus multifasceatus,516.0,,572,,,,,
2067,Cercopithecus cephus,565.0,,,571,,,,
2068,Anas platyrhynchus,570.0,,,,571,,,
2069,Parupeneus multifasceatus,515.0,,573,,,,,
2070,Cercopithecus diana,432.0,,,572,,,,
2071,Anchoa mitchilli,541.0,,,,572,,,
2072,Cercopithecus diana,531.0,,,573,,,,
2073,Dissostichus mawsoni,414.0,,575,,,,,
2074,Cercopithecus diana,566.0,,,574,,,,
2075,Antimora rostrata,483.0,,,,574,,,
2076,Dissostichus mawsoni,490.0,,576,,,,,
2077,Cercopithecus petaurista,424.0,,,575,,,,
2078,Cercopithecus petaurista,534.0,,,576,,,,
2079,Cercopithecus petaurista,563.0,,,577,,,,
2080,Aptychotrema rostrata,554.8,,,,577,,,
2081,Pagothenia borchgrevinki,489.0,,579,,,,,
2082,Chlorocebus aethiops,434.0,,,578,,,,
2083,Chlorocebus aethiops,535.0,,,579,,,,
2084,Chlorocebus aethiops,566.0,,,580,,,,
2085,Trematomus bernacchii,416.0,,582,,,,,
2086,Erythrocebus patas,432.0,,,581,,,,
2087,Aristostomias tittmanni,551.0,,,,581,,,
2088,Trematomus bernacchii,490.0,,583,,,,,
2089,Erythrocebus patas,533.0,,,582,,,,
2090,Arothron meleagris,525.0,,,,582,,,
2091,Erythrocebus patas,566.0,,,583,,,,
2092,Asprocottus intermediius,512.0,,,,583,,,
2093,Macaca fascicularis,430.0,,,584,,,,
2094,Asteropteryx semipunctatus,538.0,,,,584,,,
2095,Trematomus hansoni,418.0,,586,,,,,
2096,Macaca fascicularis,531.0,,,585,,,,
2097,Trematomus hansoni,490.0,,587,,,,,
2098,Macaca fascicularis,561.0,,,586,,,,
2099,Macaca mulatta,434.0,,,587,,,,
2100,Macaca mulatta,536.0,,,588,,,,
2101,Trematomus loennbergii,426.0,,590,,,,,
2102,Macaca mulatta,562.0,,,589,,,,
2103,Trematomus loennbergii,490.0,,591,,,,,
2104,Miopithecus talapoin,429.0,,,590,,,,
2105,Miopithecus talapoin,533.0,,,591,,,,
2106,Bathylagus bericoides,500.0,,,,591,,,
2107,Miopithecus talapoin,564.0,,,592,,,,
2108,Bathylagus euryops,497.0,,,,592,,,
2109,Perca fluviatilis,535.0,,594,,,,,
2110,Papio papio,431.0,,,593,,,,
2111,Perca fluviatilis,615.0,,595,,,,,
2112,Papio papio,536.0,,,594,,,,
2113,Bathylagus longirostris,502.0,,,,594,,,
2114,Papio papio,564.0,,,595,,,,
2115,Batrachocottus baicalensis,521.4,,,,595,,,
2116,Sander lucioperca,530.0,,597,,,,,
2117,Cheirogaleus major,409.0,,,596,,,,
2118,Batrachocottus multiradiatus,517.3,,,,596,,,
2119,Sander lucioperca,598.0,,598,,,,,
2120,Cheirogaleus major,543.0,,,597,,,,
2121,Batrachocottus nicolskii,511.6,,,,597,,,
2122,Cheirogaleus medius,543.0,,,598,,,,
2123,Apodichthys flavidus,363.0,,600,,,,,
2124,Microcebus murinus,409.0,,,599,,,,
2125,Apodichthys flavidus,441.0,,601,,,,,
2126,Microcebus murinus,558.0,,,600,,,,
2127,Bodianus bilunulatus,545.0,,,,600,,,
2128,Apodichthys flavidus,529.0,,602,,,,,
2129,Mirza coquereli,409.0,,,601,,,,
2130,Apodichthys flavidus,567.0,,603,,,,,
2131,Mirza coquereli,558.0,,,602,,,,
2132,Bonapartia pedalioita,514.0,,,,602,,,
2133,Daubentonia madagascariensis,406.0,,,603,,,,
2134,Pholis omata,444.0,,605,,,,,
2135,Daubentonia madagascariensis,543.0,,,604,,,,
2136,Brachydanio rerio,556.0,,,,604,,,
2137,Pholis omata,528.0,,606,,,,,
2138,Galago senegalensis,545.0,,,605,,,,
2139,Pholis omata,560.0,,607,,,,,
2140,Otolemur crassicaudatus,507.0,,,606,,,,
2141,Canthidermis maculatus,486.0,,,,606,,,
2142,Pholis omata,526.0,,608,,,,,
2143,Otolemur crassicaudatus,543.0,,,607,,,,
2144,Pholis omata,561.0,,609,,,,,
2145,Otolemur garnettii,545.0,,,608,,,,
2146,Carassius carassius,525.5,,,,608,,,
2147,Homo sapiens,419.0,,,609,,,,
2148,Pholis laeta,449.0,,611,,,,,
2149,Homo sapiens,496.0,,,610,,,,
2150,Cebus sp.,563.0,,,,610,,,
2151,Pholis laeta,527.0,,612,,,,,
2152,Homo sapiens,531.0,,,611,,,,
2153,Pholis laeta,562.0,,613,,,,,
2154,Homo sapiens,558.0,,,612,,,,
2155,Avahi laniger,558.0,,,613,,,,
2156,Eulemur fulvus fulvus,437.0,,,614,,,,
2157,Chaetodon kleinii,530.0,,,,614,,,
2158,Abudefduf abdominalis,464.0,,616,,,,,
2159,Eulemur fulvus fulvus,545.0,,,615,,,,
2160,Abudefduf abdominalis,457.0,,617,,,,,
2161,Lemur catta,437.0,,,616,,,,
2162,Lemur catta,545.0,,,617,,,,
2163,Lepilemur ruficaudatus,416.0,,,618,,,,
2164,Chauliodus sloanei,488.0,,,,618,,,
2165,Lepilemur ruficaudatus,543.0,,,619,,,,
2166,Chromis hanui,483.0,,621,,,,,
2167,Loris tardigradus,543.0,,,620,,,,
2168,Chromis hanui,470.0,,622,,,,,
2169,Pithecia pithecia,428.0,,,621,,,,
2170,Chlamydera nuchalis,574.5,,,,621,,,
2171,Chromis hanui,514.0,,623,,,,,
2172,Pithecia pithecia,537.0,,,622,,,,
2173,Pithecia pithecia,563.0,,,623,,,,
2174,Carlito syrichta,558.0,,,624,,,,
2175,Chromis ovalis,518.0,,,,624,,,
2176,Chromis ovalis,473.0,,626,,,,,
2177,Cephalopachus bancanus,543.0,,,625,,,,
2178,Elephas maximus,419.0,,,626,,,,
2179,Chromis vanderbilti,522.0,,,,626,,,
2180,Elephas maximus,552.0,,,627,,,,
2181,Chromis verater,514.0,,,,627,,,
2182,Loxodonta africana,419.0,,,628,,,,
2183,Citellus lateralis,520.0,,,,628,,,
2184,Loxodonta africana,552.0,,,629,,,,
2185,Cavia porcellus,400.0,,,630,,,,
2186,Clupea harengus,512.3,,,,630,,,
2187,Cavia porcellus,530.0,,,631,,,,
2188,Chromis verater,471.0,,633,,,,,
2189,Mesocricetus auratus,508.0,,,632,,,,
2190,Comephorus dybowskii,498.2,,,,632,,,
2191,Mesocricetus brandti,506.0,,,633,,,,
2192,Conger conger,487.0,,,,633,,,
2193,Phodopus sungorus,360.0,,,634,,,,
2194,Dascyllus albisella,386.0,,636,,,,,
2195,Phodopus sungorus,499.0,,,635,,,,
2196,Coregonus clupeoides,536.0,,,,635,,,
2197,Dascyllus albisella,483.0,,637,,,,,
2198,Phodopus sungorus,500.0,,,636,,,,
2199,Coregonus lavaretus,539.8,,,,636,,,
2200,Dascyllus albisella,470.0,,638,,,,,
2201,Geomys bursarius,360.0,,,637,,,,
2202,Dascyllus albisella,514.0,,639,,,,,
2203,Geomys bursarius,497.0,,,638,,,,
2204,Cottinella boulengeri,495.7,,,,638,,,
2205,Geomys bursarius,505.0,,,639,,,,
2206,Cottocomephorus grewingki,523.0,,,,639,,,
2207,Thomomys bottae,367.0,,,640,,,,
2208,Cottocomephorus inermis,520.6,,,,640,,,
