comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
1660,Hexagrammos decagrammus,,,,,351,,,497.0
1661,Samia cynthia ricini,,,352,,,,,520.0
1662,Rana temporaria,,,,352,,,,502.0
1663,Hexagrammos octogrammus,,,,,352,,,523.0
1664,Samia cynthia ricini,,,353,,,,,540.0
1665,Rangifer tarandus,,,,353,,,,439.0
1666,Hexagrammos stelleri,,,,,353,,,496.0
1667,Cynotilapia afra,,355,,,,,,358.0
1668,Ampelophaga rubiginosa,,,354,,,,,460.0
1669,Rhadinesthes decimus,,,,354,,,,480.0
1670,Ophiodon elongatus,,,,,354,,,499.0
1671,Cynotilapia afra,,356,,,,,,472.0
1672,Ampelophaga rubiginosa,,,355,,,,,540.0
1673,Rhinobatus typus,,,,355,,,,476.6
1674,Pleurogrammus  azonus,,,,,355,,,504.0
1675,Cynotilapia afra,,357,,,,,,525.0
1676,Ampelophaga rubiginosa,,,356,,,,,580.0
1677,Rhinoptera bonasus,,,,356,,,,470.0
1678,Ameiurus catus,,,,,356,,,541.0
1679,Callambulyx tatarinovii,,,357,,,,,380.0
1680,Rinocetes nasutus,,,,357,,,,489.0
1681,Liparis dennyi,,,,,357,,,494.0
1682,Dimidiochromis compressiceps,,359,,,,,,447.0
1683,Callambulyx tatarinovii,,,358,,,,,460.0
1684,Rouleina aderensis,,,,358,,,,477.0
1685,Liparis florae,,,,,358,,,495.0
1686,Dimidiochromis compressiceps,,360,,,,,,533.0
1687,Callambulyx tatarinovii,,,359,,,,,540.0
1688,Rutilis rutilis,,,,359,,,,523.8
1689,Liparis pulchellus,,,,,359,,,490.0
1690,Dimidiochromis compressiceps,,361,,,,,,567.0
1691,Callambulyx tatarinovii,,,360,,,,,580.0
1692,Saguinus midas,,,,360,,,,546.0
1693,Liparis  greeni,,,,,360,,,495.0
1694,Haplochromis burtoni,,362,,,,,,500.0
1695,Deilephila elpenor,,,361,,,,,345.0
1696,Salmo irideus,,,,361,,,,400.0
1697,Cottunculus thomsonii,,,,,361,,,486.0
1698,Haplochromis burtoni,,363,,,,,,455.0
1699,Salvelinus alpinus,,,,362,,,,508.0
1700,Dasycottus setiger,,,,,362,,,485.0
1701,Haplochromis burtoni,,364,,,,,,523.0
1702,Deilephila elpenor,,,363,,,,,520.0
1703,Sarda chiliensis,,,,363,,,,488.0
1704,Gilbertidia sigalutes,,,,,363,,,496.0
1705,Haplochromis burtoni,,365,,,,,,562.0
1706,Macroglossum stellatarum,,,364,,,,,348.0
1707,Sardinops melanostictus,,,,364,,,,382.0
1708,Psychrolutes paradoxus,,,,,364,,,483.0
1709,Macroglossum stellatarum,,,365,,,,,430.0
1710,Rhamphocottus richardsonii,,,,,365,,,493.0
1711,Haplochromis pyrrhocephalus,,367,,,,,,462.0
1712,Macroglossum stellatarum,,,366,,,,,500.0
1713,Scardinius erythrophthalmus,,,,366,,,,533.2
1714,Dendrochirus zebra,,,,,366,,,501.0
1715,Haplochromis pyrrhocephalus,,368,,,,,,539.0
1716,Manduca sexta,,,367,,,,,345.0
1717,Scenopoetes dentirostris,,,,367,,,,506.3
1718,Scorpaena porcus,,,,,367,,,506.0
1719,Haplochromis pyrrhocephalus,,369,,,,,,595.0
1720,Manduca sexta,,,368,,,,,440.0
1721,Sciurus carolinensis,,,,368,,,,530.0
1722,Sebastes auriculatus,,,,,368,,,498.0
1723,Manduca sexta,,,369,,,,,525.0
1724,Scomber japonicus,,,,369,,,,491.0
1725,Sebastes caurinus,,,,,369,,,496.0
1726,Haplochromis ishmaeli,,371,,,,,,456.0
1727,Marumba sperchius,,,370,,,,,460.0
1728,Scomberomorus sierra,,,,370,,,,486.0
1729,Sebastes empaeus,,,,,370,,,493.0
1730,Haplochromis ishmaeli,,372,,,,,,535.0
1731,Marumba sperchius,,,371,,,,,540.0
1732,Sebastes flavidus,,,,,371,,,497.0
1733,Haplochromis ishmaeli,,373,,,,,,569.0
1734,Marumba sperchius,,,372,,,,,600.0
1735,Trachyscorpia cristulata,,,,,372,,,485.0
1736,Libelloides macaronius,,,373,,,,,350.0
1737,Sebastolobus alascanus,,,,373,,,,484.0
1738,Chelidonichthys lucerna,,,,,373,,,502.0
1739,Haplochromis piceatus,,375,,,,,,465.0
1740,Libelloides macaronius,,,374,,,,,530.0
1741,Sephanoides sephanoides,,,,374,,,,371.0
1742,Eutrigla gurnardus,,,,,374,,,502.0
1743,Haplochromis piceatus,,376,,,,,,522.0
1744,Aeschna cyanea,,,375,,,,,356.0
1745,Sericulus crysocephalus,,,,375,,,,506.0
1746,Gonostoma atlanticum,,,,,375,,,484.0
1747,Haplochromis piceatus,,377,,,,,,565.0
1748,Aeschna cyanea,,,376,,,,,420.0
1749,Seriphus politus,,,,376,,,,503.0
1750,Ameiurus melas,,,,,376,,,541.0
1751,Lethrinops parvidens,,378,,,,,,498.0
1752,Aeschna cyanea,,,377,,,,,519.0
1753,Serrivomer lanceolatoides,,,,377,,,,483.0
1754,Ictalurus punctatus,,,,,377,,,542.0
1755,Lethrinops parvidens,,379,,,,,,426.0
1756,Aeshna tuberculifera,,,378,,,,,358.0
1757,Setonix brachyurus,,,,378,,,,502.0
1758,Lethrinops parvidens,,380,,,,,,514.0
1759,Aeshna tuberculifera,,,379,,,,,501.0
1760,Sminthopsis crassicaudata,,,,379,,,,350.0
1761,Gonostoma denudatum,,,,,379,,,482.0
1762,Lethrinops parvidens,,381,,,,,,563.0
1763,Anax junius,,,380,,,,,354.0
1764,Spermophilus beecheyi,,,,380,,,,518.9
1765,Sigmops bathyphilus,,,,,380,,,481.0
1766,Anax junius,,,381,,,,,442.0
1767,Spermophilus tridecemline,,,,381,,,,517.0
1768,Sigmops elongatus,,,,,381,,,484.0
1769,Melanochromis auratus,,383,,,,,,414.0
1770,Anax junius,,,382,,,,,503.0
1771,Sphoeroides annulatus,,,,382,,,,508.0
1772,Ichthyococcus ovatus,,,,,382,,,487.0
1773,Melanochromis auratus,,384,,,,,,482.0
1774,Libellula pulchella,,,383,,,,,360.0
1775,Sphyraena barracuda,,,,383,,,,455.0
1776,Argyropelecus aculeatus,,,,,383,,,475.0
1777,Melanochromis auratus,,385,,,,,,525.0
1778,Libellula pulchella,,,384,,,,,500.0
1779,Sphyrna lewini,,,,384,,,,530.0
1780,Hemicordulia tau,,,385,,,,,330.0
1781,Sphyrna tiburo,,,,385,,,,483.0
1782,Melanochromis vermivorus,,387,,,,,,418.0
1783,Hemicordulia tau,,,386,,,,,410.0
1784,Squalus suckleyi,,,,386,,,,497.5
1785,Sternoptyx diaphana,,,,,386,,,478.0
1786,Melanochromis vermivorus,,388,,,,,,506.0
1787,Hemicordulia tau,,,387,,,,,460.0
1788,Stegastes fasciolatus,,,,387,,,,363.0
1789,Sternoptyx pseudobscura,,,,,387,,,479.0
1790,Melanochromis vermivorus,,389,,,,,,555.0
1791,Hemicordulia tau,,,388,,,,,525.0
1792,Stenobrachius leucopsarus,,,,388,,,,492.0
1793,Valenciennellus tripunctulatus,,,,,388,,,480.0
1794,Melanochromis vermivorus,,390,,,,,,485.0
1795,Hemicordulia tau,,,389,,,,,630.0
1796,Bathophilus brevis,,,,,389,,,483.0
1797,Melanochromis vermivorus,,391,,,,,,534.0
1798,Sympetrum rubicundulum,,,390,,,,,340.0
1799,Borostomias elucens,,,,,390,,,482.0
1800,Maylandia zebra,,392,,,,,,368.0
1801,Sympetrum rubicundulum,,,391,,,,,410.0
1802,Stizostedion lucioperca,,,,391,,,,524.1
1803,Maylandia zebra,,393,,,,,,482.0
1804,Sympetrum rubicundulum,,,392,,,,,490.0
1805,Stomias atriventer,,,,392,,,,489.0
1806,Maylandia zebra,,394,,,,,,531.0
1807,Sympetrum rubicundulum,,,393,,,,,540.0
1808,Stomias boa,,,,393,,,,489.0
1809,Sympetrum rubicundulum,,,394,,,,,620.0
1810,Strix aluco,,,,394,,,,463.0
1811,Metriaclima barlowi,,396,,,,,,366.0
1812,Locusta migratoria,,,395,,,,,360.0
1813,Sufflamen bursa,,,,395,,,,404.0
1814,Malacosteus niger,,,,,395,,,522.0
1815,Metriaclima barlowi,,397,,,,,,483.0
1816,Locusta migratoria,,,396,,,,,430.0
1817,Syngnathus typhle,,,,396,,,,500.6
1818,Metriaclima barlowi,,398,,,,,,523.0
1819,Locusta migratoria,,,397,,,,,530.0
1820,Synaphobranchus kaupi,,,,397,,,,478.0
1821,Metriaclima benetos,,399,,,,,,379.0
1822,Gryllus bimaculatus adult,,,398,,,,,332.0
1823,Pachystomias microdon,,,,,398,,,522.0
1824,Metriaclima benetos,,400,,,,,,489.0
1825,Gryllus bimaculatus adult,,,399,,,,,445.0
1826,Metriaclima benetos,,401,,,,,,522.0
1827,Gryllus bimaculatus adult,,,400,,,,,515.0
1828,Metriaclima emmiltos,,402,,,,,,383.0
1829,Gryllus campestris,,,401,,,,,340.0
1830,Tarsipes rostratus,,,,401,,,,350.0
1831,Stylephorus chordatus,,,,,401,,,470.0
1832,Metriaclima emmiltos,,403,,,,,,482.0
1833,Gryllus campestris,,,402,,,,,439.0
1834,Thomomys bottae,,,,402,,,,495.0
1835,Canthidermis maculata,,,,,402,,,486.0
1836,Metriaclima emmiltos,,404,,,,,,521.0
1837,Gryllus campestris,,,403,,,,,520.0
1838,Toxotes chatareus,,,,403,,,,453.0
1839,Hippocampus angustus,,,,,403,,,500.0
1840,Romalea microptera,,,404,,,,,360.0
1841,Trachurus symmetricus,,,,404,,,,497.0
1842,Hippocampus barbouri,,,,,404,,,499.0
1843,Metriaclima livingstonii,,406,,,,,,364.0
1844,Romalea microptera,,,405,,,,,510.0
1845,Tramitichromis intermedius,,,,405,,,,455.1
1846,Nerophis ophidion,,,,,405,,,500.0
1847,Metriaclima livingstonii,,407,,,,,,473.0
1848,Ligia exotica,,,406,,,,,340.0
1849,Trematomus bernacchii,,,,406,,,,416.1
1850,Stigmatopora argus,,,,,406,,,502.0
1851,Metriaclima livingstonii,,408,,,,,,526.0
1852,Ligia exotica,,,407,,,,,470.0
1853,Trematomus hansoni,,,,407,,,,426.4
1854,Syngnathus leptorhynchus,,,,,407,,,499.0
1855,Metriaclima melabranchion,,409,,,,,,495.0
1856,Ligia exotica,,,408,,,,,520.0
1857,Trematomus loennbergii,,,,408,,,,426.4
1858,Sufflamen bursa,,,,,408,,,487.0
1859,Metriaclima melabranchion,,410,,,,,,371.0
1860,Bufo bufo,,,409,,,,,502.0
1861,Triakis semifasciata,,,,409,,,,497.0
1862,Pergavor aspricaudus,,,,,409,,,492.0
1863,Metriaclima melabranchion,,411,,,,,,477.0
1864,Rhinella [=Bufo] marinus,,,410,,,,,433.0
1865,Trichechus manatus,,,,410,,,,411.0
1866,Pergavor spilosoma,,,,,410,,,494.0
1867,Metriaclima melabranchion,,412,,,,,,515.0
1868,Rhinella [=Bufo] marinus,,,411,,,,,504.0
1869,Trigla cuculus,,,,411,,,,493.0
1870,Ostracion meleagris,,,,,411,,,495.0
1871,Xenopus laevis,,,412,,,,,443.0
1872,Tursiops truncates,,,,412,,,,489.0
1873,Arothron meleagris,,,,,412,,,493.0
1874,Mylochromis lateristriga,,414,,,,,,419.0
1875,Xenopus laevis,,,413,,,,,425.0
1876,Typhlonectes natans,,,,413,,,,488.0
1877,Anoplogaster cornuta,,,,,413,,,482.0
1878,Mylochromis lateristriga,,415,,,,,,482.0
1879,Xenopus laevis,,,414,,,,,523.0
1880,Upeneus tragula,,,,414,,,,495.7
1881,Hoplostethus atlanticus,,,,,414,,,482.0
1882,Mylochromis lateristriga,,416,,,,,,522.0
1883,Xenopus laevis,,,415,,,,,611.0
1884,Urobatis jamaicensis,,,,415,,,,475.0
1885,Hoplostethus mediterraneus mediterraneus,,,,,415,,,483.0
1886,Rana catesbeiana,,,416,,,,,430.0
1887,Cyttopsis roseus,,,,,416,,,478.0
1888,Protomelas taeniolatus,,418,,,,,,453.0
1889,Rana catesbeiana,,,417,,,,,432.0
1890,Vinciguerria nimbaria,,,,417,,,,477.0
1891,Protomelas taeniolatus,,419,,,,,,527.0
1892,Rana catesbeiana,,,418,,,,,502.0
1893,Xenodermichthys copei,,,,418,,,,479.0
1894,Protomelas taeniolatus,,420,,,,,,566.0
1895,Zalembius rosaceus,,,,419,,,,470.4
1896,Rana catesbeiana,,,420,,,,,523.0
1897,Zalophus californianus,,,,420,,,,501.3
1898,Pseudotropheus tropheops,,422,,,,,,371.0
1899,Rana catesbeiana,,,421,,,,,580.0
1900,Zanclus cornutus,,,,421,,,,447.0
1901,Pseudotropheus tropheops,,423,,,,,,492.0
1902,Rana catesbeiana larvae,,,422,,,,,516.0
1903,Zaniolepis frenata,,,,422,,,,487.0
1904,Pseudotropheus tropheops,,424,,,,,,531.0
1905,Rana cracrivora,,,423,,,,,433.0
1906,Rana pipiens,,,424,,,,,432.0
1907,Pseudotropheus acei,,426,,,,,,378.0
1908,Rana pipiens,,,425,,,,,502.0
1909,Zoarces viviparus,,,,425,,,,512.8
1910,Pseudotropheus acei,,427,,,,,,482.0
1911,Rana pipiens,,,426,,,,,575.0
1912,Phalacrocorax carbo,,,,426,,,,504.0
1913,Pseudotropheus acei,,428,,,,,,535.0
1914,Rana temporaria,,,427,,,,,431.0
1915,Tripedalia cystophora,,,,427,,,,467.5
1916,Pundamilia red head,,429,,,,,,456.0
1917,Rana temporaria,,,428,,,,,501.0
1918,Callistoctopus dierythraeus,,,,428,,,,484.0
1919,Pundamilia red head,,430,,,,,,527.0
1920,Rana temporaria,,,429,,,,,562.0
1921,Euprymna tasmanica,,,,429,,,,498.0
1922,Pundamilia red head,,431,,,,,,567.0
1923,Geotrypetes seraphini,,,430,,,,,487.0
1924,Hapalochlaena maculosa,,,,430,,,,485.0
1925,Pundamilia au,,432,,,,,,503.0
1926,Ichthyophis cf. kohtaoensis,,,431,,,,,493.0
1927,Idiosepius notoides,,,,431,,,,492.0
1928,Pundamilia azurea,,433,,,,,,455.0
1929,Rhinatrema bivittatum,,,432,,,,,488.0
1930,Octopus australis,,,,432,,,,484.0
1931,Pundamilia azurea,,434,,,,,,526.0
1932,Typhlonectes natans,,,433,,,,,489.0
1933,Octopus tetricus,,,,433,,,,484.0
1934,Pundamilia azurea,,435,,,,,,563.0
1935,Ambystoma tigrinum adult,,,434,,,,,361.0
1936,Sepia plangon,,,,434,,,,498.0
1937,Pundamilia nyererei,,436,,,,,,505.0
1938,Ambystoma tigrinum adult,,,435,,,,,429.0
1939,Sepioteuthis lessoniana,,,,435,,,,502.0
1940,Pundamilia nyererei,,437,,,,,,451.0
1941,Ambystoma tigrinum adult,,,436,,,,,505.0
1942,Pundamilia nyererei,,438,,,,,,535.0
1943,Ambystoma tigrinum adult,,,437,,,,,568.0
1944,Agraulis vanillae,,,,437,,,,551.0
1945,Pundamilia nyererei,,439,,,,,,562.0
1946,Ambystoma tigrinum adult,,,438,,,,,576.0
1947,Ambystoma tigrinum aquatic,,,439,,,,,361.0
1948,Antheraea polyphemus,,,,439,,,,370.0
1949,Ambystoma tigrinum aquatic,,,440,,,,,431.0
1950,Apodemia mormo,,,,440,,,,600.0
1951,Pundamilia luanso,,442,,,,,,455.0
1952,Ambystoma tigrinum aquatic,,,441,,,,,434.0
1953,Pundamilia luanso,,443,,,,,,527.0
1954,Ambystoma tigrinum aquatic,,,442,,,,,516.0
1955,Pundamilia luanso,,444,,,,,,561.0
1956,Ambystoma tigrinum aquatic,,,443,,,,,584.0
1957,Ambystoma tigrinum aquatic,,,444,,,,,586.0
1958,Balanus amphitrite,,,,444,,,,570.0
1959,Ambystoma tigrinum hatchling,,,445,,,,,361.0
1960,Balanus eburneus,,,,445,,,,570.0
1961,Pundamilia pundamilia,,447,,,,,,455.0
1962,Ambystoma tigrinum hatchling,,,446,,,,,428.0
1963,Bombus terrestris,,,,446,,,,538.23
1964,Pundamilia pundamilia,,448,,,,,,529.0
1965,Ambystoma tigrinum hatchling,,,447,,,,,429.0
1966,Bombyx mori,,,,447,,,,530.0
1967,Pundamilia pundamilia,,449,,,,,,563.0
1968,Ambystoma tigrinum hatchling,,,448,,,,,512.0
1969,Ambystoma tigrinum hatchling,,,449,,,,,563.0
1970,Necturus maculosus,,,450,,,,,523.0
1971,Callinectes sapidus,,,,450,,,,508.0
1972,Tramitichromis intermedius,,452,,,,,,455.0
1973,Necturus maculosus,,,451,,,,,525.0
1974,Tramitichromis intermedius,,453,,,,,,531.0
1975,Tramitichromis intermedius,,454,,,,,,568.0
1976,Cataglyphis bicolor,,,,453,,,,506.0
1977,Tyrannochromis macrostoma,,456,,,,,,410.0
1978,Ichthyophis kohtaoensis,,,455,,,,,493.0
1979,Tyrannochromis macrostoma,,457,,,,,,482.0
1980,Cynops orientalis,,,456,,,,,350.0
1981,Tyrannochromis macrostoma,,458,,,,,,529.0
1982,Cynops orientalis,,,457,,,,,466.0
1983,Colias erate,,,,457,,,,577.0
1984,Cynops orientalis,,,458,,,,,477.0
1985,Embiotoca lateralis,,460,,,,,,459.0
1986,Cynops orientalis,,,459,,,,,496.0
1987,Embiotoca lateralis,,461,,,,,,534.0
1988,Cynops orientalis,,,460,,,,,519.0
1989,Euphausia superba,,,,460,,,,487.0
1990,Embiotoca lateralis,,462,,,,,,535.0
1991,Cynops orientalis,,,461,,,,,547.0
1992,Cynops orientalis,,,462,,,,,601.0
1993,Embiotoca jacksoni,,464,,,,,,477.0
1994,Cynops pyrrhogaster,,,463,,,,,474.0
1995,Embiotoca jacksoni,,465,,,,,,534.0
1996,Lissotriton vulgaris,,,464,,,,,340.0
1997,Gecarcinus lateralis,,,,464,,,,487.0
1998,Lissotriton vulgaris,,,465,,,,,470.0
1999,Hypsurus caryi,,467,,,,,,455.0
2000,Lissotriton vulgaris,,,466,,,,,499.0
2001,Gonodactylus oerstedii,,,,466,,,,551.0
2002,Hypsurus caryi,,468,,,,,,532.0
2003,Lissotriton vulgaris,,,467,,,,,523.0
2004,Lissotriton vulgaris,,,468,,,,,609.0
2005,Pleurodeles waltl,,,469,,,,,360.0
2006,Gryllus bimaculatus,,,,469,,,,511.0
2007,Micrometrus minimus,,471,,,,,,470.0
2008,Pleurodeles waltl,,,470,,,,,377.0
2009,Micrometrus minimus,,472,,,,,,546.0
2010,Pleurodeles waltl,,,471,,,,,489.0
2011,Heliconius erato,,,,471,,,,555.0
2012,Pleurodeles waltl,,,472,,,,,503.0
2013,Heliconius hecale,,,,472,,,,550.0
2014,Pleurodeles waltl,,,473,,,,,529.0
2015,Micrometrus aurora,,475,,,,,,466.0
2016,Pleurodeles waltl,,,474,,,,,611.0
2017,Micrometrus aurora,,476,,,,,,538.0
2018,Bos taurus,,,475,,,,,455.0
2019,Bos taurus,,,476,,,,,554.0
2020,Capra hircus,,,477,,,,,444.0
2021,Rhacochilus vacca,,479,,,,,,472.0
2022,Capra hircus,,,478,,,,,552.0
2023,Hemisquilla ensigera,,,,478,,,,535.0
2024,Rhacochilus vacca,,480,,,,,,540.0
2025,Ovis aries,,,479,,,,,446.0
2026,Rhacochilus vacca,,481,,,,,,539.0
2027,Ovis aries,,,480,,,,,552.0
2028,Zalembius rosaceus,,483,,,,,,470.0
2029,Dama dama,,,482,,,,,497.0
2030,Homarus americanus,,,,482,,,,522.5
2031,Zalembius rosaceus,,484,,,,,,527.0
2032,Dama dama,,,483,,,,,542.0
2033,Ischnura heterosticta,,,,484,,,,525.0
2034,Odocoileus virginianus,,,485,,,,,497.0
2035,Asterropteryx semipunctata,,487,,,,,,531.0
2036,Odocoileus virginianus,,,486,,,,,537.0
2037,Asterropteryx semipunctata,,488,,,,,,538.0
2038,Sus scrofa,,,487,,,,,439.0
2039,Sus scrofa,,,488,,,,,556.0
2040,Gobius paganellus,,490,,,,,,465.0
2041,Canis lupus familiaris,,,489,,,,,431.0
2042,Gobius paganellus,,491,,,,,,565.0
2043,Canis lupus familiaris,,,490,,,,,508.0
2044,Limenitis archippus,,,,490,,,,545.0
2045,Canis lupus familiaris,,,491,,,,,555.0
2046,Urocyon littoralis,,,492,,,,,432.0
2047,Gobiusculus flavescens,,494,,,,,,456.0
2048,Urocyon littoralis,,,493,,,,,555.0
2049,Limulus polyphemus,,,,493,,,,522.5
2050,Gobiusculus flavescens,,495,,,,,,531.0
2051,Vulpes vulpes,,,494,,,,,438.0
2052,Gobiusculus flavescens,,496,,,,,,553.0
2053,Vulpes vulpes,,,495,,,,,555.0
2054,Vulpes lagopus,,,496,,,,,555.0
2055,Malacosteus niger,,,,496,,,,548.0
2056,Felis catus,,,497,,,,,450.0
2057,Mamestra brassicae,,,,497,,,,520.0
2058,Felis catus,,,498,,,,,500.0
2059,Meganyctiphanes norvegica,,,,498,,,,490.0
2060,Felis catus,,,499,,,,,502.0
2061,Pomatoschistus minutus,,501,,,,,,447.0
2062,Felis catus,,,500,,,,,555.0
2063,Myrmecia croslandi,,,,500,,,,510.0
2064,Pomatoschistus minutus,,502,,,,,,548.0
2065,Mustela putorius furo,,,501,,,,,430.0
2066,Myrmecia vindex,,,,501,,,,550.0
2067,Pomatoschistus minutus,,503,,,,,,527.0
2068,Mustela putorius furo,,,502,,,,,505.0
2069,Mysis diluviana,,,,502,,,,509.1
2070,Tetrapturus audax,,504,,,,,,535.0
2071,Mustela putorius furo,,,503,,,,,558.0
2072,Mysis relicta,,,,503,,,,592.0
2073,Tetrapturus audax,,505,,,,,,609.0
2074,Nasua nasua,,,504,,,,,430.0
2075,Mysis salemaai,,,,504,,,,546.0
2076,Nasua nasua,,,505,,,,,555.0
2077,Kuhlia sandvicensis,,507,,,,,,436.0
2078,Potos flavus,,,506,,,,,548.0
2079,Kuhlia sandvicensis,,508,,,,,,488.0
2080,Potos flavus,,,507,,,,,555.0
2081,Neogonodactylus oerstedii,,,,507,,,,388.0
2082,Kuhlia sandvicensis,,509,,,,,,531.0
2083,Procyon lotor,,,508,,,,,503.0
2084,Procyon lotor,,,509,,,,,560.0
2085,Bodianus bilunnulatus,,511,,,,,,526.0
2086,Hipposideros speoris,,,510,,,,,430.0
2087,Bodianus bilunnulatus,,512,,,,,,545.0
2088,Hipposideros speoris,,,511,,,,,520.0
2089,Carollia perspicillata,,,512,,,,,365.0
2090,Nymphalis antiopa,,,,512,,,,534.0
2091,Symphodus melops,,514,,,,,,505.0
2092,Carollia perspicillata,,,513,,,,,500.0
2093,Odontodactylus brevirostris,,,,513,,,,535.0
2094,Symphodus melops,,515,,,,,,555.0
2095,Carollia perspicillata,,,514,,,,,540.0
2096,Odontodactylus scyllarus,,,,514,,,,528.0
2097,Symphodus melops,,516,,,,,,525.0
2098,Glossophaga soricina,,,515,,,,,365.0
2099,Glossophaga soricina,,,516,,,,,540.0
2100,Haplonycteris fischeri,,,517,,,,,358.0
2101,Orconectes virilis,,,,517,,,,562.0
2102,Lutjanus adetii,,519,,,,,,443.0
2103,Haplonycteris fischeri,,,518,,,,,553.0
2104,Lutjanus adetii,,520,,,,,,511.0
2105,Pteropus dasymallus,,,519,,,,,358.0
2106,Lutjanus adetii,,521,,,,,,526.0
2107,Pteropus dasymallus,,,520,,,,,553.0
2108,Pandalus borealis,,,,520,,,,500.0
2109,Lutjanus argentimaculatus,,522,,,,,,536.0
2110,Pteropus samoensis,,,521,,,,,360.0
2111,Lutjanus argentimaculatus,,523,,,,,,575.0
2112,Pteropus samoensis,,,522,,,,,553.0
2113,Myotis lucifugus,,,523,,,,,500.0
2114,Papilio xuthus,,,,523,,,,575.0
2115,Lutjanus bohar,,525,,,,,,424.0
2116,Myotis velifer,,,524,,,,,358.0
2117,Lutjanus bohar,,526,,,,,,494.0
2118,Myotis velifer,,,525,,,,,501.0
2119,Photinus versicolor,,,,525,,,,550.0
2120,Lutjanus bohar,,527,,,,,,518.0
2121,Myotis velifer,,,526,,,,,565.0
2122,Oryctolagus cuniculus,,,527,,,,,425.0
2123,Lutjanus carponotatus,,529,,,,,,454.0
2124,Oryctolagus cuniculus,,,528,,,,,523.0
2125,Pieris rapae,,,,528,,,,540.0
2126,Lutjanus carponotatus,,530,,,,,,519.0
2127,Didelphis aurita,,,529,,,,,362.0
2128,Lutjanus carponotatus,,531,,,,,,552.0
2129,Didelphis aurita,,,530,,,,,555.0
2130,Didelphis virginiana,,,531,,,,,493.0
2131,Pleuroncodes planipes,,,,531,,,,523.0
2132,Lutjanus erythropterus,,533,,,,,,446.0
2133,Didelphis virginiana,,,532,,,,,561.0
2134,Procambarus clarkii,,,,532,,,,575.0
2135,Lutjanus erythropterus,,534,,,,,,527.0
2136,Monodelphis domestica,,,533,,,,,362.0
2137,Lutjanus erythropterus,,535,,,,,,540.0
2138,Monodelphis domestica,,,534,,,,,555.0
2139,Pseudosquilla ciliata,,,,534,,,,539.63
2140,Lutjanus kasmira,,536,,,,,,430.0
2141,Thylamys elegans,,,535,,,,,365.0
2142,Lutjanus kasmira,,537,,,,,,487.0
2143,Thylamys elegans,,,536,,,,,505.0
2144,Lutjanus kasmira,,538,,,,,,518.0
2145,Thylamys elegans,,,537,,,,,565.0
2146,Isodon obesulus,,,538,,,,,508.0
2147,Rynchophorus ferrugineus,,,,538,,,,564.0
2148,Lutjanus malabaricus,,540,,,,,,408.0
2149,Isodon obesulus,,,539,,,,,509.0
2150,Schistocerca gregaria,,,,539,,,,514.0
2151,Lutjanus malabaricus,,541,,,,,,442.0
2152,Isodon obesulus,,,540,,,,,551.0
2153,Lutjanus malabaricus,,542,,,,,,529.0
2154,Setonix brachyurus,,,541,,,,,424.0
2155,Lutjanus malabaricus,,543,,,,,,541.0
2156,Setonix brachyurus,,,543,,,,,505.0
2157,Lutjanus quinquelineatus,,545,,,,,,444.0
2158,Setonix brachyurus,,,544,,,,,538.0
2159,Sesarma reticulatum,,,,544,,,,508.0
2160,Lutjanus quinquelineatus,,546,,,,,,520.0
2161,Lutjanus quinquelineatus,,547,,,,,,540.0
2162,Equus caballus,,,546,,,,,539.0
2163,Speyeria leto,,,,546,,,,552.0
2164,Aotus trivirgatus,,,547,,,,,500.0
2165,Lutjanus russellii,,549,,,,,,451.0
2166,Aotus trivirgatus,,,548,,,,,543.0
2167,Lutjanus russellii,,550,,,,,,530.0
2168,Callithrix jacchus jacchus,,,549,,,,,423.0
2169,Systellaspis debilis,,,,549,,,,500.0
2170,Lutjanus russellii,,551,,,,,,557.0
2171,Callithrix jacchus jacchus,,,550,,,,,548.0
2172,Callithrix jacchus jacchus,,,551,,,,,564.0
2173,Lutjanus sebae,,553,,,,,,430.0
2174,Cebus spp.,,,552,,,,,426.0
2175,Lutjanus sebae,,554,,,,,,521.0
2176,Cebus spp.,,,553,,,,,537.0
2177,Xenos peckii,,,,553,,,,538.7
2178,Lutjanus sebae,,555,,,,,,539.0
2179,Cebus spp.,,,554,,,,,563.0
2180,Leontopithecus rosalia rosalia,,,555,,,,,430.0
2181,Abudefduf abdominalis,,,,555,,,,519.0
2182,Lutjanus johnii,,557,,,,,,543.0
2183,Leontopithecus rosalia rosalia,,,556,,,,,548.0
2184,Abyssocottus korotneffi,,,,556,,,,494.0
2185,Lutjanus johnii,,558,,,,,,567.0
2186,Leontopithecus rosalia rosalia,,,557,,,,,561.0
2187,Sagiunus midas,,,558,,,,,428.0
2188,Sagiunus midas,,,559,,,,,550.0
2189,Acanthropagrus berda,,,,559,,,,566.0
2190,Mulloidichthys flavolineatus,,561,,,,,,480.0
2191,Saguinus fuscicollis,,,560,,,,,440.0
2192,Acanthropagrus major,,,,560,,,,525.0
2193,Mulloidichthys flavolineatus,,562,,,,,,523.0
2194,Saguinus fuscicollis,,,561,,,,,540.0
2195,Acanthropagrus schlegelii,,,,561,,,,563.0
2196,Saguinus fuscicollis,,,562,,,,,590.0
2197,Acanthurus achilles,,,,562,,,,532.0
2198,Mullus barbatus,,564,,,,,,380.0
