Name	!color
Bombus_impatiens_LWRh1	#88ff00
Bombus_terrestris_LW1	#87ff00
Melipona_quadrifasciata_LW1	#bdff00
Lasioglossum_albipes_LW2	#c3ff00
Xenos_peckii_LW_partial	#93ff00
Frankliniella_occidentalis_LW1	#d6ff00
Frankliniella_occidentalis_LW2	#8dff00
Frankliniella_occidentalis_LW3	#57ff00
Acyrthosiphon_pisum_LW	#41ff00
Aedes_aegypti_GPROP7_LW	#7cff00
Drosophila_melanogaster_LW_Rh6	#3dff00
Musca_domestica_Rh6	#49ff00
Musca_domestica_Rh2	#18ff00
Drosophila_melanogaster_Rh2_LW3_ocellar	#23ff00
Drosophila_melanogaster_LW_Rh1	#00ff87
Musca_domestica_Rh1	#00ff57
Aedes_aegypti_GPROP8_UV	#610061
Euroleon_nostras_UV	#610061
Photinus_marginellus_UV	#610061
Photinus_pyralis_UV	#610061
Bicellonycha_wickershamorum_UV	#610061
Xenos_peckii_UV_partial	#70008b
Cataglyphis_bombycinus_UV	#610061
Apis_mellifera_UV	#610061
Melipona_quadrifasciata_UV	#610061
Bombus_impatiens_UV	#610061
Lasioglossum_albipes_UV	#610061
Periplaneta_americana_UV	#610061
Gryllus_bimaculatus_UV	#610061
Locusta_migratoria_UV	#610061
Schistocerca_gregaria_UV	#610061
Nephotettix_cincticeps_UV	#610061
Cimex_lectularius_UV	#610061
Amyelois_transitella_UV	#610061
Spodoptera_exigua_UV	#610061
Macroglossum_stellatarum_UV	#610061
Manduca_sexta_UV	#610061
Danaus_plexippus_UV	#610061
Heliconius_erato_UV1	#610061
Heliconius_sara_UV1	#610061
Heliconius_melpomene_UV1	#610061
Heliconius_numata_UV2	#610061
Nymphalis_antiopa_UV	#610061
Vanessa_cardui_UV	#610061
Pieris_rapae_UV	#610061
Heliconius_erato_UV2	#610061
Heliconius_sara_UV2	#610061
Heliconius_melpomene_UV2	#610061
Heliconius_numata_UV1	#620062
Papilio_xuthus_UV_partial	#610061
Drosophila_melanogaster_UV_Rh4	#610061
Drosophila_melanogaster_UV_Rh3	#610061
Musca_domestica_UV_Rh3	#610061
Acyrthosiphon_pisum_UV1	#006aff
Acyrthosiphon_pisum_UV2	#4500dd
Frankliniella_occidentalis_UV	#6f008a
Apis_mellifera_SW	#3500e8
Bombus_impatiens_SW	#3700e7
Bombus_terrestris_SW	#3500e8
Melipona_quadrifasciata_SW	#3700e7
Lasioglossum_albipes_SW	#3300e9
Aedes_aegypti_GPROP9_2_SW	#00bcff
Amyelois_transitella_SW	#3100eb
Macroglossum_stellatarum_SW	#0014ff
Manduca_sexta_SW	#001fff
Spodoptera_exigua_SW	#0006ff
Papilio_xuthus_SW	#0016ff
Heliconius_erato_SW	#0012ff
Heliconius_sara_SW	#0010ff
Heliconius_melpomene_SW	#0019ff
Heliconius_numata_SW	#0019ff
Nymphalis_antiopa_SW	#0017ff
Vanessa_cardui_SW	#2800ef
Danaus_plexippus_SW	#2000f4
Pieris_rapae_SW1	#007aff
Gryllus_bimaculatus_SW	#2000f4
Locusta_migratoria_SW	#4300df
Schistocerca_gregaria_lo2_SW	#000fff
Nephotettix_cincticeps_SW	#6a0074
Drosophila_melanogaster_SW_Rh5	#2800f0
Musca_domestica_SW_Rh5	#001eff
Frankliniella_occidentalis_SW	#3e00e2
