comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
3587,Carassius carassius,526.0,,,,,101,,,
3588,Cyprinus carpio,525.0,,,,,102,,,
3589,Danio malabaricus,505.0,,,,,103,,,
3590,Puntigrus tetrazona,504.0,,,,,104,,,
3591,Scardinius erythrophthalmus,537.0,,,,,105,,,
3592,Scardinius erythrophthalmus,515.0,,,,,106,,,
3593,Tinca tinca,533.0,,,,,107,,,
3594,Tribolodon hakonensis,522.0,,,,,108,,,
3595,Cyprinodon variegatus,506.0,,,,,109,,,
3596,Jordanella floridae,511.0,,,,,110,,,
3597,Elops  saurus,518.0,,,,,111,,,
3598,Fundulus heteroclitus,503.0,,,,,112,,,
3599,Micropoecilia parae,503.0,,,,,113,,,
3600,Poecilia formosa,504.0,,,,,114,,,
3601,Poecilia latipinna,503.0,,,,,115,,,
3602,Poecilia mexicana,504.0,,,,,116,,,
3603,Poecilia reticulata,503.0,,,,,117,,,
3604,Esox lucius,521.0,,,,,118,,,
3605,Megalops atlanticus,500.0,,,,,119,,,
3606,Aulorhynchus flavidus,499.0,,,,,120,,,
3607,Gaidropsarus mediterraneus,512.0,,,,,121,,,
3608,Microgadus proximus,497.0,,,,,122,,,
3609,Pollachius pollachius,498.0,,,,,123,,,
3610,Theragra chalcogramma,500.0,,,,,124,,,
3611,Caelorhinchus labiatus,479.0,,,,,125,,,
3612,Coryphaenoides armatus,483.0,,,,,126,,,
3613,Coryphaenoides carapinus,484.0,,,,,127,,,
3614,Coryphaenoides carapinus,482.0,,,,,128,,,
3615,Coryphaenoides leptolepis,482.0,,,,,129,,,
3616,Coryphaenoides profundicolus,483.0,,,,,130,,,
3617,Coryphaenoides profundicolus,482.0,,,,,131,,,
3618,Echinomacrurus mollis,478.0,,,,,132,,,
3619,Malacocephalus laevis,486.0,,,,,133,,,
3620,Melanonus zugmayeri,490.0,,,,,134,,,
3621,Merluccius productus,495.0,,,,,135,,,
3622,Antimora  rostrata,483.0,,,,,136,,,
3623,Halargyreus johnsonii,490.0,,,,,137,,,
3624,Lepidion  eques,486.0,,,,,138,,,
3625,Mora moro,488.0,,,,,139,,,
3626,Gasterosteus aculeatus,509.0,,,,,140,,,
3627,Spinachia spinachia,510.0,,,,,141,,,
3628,Gobiesox maeandricus,500.0,,,,,142,,,
3629,Asterropteryx semipunctata,498.0,,,,,143,,,
3630,Clevelandia ios,520.0,,,,,144,,,
3631,Gobius paganellus,512.0,,,,,145,,,
3632,Gobiusculus flavescens,508.0,,,,,146,,,
3633,Pomatoschistus minutus,508.0,,,,,147,,,
3634,Myripristis berndti,495.0,,,,,148,,,
3635,Myripristis berndti,506.0,,,,,149,,,
3636,Neoniphon sammara,502.0,,,,,150,,,
3637,Sargocentron xantherythrum,490.0,,,,,151,,,
3638,Istiophorus  platypterus,484.0,,,,,152,,,
3639,Lepisosteus platostomus,529.0,,,,,153,,,
3640,Benthosema suborbitale,487.0,,,,,154,,,
3641,Diaphus holti,491.0,,,,,155,,,
3642,Diaphus rafinesquei,488.0,,,,,156,,,
3643,Electrona risso,482.0,,,,,157,,,
3644,Lampanyctus crocodilus,487.0,,,,,158,,,
3645,Lampanyctus festivus,489.0,,,,,159,,,
3646,Lobianchia gemellarii,485.0,,,,,160,,,
3647,Nannobrachium atrum,483.0,,,,,161,,,
3648,Notoscopelus resplendens,486.0,,,,,162,,,
3649,Taaningichthys bathyphilus,487.0,,,,,163,,,
3650,Halosauropsis macrochir,481.0,,,,,164,,,
3651,Notacanthus bonapartei,481.0,,,,,165,,,
3652,Dicrolene intronigra,479.0,,,,,166,,,
3653,Bathylagus greyae,488.0,,,,,167,,,
3654,Bathylagus longirostris,474.0,,,,,168,,,
3655,Microstoma microstoma,479.0,,,,,169,,,
3656,Nansenia longicauda,479.0,,,,,170,,,
3657,Hypomesus pretiosus,500.0,,,,,171,,,
3658,Osmerus dentex,516.0,,,,,172,,,
3659,Osmerus eperlanus,518.0,,,,,173,,,
3660,Spirinchus thaleichthys,499.0,,,,,174,,,
3661,Acanthurus achilles,496.0,,,,,175,,,
3662,Acanthurus nigroris,494.0,,,,,176,,,
3663,Acanthurus triostegus,493.0,,,,,177,,,
3664,Ctenochaetus strigosus,486.0,,,,,178,,,
3665,Naso lituratus,497.0,,,,,179,,,
3666,Naso unicornis,494.0,,,,,180,,,
3667,Zebrasoma flavescens,494.0,,,,,181,,,
3668,Zebrasoma velifer,494.0,,,,,182,,,
3669,Ammodytes hexapterus,470.0,,,,,183,,,
3670,Hyperoplus lanceolatus,486.0,,,,,184,,,
3671,Pristiapogon kallopterus,492.0,,,,,185,,,
3672,Ronquilus jordani,492.0,,,,,186,,,
3673,Trachurus mediterraneus,502.0,,,,,187,,,
3674,Micropterus salmoides,528.0,,,,,188,,,
3675,Spicara smaris,502.0,,,,,189,,,
3676,Chaetodon kleinii,496.0,,,,,190,,,
3677,Chaetodon unimaculatus,496.0,,,,,191,,,
3678,Forcipiger flavissimus,488.0,,,,,192,,,
3679,Chiasmodon niger,483.0,,,,,193,,,
3680,Cymatogaster aggregata,500.0,,,,,194,,,
3681,Embiotoca jacksoni,505.0,,,,,195,,,
3682,Embiotoca lateralis,499.0,,,,,196,,,
3683,Hypsurus caryi,506.0,,,,,197,,,
3684,Micrometrus aurora,519.0,,,,,198,,,
3685,Micrometrus minimus,518.0,,,,,199,,,
3686,Rhacochilus vacca,507.0,,,,,200,,,
3687,Zalembius rosaceus,494.0,,,,,201,,,
3688,Epigonus  telescopus,492.0,,,,,202,,,
3689,Helostoma temminkii,523.0,,,,,203,,,
3690,Howella sherborni,463.0,,,,,204,,,
3691,Makaira nigricans,484.0,,,,,205,,,
3692,Kuhlia sandvicensis,491.0,,,,,206,,,
3693,Bodianus bilunnulatus,485.0,,,,,207,,,
3694,Cirrhilabrus solorensis,497.0,,,,,208,,,
3695,Symphodus melops,520.0,,,,,209,,,
3696,Lates calcarifer,516.0,,,,,210,,,
3697,Lutjanus adetii,496.0,,,,,211,,,
3698,Lutjanus bohar,497.0,,,,,212,,,
3699,Lutjanus carponotatus,499.0,,,,,213,,,
3700,Lutjanus erythropterus,496.0,,,,,214,,,
3701,Lutjanus fulviflamma,505.0,,,,,215,,,
3702,Lutjanus johnii,498.0,,,,,216,,,
3703,Lutjanus malabaricus,494.0,,,,,217,,,
3704,Lutjanus quinquelineatus,499.0,,,,,218,,,
3705,Lutjanus russellii,499.0,,,,,219,,,
3706,Lutjanus sebae,494.0,,,,,220,,,
3707,Mulloidichthys flavolineatus,486.0,,,,,221,,,
3708,Mullus barbatus,497.0,,,,,222,,,
3709,Parupeneus multifasceatus,494.0,,,,,223,,,
3710,Upeneus tragula,498.0,,,,,224,,,
3711,Dissostichus mawsoni,504.0,,,,,225,,,
3712,Pagothenia borchgrevinki,499.0,,,,,226,,,
3713,Trematomus bernacchii,502.0,,,,,227,,,
3714,Trematomus hansoni,501.0,,,,,228,,,
3715,Trematomus loennbergii,500.0,,,,,229,,,
3716,Citharichthys sordidus,489.0,,,,,230,,,
3717,Perca fluviatilis,540.0,,,,,231,,,
3718,Perca  flavescens,550.0,,,,,232,,,
3719,Sander lucioperca,524.0,,,,,233,,,
3720,Apodichthys flavidus,504.0,,,,,234,,,
3721,Pholis laeta,504.0,,,,,235,,,
3722,Pholis omata,498.0,,,,,236,,,
3723,Abudefduf abdominalis,492.0,,,,,237,,,
3724,Chromis hanui,477.0,,,,,238,,,
3725,Chromis ovalis,492.0,,,,,239,,,
3726,Chromis punctipinnis,498.0,,,,,240,,,
3727,Chromis vanderbilti,498.0,,,,,241,,,
3728,Chromis verater,480.0,,,,,242,,,
3729,Dascyllus albisella,490.0,,,,,243,,,
3730,Dascyllus trimaculatus,491.0,,,,,244,,,
3731,Plectroglyphidodon johnstonianus,495.0,,,,,245,,,
3732,Pomacentrus melanochir,501.0,,,,,246,,,
3733,Stegastes fasciolatus,495.0,,,,,247,,,
3734,Ptilichthys goodei,497.0,,,,,248,,,
3735,Centropristis striata,498.0,,,,,249,,,
3736,Acanthopagrus butcheri,509.0,,,,,250,,,
3737,Diplodus annularis,505.0,,,,,251,,,
3738,Sphyraena barracuda,498.0,,,,,252,,,
3739,Acantholumpenus mackayi,502.0,,,,,253,,,
3740,Anoplarchus purpurescens,502.0,,,,,254,,,
3741,Chirolophis japonicus,502.0,,,,,255,,,
3742,Ernogrammus hexagrammus,506.0,,,,,256,,,
3743,Lumpenus sagitta,496.0,,,,,257,,,
3744,Opisthocentrus ocellatus,504.0,,,,,258,,,
3745,Pholidapus dybowsky,522.0,,,,,259,,,
3746,Phytichthys  chirus,522.0,,,,,260,,,
3747,Stichaeopsis nana,522.0,,,,,261,,,
3748,Stichaeus grigorjevi,502.0,,,,,262,,,
3749,Stichaeus nozawae,502.0,,,,,263,,,
3750,Xiphister mucosus,504.0,,,,,264,,,
3751,Xiphister  atropurpureus,503.0,,,,,265,,,
3752,Trichodon trichodon,503.0,,,,,266,,,
3753,Zanclus cornutus,492.0,,,,,267,,,
3754,Lycodes pacificus,483.0,,,,,268,,,
3755,Zoarces viviparus,513.0,,,,,269,,,
3756,Eurypharynx pelecanoides,474.0,,,,,270,,,
3757,Cleisthenes herzensteini,500.0,,,,,271,,,
3758,Isopsetta isolepis,492.0,,,,,272,,,
3759,Lepidopsetta bilineata,492.0,,,,,273,,,
3760,Lepidopsetta polyxystra,493.0,,,,,274,,,
3761,Limanda aspera,503.0,,,,,275,,,
3762,Limanda limanda,502.0,,,,,276,,,
3763,Lyopsetta exilis,482.0,,,,,277,,,
3764,Microstomus kitt,502.0,,,,,278,,,
3765,Microstomus pacificus,505.0,,,,,279,,,
3766,Parophrys vetulus,498.0,,,,,280,,,
3767,Platichthys flesus,510.0,,,,,281,,,
3768,Platichthys stellatus,508.0,,,,,282,,,
3769,Pleuronectes platessa,515.0,,,,,283,,,
3770,Psettichthys melanostictus,497.0,,,,,284,,,
3771,Pseudopleuronectes americanus,506.0,,,,,285,,,
3772,Pseudopleuronectes herzensteini,500.0,,,,,286,,,
3773,Pseudopleuronectes obscurus,525.0,,,,,287,,,
3774,Lepidorhombus boscii,489.0,,,,,288,,,
3775,Oncorhynchus gorbuscha,506.0,,,,,289,,,
3776,Abyssocottus korotneffi,481.0,,,,,290,,,
3777,Oncorhynchus keta,524.0,,,,,291,,,
3778,Oncorhynchus keta,505.0,,,,,292,,,
3779,Oncorhynchus kisutch,531.0,,,,,293,,,
3780,Oncorhynchus kisutch,505.0,,,,,294,,,
3781,Oncorhynchus mykiss,521.0,,,,,295,,,
3782,Oncorhynchus tshawytscha,524.0,,,,,296,,,
3783,Oncorhynchus tshawytscha,508.0,,,,,297,,,
3784,Salmo salar,515.0,,,,,298,,,
3785,Salmo trutta trutta,532.0,,,,,299,,,
3786,Thunnus albacares,483.0,,,,,300,,,
3787,Peprilus stimillimus,496.0,,,,,301,,,
3788,Aphanopus  carbo,477.0,,,,,302,,,
3789,Asprocottus herzensteini,488.0,,,,,303,,,
3790,Cottinella boulengeri,482.0,,,,,304,,,
3791,Cyphocottus eurystomus,489.0,,,,,305,,,
3792,Limnocottus bergianus,490.0,,,,,306,,,
3793,Limnocottus griseus,485.0,,,,,307,,,
3794,Limnocottus pallidus,488.0,,,,,308,,,
3795,Procottus jettelesii,505.0,,,,,309,,,
3796,Bothragonus  swani,500.0,,,,,310,,,
3797,Podothecus acipenserinus,500.0,,,,,311,,,
3798,Comephorus baicalensis,501.0,,,,,312,,,
3799,Comephorus dybowskii,498.0,,,,,313,,,
3800,Artedius fenestralis,498.0,,,,,314,,,
3801,Artedius harringtoni,501.0,,,,,315,,,
3802,Ascelichthys rhodorus,501.0,,,,,316,,,
3803,Bero elegance,507.0,,,,,317,,,
3804,Clinocottus globiceps,523.0,,,,,318,,,
3805,Enophrys bison,501.0,,,,,319,,,
3806,Enophrys diceraus,500.0,,,,,320,,,
3807,Gymnocanthus intermedius,504.0,,,,,321,,,
3808,Gymnocanthus pistilliger,501.0,,,,,322,,,
3809,Hemilepidotus hemilepidotus,501.0,,,,,323,,,
3810,Icelinus borealis,495.0,,,,,324,,,
3811,Jordania zonope,500.0,,,,,325,,,
3812,Leptocottus armatus,509.0,,,,,326,,,
3813,Megalocottus  platycephalus,514.0,,,,,327,,,
3814,Microcottus sellaris,505.0,,,,,328,,,
3815,Myoxocephalus jaok,507.0,,,,,329,,,
3816,Myoxocephalus potyacanthocephalus,500.0,,,,,330,,,
3817,Myoxocephalus scorpius,506.0,,,,,331,,,
3818,Myoxocephalus stelleri,506.0,,,,,332,,,
3819,Oligocottus maculosus,520.0,,,,,333,,,
3820,Ruscarius meanyi,496.0,,,,,334,,,
3821,Scorpaenichthys marmoratus,500.0,,,,,335,,,
3822,Taurulus bubalis,507.0,,,,,336,,,
3823,Triglopsis quadricornis,512.0,,,,,337,,,
3824,Batrachocottus baicalensis,509.0,,,,,338,,,
3825,Batrachocottus multiradiatus,489.0,,,,,339,,,
3826,Batrachocottus nikolskii,488.0,,,,,340,,,
3827,Cottocomephorus grewingkii,503.0,,,,,341,,,
3828,Cottocomephorus inermis,494.0,,,,,342,,,
3829,Leocottus kesslerii,516.0,,,,,343,,,
3830,Paracottus knerii,520.0,,,,,344,,,
3831,Eumicrotremus orbis,494.0,,,,,345,,,
3832,Dermogenys pusilla,507.0,,,,,346,,,
3833,Blepsias cirrhosus,500.0,,,,,347,,,
3834,Hemitripterus americanus,505.0,,,,,348,,,
3835,Hemitripterus villosus,503.0,,,,,349,,,
3836,Nautichthys oculofasciatus,501.0,,,,,350,,,
3837,Hexagrammos decagrammus,497.0,,,,,351,,,
3838,Hexagrammos octogrammus,523.0,,,,,352,,,
3839,Hexagrammos stelleri,496.0,,,,,353,,,
3840,Ophiodon elongatus,499.0,,,,,354,,,
3841,Pleurogrammus  azonus,504.0,,,,,355,,,
3842,Ameiurus catus,541.0,,,,,356,,,
3843,Liparis dennyi,494.0,,,,,357,,,
3844,Liparis florae,495.0,,,,,358,,,
3845,Liparis pulchellus,490.0,,,,,359,,,
3846,Liparis  greeni,495.0,,,,,360,,,
3847,Cottunculus thomsonii,486.0,,,,,361,,,
3848,Dasycottus setiger,485.0,,,,,362,,,
3849,Gilbertidia sigalutes,496.0,,,,,363,,,
3850,Psychrolutes paradoxus,483.0,,,,,364,,,
3851,Rhamphocottus richardsonii,493.0,,,,,365,,,
3852,Dendrochirus zebra,501.0,,,,,366,,,
3853,Scorpaena porcus,506.0,,,,,367,,,
3854,Sebastes auriculatus,498.0,,,,,368,,,
3855,Sebastes caurinus,496.0,,,,,369,,,
3856,Sebastes empaeus,493.0,,,,,370,,,
3857,Sebastes flavidus,497.0,,,,,371,,,
3858,Trachyscorpia cristulata,485.0,,,,,372,,,
3859,Chelidonichthys lucerna,502.0,,,,,373,,,
3860,Eutrigla gurnardus,502.0,,,,,374,,,
3861,Gonostoma atlanticum,484.0,,,,,375,,,
3862,Ameiurus melas,541.0,,,,,376,,,
3863,Ictalurus punctatus,542.0,,,,,377,,,
3864,Aulostomus chinensis,494.0,,,,,378,,,
3865,Gonostoma denudatum,482.0,,,,,379,,,
3866,Sigmops bathyphilus,481.0,,,,,380,,,
3867,Sigmops elongatus,484.0,,,,,381,,,
3868,Ichthyococcus ovatus,487.0,,,,,382,,,
3869,Argyropelecus aculeatus,475.0,,,,,383,,,
3870,Argyropelecus gigas,477.0,,,,,384,,,
3871,Polyipnus polli,483.0,,,,,385,,,
3872,Sternoptyx diaphana,478.0,,,,,386,,,
3873,Sternoptyx pseudobscura,479.0,,,,,387,,,
3874,Valenciennellus tripunctulatus,480.0,,,,,388,,,
3875,Bathophilus brevis,483.0,,,,,389,,,
3876,Borostomias elucens,482.0,,,,,390,,,
3877,Chauliodus danae,484.0,,,,,391,,,
3878,Echiostoma barbatum,483.0,,,,,392,,,
3879,Eustomias obscurus,485.0,,,,,393,,,
3880,Idiacanthus fasciola,483.0,,,,,394,,,
3881,Malacosteus niger,522.0,,,,,395,,,
3882,Melanostomias niger,483.0,,,,,396,,,
3883,Neonesthes capensis,483.0,,,,,397,,,
3884,Pachystomias microdon,522.0,,,,,398,,,
3885,Photonectes braueri,483.0,,,,,399,,,
3886,Rhadinesthes decimus,480.0,,,,,400,,,
3887,Stylephorus chordatus,470.0,,,,,401,,,
3888,Canthidermis maculata,486.0,,,,,402,,,
3889,Hippocampus angustus,500.0,,,,,403,,,
3890,Hippocampus barbouri,499.0,,,,,404,,,
3891,Nerophis ophidion,500.0,,,,,405,,,
3892,Stigmatopora argus,502.0,,,,,406,,,
3893,Syngnathus leptorhynchus,499.0,,,,,407,,,
3894,Sufflamen bursa,487.0,,,,,408,,,
3895,Pergavor aspricaudus,492.0,,,,,409,,,
3896,Pergavor spilosoma,494.0,,,,,410,,,
3897,Ostracion meleagris,495.0,,,,,411,,,
3898,Arothron meleagris,493.0,,,,,412,,,
3899,Anoplogaster cornuta,482.0,,,,,413,,,
3900,Hoplostethus atlanticus,482.0,,,,,414,,,
3901,Hoplostethus mediterraneus mediterraneus,483.0,,,,,415,,,
3902,Cyttopsis roseus,478.0,,,,,416,,,
3903,Artemia salina,410,,,,,,0,,
3904,Daphnia magna,"348, 434, 525, 608",,,,,,1,,
3905,Acartia tonsa,450-520,,,,,,2,,
3906,Balanus amphitrite,532,,,,,,3,,
3907,Balanus amphitrite,532,,,,,,4,,
3908,Balanus balanoides,510-530,,,,,,5,,
3909,Balanus eburneus,532,,,,,,6,,
3910,Balanus eburneus,532,,,,,,7,,
3911,Coronis scolopendra,"494, 407, 436, 489, 518, 529, 533, 441, 468, 517",,,,,,8,,
3912,Lysiosqullia sulcata,"499, 397, 434, 492, 516, 517, 538, 416, 461, 500",,,,,,9,,
3913,Pullosquilla litoralis,"509, 404, 425, 469, 509, 527, 540, 446, 455, 482",,,,,,10,,
3914,Pullosquilla litoralis,446,,,,,,11,,
3915,Pullosquilla thomassini,"467, 405",,,,,,12,,
3916,Pullosquilla thomassini,447,,,,,,13,,
3917,Gonodactylellus affinis,"500, 400, 424, 496, 521, 546, 541, 454, 474, 509",,,,,,14,,
3918,Gonodactylaceus falcatus,"510, 400, 443, 513, 527, 532, 553, 443, 475, 518",,,,,,15,,
3919,Gonodactylaceus falcatus,499,,,,,,16,,
3920,Gonodactylus smithii,"517, 400, 440, 505, 528, 536, 552, 436, 469, 512",,,,,,17,,
3921,Gonodactylopsis spongicola,"506, 401, 444, 505, 525, 536, 474, 507,448",,,,,,18,,
3922,Neogonodactylus curacaoensis,"467, 400",,,,,,19,,
3923,Neogonodactylus oertstedii,"528, 400, 525, 520, 551, 429, 460, 489",,,,,,20,,
3924,Hemisquilla ensigera,"501, 414, 451, 499, 510, 535, 443, 473, 500",,,,,,21,,
3925,Haptosquilla trispinosa,"499, 400, 433, 508, 537, 539, 558, 422, 462, 510",,,,,,22,,
3926,Pseudosquilla ciliata,"498, 400, 433, 498, 517, 535, 539, 425, 452, 510",,,,,,23,,
3927,Odontodactylus brevirostris,"490, 402, 457, 495, 524, 511, 535, 452, 460, 589",,,,,,24,,
3928,Odontodactylus havanensis,"475, 407",,,,,,25,,
3929,Odontodactylus scyllarus,"503, 400, 430, 487, 509, 528, 546, 429, 451, 506 ",,,,,,26,,
3930,Squilla empusa,517,,,,,,27,,
3931,Squilla empusa,507,,,,,,28,,
3932,Squilla empusa,509,,,,,,29,,
3933,Cloridopsis dubia,510,,,,,,30,,
3934,Gnathophausia ingens,"490, 520",,,,,,31,,
3935,Archaeomysis grebnitzkii,496,,,,,,32,,
3936,Bowmaniella sp.,502,,,,,,33,,
3937,Hemimysis anomala,"393, 500",,,,,,34,,
3938,Heteromysis formosa,499,,,,,,35,,
3939,Holmesimysis costata,512,,,,,,36,,
3940,Neomysis americana,520,,,,,,37,,
3941,Neomysis integer,525-535,,,,,,38,,
3942,Neomysis mercedis,521,,,,,,39,,
3943,Mysis mixta,505-520,,,,,,40,,
3944,Mysis relicta sp.I,550-570,,,,,,41,,
3945,Mysis relicta sp.II,505-520,,,,,,42,,
3946,Mysis relicta sp.IV,520,,,,,,43,,
3947,Mysis relicta sp.IV,"505, 520",,,,,,44,,
3948,Praunus inermis,520-530,,,,,,45,,
3949,Praunus flexuosus,505-515,,,,,,46,,
3950,Phronima sedenteria,470,,,,,,47,,
3951,Ligia exotica,"340, 460, 520",,,,,,48,,
3952,Talitrus saltator,450,,,,,,49,,
3953,Euphausia superba,487,,,,,,50,,
3954,Euphausia superba,485,,,,,,51,,
3955,Euphausia pacifica,462,,,,,,52,,
3956,Meganyctiphanes norvegica,490,,,,,,53,,
3957,Meganyctiphanes norvegica,460-465,,,,,,54,,
3958,Meganyctiphanes norvegica,462,,,,,,55,,
3959,Meganyctiphanes norvegica,"460, 490, 515",,,,,,56,,
3960,Meganyctiphanes norvegica,488,,,,,,57,,
3961,Nematobrachion boopis,488,,,,,,58,,
3962,Nematobrachion sexspinosus,478,,,,,,59,,
3963,Stylocheiron maximum,479,,,,,,60,,
3964,Stylocheiron maximum,470,,,,,,61,,
3965,Nematoscelis megalops,465,,,,,,62,,
3966,Thysanopoda acutifrons,480,,,,,,63,,
3967,Thysanopoda orientalis,478,,,,,,64,,
3968,Thysanoessa raschii,460-465,,,,,,65,,
3969,Plesiopenaeus armatus,493,,,,,,66,,
3970,Bentheogennema intermedia,494,,,,,,67,,
3971,Bentheogennema pasithea,500,,,,,,68,,
3972,Gennadas sp.,495,,,,,,69,,
3973,Gennadas valens,495,,,,,,70,,
3974,Funchalia villosa,489,,,,,,71,,
3975,Penaeus duororum,516,,,,,,72,,
3976,Penaeus penicillatus,"480, 570",,,,,,73,,
3977,Sergestes arcticus,495,,,,,,74,,
3978,Sergestes arcticus,475,,,,,,75,,
3979,Sergestes corniculum,500,,,,,,76,,
3980,Sergestes curvatus,493,,,,,,77,,
3981,Sergestes similis,495,,,,,,78,,
3982,Sergestes similis,495,,,,,,79,,
3983,Sergestes tenuiremis,495,,,,,,80,,
3984,Sergia grandis,500,,,,,,81,,
3985,Sergia maximus,495,,,,,,82,,
3986,Sergia phorcus,495,,,,,,83,,
3987,Sergia robustus,496,,,,,,84,,
3988,Sergia splendens,497,,,,,,85,,
3989,Rimicaris exoculata,500,,,,,,86,,
3990,Rimicaris exoculata,500,,,,,,87,,
3991,Crangon allmani,"415, 525",,,,,,88,,
3992,Palaemonetes paladosus,539,,,,,,89,,
3993,Palaemonetes vulgaris,"390, 540",,,,,,90,,
3994,Palaemonetes vulgaris,"496, 555",,,,,,91,,
3995,Pandalus montagui,515,,,,,,92,,
3996,Plesionika martia,499,,,,,,93,,
3997,Stylopandalus richardi,491,,,,,,94,,
3998,Parapasiphaea sulcatifrons,501,,,,,,95,,
3999,Pasiphaea chacei,509,,,,,,96,,
4000,Pasiphaea emarginata,497,,,,,,97,,
4001,Pasiphaea multidentata,497,,,,,,98,,
4002,Pasiphaea suspirosum,501,,,,,,99,,
4003,Acanthephyra curtirostris,510,,,,,,100,,
4004,Acanthephyra curtirostris,485,,,,,,101,,
4005,Acanthephyra curtirostris,485,,,,,,102,,
4006,Acanthephyra microphthalma,482,,,,,,103,,
4007,Acanthephyra purpurea,492,,,,,,104,,
4008,Acanthephyra smithi,510,,,,,,105,,
4009,Acanthephyra smithi,491,,,,,,106,,
4010,Acanthephyra stylorostratis,489,,,,,,107,,
4011,Hymenodora frontalis,495,,,,,,108,,
4012,Hymenodora glacialis,500,,,,,,109,,
4013,Janicella spinacauda,"400, 500",,,,,,110,,
4014,Meningodora miccyla,486,,,,,,111,,
4015,Meningodora vesca,487,,,,,,112,,
4016,Notostomus elegans,490,,,,,,113,,
4017,Notostomus gibbosus,480,,,,,,114,,
4018,Oplophorus gracilirostris,"400, 500",,,,,,115,,
4019,Oplophorus spinosus,"400, 500",,,,,,116,,
4020,Oplophorus spinosus,492,,,,,,117,,
4021,Systellaspis braueri,"411, 500",,,,,,118,,
4022,Systellaspis cristata,"414, 498",,,,,,119,,
4023,Systellaspis debilis,"400, 498",,,,,,120,,
4024,Systellaspis debilis,"400, 500",,,,,,121,,
4025,Systellaspis debilis,493,,,,,,122,,
4026,Systellaspis debilis,"417, 497",,,,,,123,,
4027,Jasus edwardsii,"472, 536",,,,,,124,,
4028,Panulirus argus,"379, 510",,,,,,125,,
4029,Clibanarius vittatus,510,,,,,,126,,
4030,Dardanus fucosus,511,,,,,,127,,
4031,Petrolisthes diogenes,508,,,,,,128,,
4032,Coenobita clypeatus,508,,,,,,129,,
4033,Coenobita rugosa,491,,,,,,130,,
4034,Pagurus annulipes,493,,,,,,131,,
4035,Pagurus longicarpus,515,,,,,,132,,
4036,Pagurus pollicaris,515,,,,,,133,,
4037,Pagurus pollicaris,516,,,,,,134,,
4038,Pleuroncodes planipes,523,,,,,,135,,
4039,Petrolisthes elongates,536,,,,,,136,,
4040,Astacus fluviatus,530,,,,,,137,,
4041,Astacus leptodactylus,530,,,,,,138,,
4042,Orconectes rusticus,530-535,,,,,,141,,
4043,Procambarus clarkii,440,,,,,,143,,
4044,Engaeus cunicularius,522,,,,,,145,,
4045,Homarus gammarus,515,,,,,,147,,
4046,Nephrops norvegicus,498,,,,,,148,,
4047,Nephrops norvegicus,498,,,,,,149,,
4048,Nephrops norvegicus,"425, 515",,,,,,150,,
4049,Bythograea thermydron,489,,,,,,151,,
4050,Bythograea thermydron,447,,,,,,152,,
4051,Bythograea thermydron,489,,,,,,153,,
4052,Bythograea thermydron,479,,,,,,154,,
4053,Bythograea thermydron,447,,,,,,155,,
4054,Calappa flammea,486,,,,,,156,,
4055,Calappa flammea,483,,,,,,157,,
4056,Hepatus epheliticus,487,,,,,,158,,
4057,Cancer irroratus,496,,,,,,159,,
4058,Gecarcinus lateralis,487,,,,,,160,,
4059,Gecarcinus lateralis,510,,,,,,161,,
4060,Chaceon affinis,"380, 480",,,,,,162,,
4061,Geryon quinquedens,473,,,,,,163,,
4062,Geryon quinquedens,470,,,,,,164,,
4063,Leptograpsus variegatus,484,,,,,,165,,
4064,Sesarma cinereum,492,,,,,,166,,
4065,Sesarma reticulatum,493,,,,,,167,,
4066,Sesarma reticulatum,508,,,,,,168,,
4067,Paromola cuvieri,470,,,,,,169,,
4068,Libinia dubia,489,,,,,,170,,
4069,Libinia dubia,486,,,,,,171,,
4070,Libinia emarginata,493,,,,,,172,,
4071,Uca pugilator,508,,,,,,173,,
4072,Uca pugilator,510,,,,,,174,,
4073,Uca pugilator,480,,,,,,175,,
4074,Uca pugnax,510,,,,,,176,,
4075,Uca pugnax,508,,,,,,177,,
4076,Uca thayeri,"430, 500-540",,,,,,178,,
4077,Arenaeus cribrarius,498,,,,,,179,,
4078,Callinectes ornatus,501,,,,,,180,,
4079,Callinectes sapidus,"440, 508",,,,,,182,,
4080,Callinectes sapidus,504,,,,,,183,,
4081,Callinectes sapidus,504,,,,,,184,,
4082,Carcinus maenas,508,,,,,,185,,
4083,Carcinus maenas,"440, 508",,,,,,186,,
4084,Ovipales stephensoni,505,,,,,,187,,
4085,Portunus spinimanis,483,,,,,,188,,
4086,Portunus spinimanus,479,,,,,,189,,
4087,Portunus trituberculatus,513,,,,,,190,,
4088,Scylla serrata,490,,,,,,191,,
4089,Hemigrapsus edwardsii,513,,,,,,192,,
4090,Hemigrapsus sanguinensis,"360, 480",,,,,,194,,
4091,Eurypanopeus depressus,480,,,,,,195,,
4092,Menippe mercenaria,494,,,,,,196,,
4093,Panopeus herbtii,493,,,,,,197,,
4094,Panopeus herbstii,491,,,,,,198,,
4095,Panopeus obesus,492,,,,,,199,,
4096,Pilumnus sayi,489,,,,,,200,,
4097,Rhithropanopeus harrisii,495,,,,,,201,,
4098,Colias erate,360,,,,,,,,0
