comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
3455,Argentina silus,483.0,,,,,33,,,
3456,Opisthoproctus grimaldii,480.0,,,,,34,,,
3457,Atherina boyeri,511.0,,,,,35,,,
3458,Atherina boyeri,509.0,,,,,36,,,
3459,Melanotaenia maccullochi,509.0,,,,,37,,,
3460,Marosatherina ladigesi,507.0,,,,,38,,,
3461,Bathysaurus ferox,478.0,,,,,39,,,
3462,Bathysaurus mollis,477.0,,,,,40,,,
3463,Ahliesaurus berryi,487.0,,,,,41,,,
3464,Benthalbella  infans,451.0,,,,,42,,,
3465,Scopelarchus analis,507.0,,,,,43,,,
3466,Scopelarchus analis,445.0,,,,,44,,,
3467,Scopelarchus analis,503.0,,,,,45,,,
3468,Scopelarchus analis,479.0,,,,,46,,,
3469,Synodus variegatus,493.0,,,,,47,,,
3470,Opsanus tau,503.0,,,,,48,,,
3471,Belone belone,509.0,,,,,49,,,
3472,Melamphaes suborbitalis,482.0,,,,,50,,,
3473,Poromitra capito,481.0,,,,,51,,,
3474,Poromitra megalops,487.0,,,,,52,,,
3475,Scopelogadus beanii,482.0,,,,,53,,,
3476,Lipophrys pholis,515.0,,,,,54,,,
3477,Lepomis macrochirus,538.0,,,,,55,,,
3478,Astyanax fasciatus,520.0,,,,,56,,,
3479,Paracheirodon innesi,523.0,,,,,57,,,
3480,Metynnis argenteus,533.0,,,,,58,,,
3481,Aequidens pulcher,507.0,,,,,59,,,
3482,Aequidens pulcher,501.0,,,,,60,,,
3483,Amphilophus longimanus,525.0,,,,,61,,,
3484,Astatotilapia burtoni,500.0,,,,,62,,,
3485,Aulonocara hueseri,496.0,,,,,63,,,
3486,Copadichromis borleyi,494.0,,,,,64,,,
3487,Crenicichla frenata,520.0,,,,,65,,,
3488,Cynotilapia afra,496.0,,,,,66,,,
3489,Dimidiochromis compressiceps,498.0,,,,,67,,,
3490,Haplochromis azurea,503.0,,,,,68,,,
3491,Haplochromis ishmaeli,507.0,,,,,69,,,
3492,Haplochromis nyererei,505.0,,,,,70,,,
3493,Haplochromis piceatus,503.0,,,,,71,,,
3494,Haplochromis pyrrhocephalus,519.0,,,,,72,,,
3495,Lethrinops parvidens,489.0,,,,,73,,,
3496,Melanochromis auratus,497.0,,,,,74,,,
3497,Melanochromis vermivorus,505.0,,,,,75,,,
3498,Metriaclima barlowi,491.0,,,,,76,,,
3499,Metriaclima livingstonii,495.0,,,,,77,,,
3500,Metriaclima melabranchion,491.0,,,,,78,,,
3501,Mylochromis lateristriga,496.0,,,,,79,,,
3502,Protomelas taeniolatus,496.0,,,,,80,,,
3503,Pseudotropheus acei,505.0,,,,,81,,,
3504,Pseudotropheus tropheops,510.0,,,,,82,,,
3505,Pundamilia luanso,505.0,,,,,83,,,
3506,Pundamilia pundamilia,506.0,,,,,84,,,
3507,Tramitichromis intermedius,505.0,,,,,85,,,
3508,Tyrannochromis macrostoma,494.0,,,,,86,,,
3509,Chimaera monstrosa,485.0,,,,,87,,,
3510,Hydrolagus mirabilis,475.0,,,,,88,,,
3511,Hariotta raleighana,481.0,,,,,89,,,
3512,Clupea harengus,503.0,,,,,90,,,
3513,Clupea pallasii,501.0,,,,,91,,,
3514,Sardinops sagax,502.0,,,,,92,,,
3515,Abramis brama,537.0,,,,,93,,,
3516,Engraulis japonicus,502.0,,,,,94,,,
3517,Engraulis mordax,498.0,,,,,95,,,
3518,Anableps anableps,506.0,,,,,96,,,
3519,Alburnus alburnus,515.0,,,,,97,,,
3520,Ballerus ballerus,518.0,,,,,98,,,
3521,Blicca bjoerkna,539.0,,,,,99,,,
3522,Carassius auratus,522.0,,,,,100,,,
3523,Carassius carassius,526.0,,,,,101,,,
3524,Cyprinus carpio,525.0,,,,,102,,,
3525,Danio malabaricus,505.0,,,,,103,,,
3526,Puntigrus tetrazona,504.0,,,,,104,,,
3527,Scardinius erythrophthalmus,537.0,,,,,105,,,
3528,Scardinius erythrophthalmus,515.0,,,,,106,,,
3529,Tinca tinca,533.0,,,,,107,,,
3530,Tribolodon hakonensis,522.0,,,,,108,,,
3531,Cyprinodon variegatus,506.0,,,,,109,,,
3532,Jordanella floridae,511.0,,,,,110,,,
3533,Elops  saurus,518.0,,,,,111,,,
3534,Fundulus heteroclitus,503.0,,,,,112,,,
3535,Micropoecilia parae,503.0,,,,,113,,,
3536,Poecilia formosa,504.0,,,,,114,,,
3537,Poecilia latipinna,503.0,,,,,115,,,
3538,Poecilia mexicana,504.0,,,,,116,,,
3539,Poecilia reticulata,503.0,,,,,117,,,
3540,Esox lucius,521.0,,,,,118,,,
3541,Megalops atlanticus,500.0,,,,,119,,,
3542,Aulorhynchus flavidus,499.0,,,,,120,,,
3543,Gaidropsarus mediterraneus,512.0,,,,,121,,,
3544,Microgadus proximus,497.0,,,,,122,,,
3545,Pollachius pollachius,498.0,,,,,123,,,
3546,Theragra chalcogramma,500.0,,,,,124,,,
3547,Caelorhinchus labiatus,479.0,,,,,125,,,
3548,Coryphaenoides armatus,483.0,,,,,126,,,
3549,Coryphaenoides carapinus,484.0,,,,,127,,,
3550,Coryphaenoides carapinus,482.0,,,,,128,,,
3551,Coryphaenoides leptolepis,482.0,,,,,129,,,
3552,Coryphaenoides profundicolus,483.0,,,,,130,,,
3553,Coryphaenoides profundicolus,482.0,,,,,131,,,
3554,Echinomacrurus mollis,478.0,,,,,132,,,
3555,Malacocephalus laevis,486.0,,,,,133,,,
3556,Melanonus zugmayeri,490.0,,,,,134,,,
3557,Merluccius productus,495.0,,,,,135,,,
3558,Antimora  rostrata,483.0,,,,,136,,,
3559,Halargyreus johnsonii,490.0,,,,,137,,,
3560,Lepidion  eques,486.0,,,,,138,,,
3561,Mora moro,488.0,,,,,139,,,
3562,Gasterosteus aculeatus,509.0,,,,,140,,,
3563,Spinachia spinachia,510.0,,,,,141,,,
3564,Gobiesox maeandricus,500.0,,,,,142,,,
3565,Asterropteryx semipunctata,498.0,,,,,143,,,
3566,Clevelandia ios,520.0,,,,,144,,,
3567,Gobius paganellus,512.0,,,,,145,,,
3568,Gobiusculus flavescens,508.0,,,,,146,,,
3569,Pomatoschistus minutus,508.0,,,,,147,,,
3570,Myripristis berndti,495.0,,,,,148,,,
3571,Myripristis berndti,506.0,,,,,149,,,
3572,Neoniphon sammara,502.0,,,,,150,,,
3573,Sargocentron xantherythrum,490.0,,,,,151,,,
3574,Istiophorus  platypterus,484.0,,,,,152,,,
3575,Lepisosteus platostomus,529.0,,,,,153,,,
3576,Benthosema suborbitale,487.0,,,,,154,,,
3577,Diaphus holti,491.0,,,,,155,,,
3578,Diaphus rafinesquei,488.0,,,,,156,,,
3579,Electrona risso,482.0,,,,,157,,,
3580,Lampanyctus crocodilus,487.0,,,,,158,,,
3581,Lampanyctus festivus,489.0,,,,,159,,,
3582,Lobianchia gemellarii,485.0,,,,,160,,,
3583,Nannobrachium atrum,483.0,,,,,161,,,
3584,Notoscopelus resplendens,486.0,,,,,162,,,
3585,Taaningichthys bathyphilus,487.0,,,,,163,,,
3586,Halosauropsis macrochir,481.0,,,,,164,,,
3587,Notacanthus bonapartei,481.0,,,,,165,,,
3588,Dicrolene intronigra,479.0,,,,,166,,,
3589,Bathylagus greyae,488.0,,,,,167,,,
3590,Bathylagus longirostris,474.0,,,,,168,,,
3591,Microstoma microstoma,479.0,,,,,169,,,
3592,Nansenia longicauda,479.0,,,,,170,,,
3593,Hypomesus pretiosus,500.0,,,,,171,,,
3594,Osmerus dentex,516.0,,,,,172,,,
3595,Osmerus eperlanus,518.0,,,,,173,,,
3596,Spirinchus thaleichthys,499.0,,,,,174,,,
3597,Acanthurus achilles,496.0,,,,,175,,,
3598,Acanthurus nigroris,494.0,,,,,176,,,
3599,Acanthurus triostegus,493.0,,,,,177,,,
3600,Ctenochaetus strigosus,486.0,,,,,178,,,
3601,Naso lituratus,497.0,,,,,179,,,
3602,Naso unicornis,494.0,,,,,180,,,
3603,Zebrasoma flavescens,494.0,,,,,181,,,
3604,Zebrasoma velifer,494.0,,,,,182,,,
3605,Ammodytes hexapterus,470.0,,,,,183,,,
3606,Hyperoplus lanceolatus,486.0,,,,,184,,,
3607,Pristiapogon kallopterus,492.0,,,,,185,,,
3608,Ronquilus jordani,492.0,,,,,186,,,
3609,Trachurus mediterraneus,502.0,,,,,187,,,
3610,Micropterus salmoides,528.0,,,,,188,,,
3611,Spicara smaris,502.0,,,,,189,,,
3612,Chaetodon kleinii,496.0,,,,,190,,,
3613,Chaetodon unimaculatus,496.0,,,,,191,,,
3614,Forcipiger flavissimus,488.0,,,,,192,,,
3615,Chiasmodon niger,483.0,,,,,193,,,
3616,Cymatogaster aggregata,500.0,,,,,194,,,
3617,Embiotoca jacksoni,505.0,,,,,195,,,
3618,Embiotoca lateralis,499.0,,,,,196,,,
3619,Hypsurus caryi,506.0,,,,,197,,,
3620,Micrometrus aurora,519.0,,,,,198,,,
3621,Micrometrus minimus,518.0,,,,,199,,,
3622,Rhacochilus vacca,507.0,,,,,200,,,
3623,Zalembius rosaceus,494.0,,,,,201,,,
3624,Epigonus  telescopus,492.0,,,,,202,,,
3625,Helostoma temminkii,523.0,,,,,203,,,
3626,Howella sherborni,463.0,,,,,204,,,
3627,Makaira nigricans,484.0,,,,,205,,,
3628,Kuhlia sandvicensis,491.0,,,,,206,,,
3629,Bodianus bilunnulatus,485.0,,,,,207,,,
3630,Cirrhilabrus solorensis,497.0,,,,,208,,,
3631,Symphodus melops,520.0,,,,,209,,,
3632,Lates calcarifer,516.0,,,,,210,,,
3633,Lutjanus adetii,496.0,,,,,211,,,
3634,Lutjanus bohar,497.0,,,,,212,,,
3635,Lutjanus carponotatus,499.0,,,,,213,,,
3636,Lutjanus erythropterus,496.0,,,,,214,,,
3637,Lutjanus fulviflamma,505.0,,,,,215,,,
3638,Lutjanus johnii,498.0,,,,,216,,,
3639,Lutjanus malabaricus,494.0,,,,,217,,,
3640,Lutjanus quinquelineatus,499.0,,,,,218,,,
3641,Lutjanus russellii,499.0,,,,,219,,,
3642,Lutjanus sebae,494.0,,,,,220,,,
3643,Mulloidichthys flavolineatus,486.0,,,,,221,,,
3644,Mullus barbatus,497.0,,,,,222,,,
3645,Parupeneus multifasceatus,494.0,,,,,223,,,
3646,Upeneus tragula,498.0,,,,,224,,,
3647,Dissostichus mawsoni,504.0,,,,,225,,,
3648,Pagothenia borchgrevinki,499.0,,,,,226,,,
3649,Trematomus bernacchii,502.0,,,,,227,,,
3650,Trematomus hansoni,501.0,,,,,228,,,
3651,Trematomus loennbergii,500.0,,,,,229,,,
3652,Citharichthys sordidus,489.0,,,,,230,,,
3653,Perca fluviatilis,540.0,,,,,231,,,
3654,Perca  flavescens,550.0,,,,,232,,,
3655,Sander lucioperca,524.0,,,,,233,,,
3656,Apodichthys flavidus,504.0,,,,,234,,,
3657,Pholis laeta,504.0,,,,,235,,,
3658,Pholis omata,498.0,,,,,236,,,
3659,Abudefduf abdominalis,492.0,,,,,237,,,
3660,Chromis hanui,477.0,,,,,238,,,
3661,Chromis ovalis,492.0,,,,,239,,,
3662,Chromis punctipinnis,498.0,,,,,240,,,
3663,Chromis vanderbilti,498.0,,,,,241,,,
3664,Chromis verater,480.0,,,,,242,,,
3665,Dascyllus albisella,490.0,,,,,243,,,
3666,Dascyllus trimaculatus,491.0,,,,,244,,,
3667,Plectroglyphidodon johnstonianus,495.0,,,,,245,,,
3668,Pomacentrus melanochir,501.0,,,,,246,,,
3669,Stegastes fasciolatus,495.0,,,,,247,,,
3670,Ptilichthys goodei,497.0,,,,,248,,,
3671,Centropristis striata,498.0,,,,,249,,,
3672,Acanthopagrus butcheri,509.0,,,,,250,,,
3673,Diplodus annularis,505.0,,,,,251,,,
3674,Sphyraena barracuda,498.0,,,,,252,,,
3675,Acantholumpenus mackayi,502.0,,,,,253,,,
3676,Anoplarchus purpurescens,502.0,,,,,254,,,
3677,Chirolophis japonicus,502.0,,,,,255,,,
3678,Ernogrammus hexagrammus,506.0,,,,,256,,,
3679,Lumpenus sagitta,496.0,,,,,257,,,
3680,Opisthocentrus ocellatus,504.0,,,,,258,,,
3681,Pholidapus dybowsky,522.0,,,,,259,,,
3682,Phytichthys  chirus,522.0,,,,,260,,,
3683,Stichaeopsis nana,522.0,,,,,261,,,
3684,Stichaeus grigorjevi,502.0,,,,,262,,,
3685,Stichaeus nozawae,502.0,,,,,263,,,
3686,Xiphister mucosus,504.0,,,,,264,,,
3687,Xiphister  atropurpureus,503.0,,,,,265,,,
3688,Trichodon trichodon,503.0,,,,,266,,,
3689,Zanclus cornutus,492.0,,,,,267,,,
3690,Lycodes pacificus,483.0,,,,,268,,,
3691,Zoarces viviparus,513.0,,,,,269,,,
3692,Eurypharynx pelecanoides,474.0,,,,,270,,,
3693,Cleisthenes herzensteini,500.0,,,,,271,,,
3694,Isopsetta isolepis,492.0,,,,,272,,,
3695,Lepidopsetta bilineata,492.0,,,,,273,,,
3696,Lepidopsetta polyxystra,493.0,,,,,274,,,
3697,Limanda aspera,503.0,,,,,275,,,
3698,Limanda limanda,502.0,,,,,276,,,
3699,Lyopsetta exilis,482.0,,,,,277,,,
3700,Microstomus kitt,502.0,,,,,278,,,
3701,Microstomus pacificus,505.0,,,,,279,,,
3702,Parophrys vetulus,498.0,,,,,280,,,
3703,Platichthys flesus,510.0,,,,,281,,,
3704,Platichthys stellatus,508.0,,,,,282,,,
3705,Pleuronectes platessa,515.0,,,,,283,,,
3706,Psettichthys melanostictus,497.0,,,,,284,,,
3707,Pseudopleuronectes americanus,506.0,,,,,285,,,
3708,Pseudopleuronectes herzensteini,500.0,,,,,286,,,
3709,Pseudopleuronectes obscurus,525.0,,,,,287,,,
3710,Lepidorhombus boscii,489.0,,,,,288,,,
3711,Oncorhynchus gorbuscha,506.0,,,,,289,,,
3712,Abyssocottus korotneffi,481.0,,,,,290,,,
3713,Oncorhynchus keta,524.0,,,,,291,,,
3714,Oncorhynchus keta,505.0,,,,,292,,,
3715,Oncorhynchus kisutch,531.0,,,,,293,,,
3716,Oncorhynchus kisutch,505.0,,,,,294,,,
3717,Oncorhynchus mykiss,521.0,,,,,295,,,
3718,Oncorhynchus tshawytscha,524.0,,,,,296,,,
3719,Oncorhynchus tshawytscha,508.0,,,,,297,,,
3720,Salmo salar,515.0,,,,,298,,,
3721,Salmo trutta trutta,532.0,,,,,299,,,
3722,Thunnus albacares,483.0,,,,,300,,,
3723,Peprilus stimillimus,496.0,,,,,301,,,
3724,Aphanopus  carbo,477.0,,,,,302,,,
3725,Asprocottus herzensteini,488.0,,,,,303,,,
3726,Cottinella boulengeri,482.0,,,,,304,,,
3727,Cyphocottus eurystomus,489.0,,,,,305,,,
3728,Limnocottus bergianus,490.0,,,,,306,,,
3729,Limnocottus griseus,485.0,,,,,307,,,
3730,Limnocottus pallidus,488.0,,,,,308,,,
3731,Procottus jettelesii,505.0,,,,,309,,,
3732,Bothragonus  swani,500.0,,,,,310,,,
3733,Podothecus acipenserinus,500.0,,,,,311,,,
3734,Comephorus baicalensis,501.0,,,,,312,,,
3735,Comephorus dybowskii,498.0,,,,,313,,,
3736,Artedius fenestralis,498.0,,,,,314,,,
3737,Artedius harringtoni,501.0,,,,,315,,,
3738,Ascelichthys rhodorus,501.0,,,,,316,,,
3739,Bero elegance,507.0,,,,,317,,,
3740,Clinocottus globiceps,523.0,,,,,318,,,
3741,Enophrys bison,501.0,,,,,319,,,
3742,Enophrys diceraus,500.0,,,,,320,,,
3743,Gymnocanthus intermedius,504.0,,,,,321,,,
3744,Gymnocanthus pistilliger,501.0,,,,,322,,,
3745,Hemilepidotus hemilepidotus,501.0,,,,,323,,,
3746,Icelinus borealis,495.0,,,,,324,,,
3747,Jordania zonope,500.0,,,,,325,,,
3748,Leptocottus armatus,509.0,,,,,326,,,
3749,Megalocottus  platycephalus,514.0,,,,,327,,,
3750,Microcottus sellaris,505.0,,,,,328,,,
3751,Myoxocephalus jaok,507.0,,,,,329,,,
3752,Myoxocephalus potyacanthocephalus,500.0,,,,,330,,,
3753,Myoxocephalus scorpius,506.0,,,,,331,,,
3754,Myoxocephalus stelleri,506.0,,,,,332,,,
3755,Oligocottus maculosus,520.0,,,,,333,,,
3756,Ruscarius meanyi,496.0,,,,,334,,,
3757,Scorpaenichthys marmoratus,500.0,,,,,335,,,
3758,Taurulus bubalis,507.0,,,,,336,,,
3759,Triglopsis quadricornis,512.0,,,,,337,,,
3760,Batrachocottus baicalensis,509.0,,,,,338,,,
3761,Batrachocottus multiradiatus,489.0,,,,,339,,,
3762,Batrachocottus nikolskii,488.0,,,,,340,,,
3763,Cottocomephorus grewingkii,503.0,,,,,341,,,
3764,Cottocomephorus inermis,494.0,,,,,342,,,
3765,Leocottus kesslerii,516.0,,,,,343,,,
3766,Paracottus knerii,520.0,,,,,344,,,
3767,Eumicrotremus orbis,494.0,,,,,345,,,
3768,Dermogenys pusilla,507.0,,,,,346,,,
3769,Blepsias cirrhosus,500.0,,,,,347,,,
3770,Hemitripterus americanus,505.0,,,,,348,,,
3771,Hemitripterus villosus,503.0,,,,,349,,,
3772,Nautichthys oculofasciatus,501.0,,,,,350,,,
3773,Hexagrammos decagrammus,497.0,,,,,351,,,
3774,Hexagrammos octogrammus,523.0,,,,,352,,,
3775,Hexagrammos stelleri,496.0,,,,,353,,,
3776,Ophiodon elongatus,499.0,,,,,354,,,
3777,Pleurogrammus  azonus,504.0,,,,,355,,,
3778,Ameiurus catus,541.0,,,,,356,,,
3779,Liparis dennyi,494.0,,,,,357,,,
3780,Liparis florae,495.0,,,,,358,,,
3781,Liparis pulchellus,490.0,,,,,359,,,
3782,Liparis  greeni,495.0,,,,,360,,,
3783,Cottunculus thomsonii,486.0,,,,,361,,,
3784,Dasycottus setiger,485.0,,,,,362,,,
3785,Gilbertidia sigalutes,496.0,,,,,363,,,
3786,Psychrolutes paradoxus,483.0,,,,,364,,,
3787,Rhamphocottus richardsonii,493.0,,,,,365,,,
3788,Dendrochirus zebra,501.0,,,,,366,,,
3789,Scorpaena porcus,506.0,,,,,367,,,
3790,Sebastes auriculatus,498.0,,,,,368,,,
3791,Sebastes caurinus,496.0,,,,,369,,,
3792,Sebastes empaeus,493.0,,,,,370,,,
3793,Sebastes flavidus,497.0,,,,,371,,,
3794,Trachyscorpia cristulata,485.0,,,,,372,,,
3795,Chelidonichthys lucerna,502.0,,,,,373,,,
3796,Eutrigla gurnardus,502.0,,,,,374,,,
3797,Gonostoma atlanticum,484.0,,,,,375,,,
3798,Ameiurus melas,541.0,,,,,376,,,
3799,Ictalurus punctatus,542.0,,,,,377,,,
3800,Aulostomus chinensis,494.0,,,,,378,,,
3801,Gonostoma denudatum,482.0,,,,,379,,,
3802,Sigmops bathyphilus,481.0,,,,,380,,,
3803,Sigmops elongatus,484.0,,,,,381,,,
3804,Ichthyococcus ovatus,487.0,,,,,382,,,
3805,Argyropelecus aculeatus,475.0,,,,,383,,,
3806,Argyropelecus gigas,477.0,,,,,384,,,
3807,Polyipnus polli,483.0,,,,,385,,,
3808,Sternoptyx diaphana,478.0,,,,,386,,,
3809,Sternoptyx pseudobscura,479.0,,,,,387,,,
3810,Valenciennellus tripunctulatus,480.0,,,,,388,,,
3811,Bathophilus brevis,483.0,,,,,389,,,
3812,Borostomias elucens,482.0,,,,,390,,,
3813,Chauliodus danae,484.0,,,,,391,,,
3814,Echiostoma barbatum,483.0,,,,,392,,,
3815,Eustomias obscurus,485.0,,,,,393,,,
3816,Idiacanthus fasciola,483.0,,,,,394,,,
3817,Malacosteus niger,522.0,,,,,395,,,
3818,Melanostomias niger,483.0,,,,,396,,,
3819,Neonesthes capensis,483.0,,,,,397,,,
3820,Pachystomias microdon,522.0,,,,,398,,,
3821,Photonectes braueri,483.0,,,,,399,,,
3822,Rhadinesthes decimus,480.0,,,,,400,,,
3823,Stylephorus chordatus,470.0,,,,,401,,,
3824,Canthidermis maculata,486.0,,,,,402,,,
3825,Hippocampus angustus,500.0,,,,,403,,,
3826,Hippocampus barbouri,499.0,,,,,404,,,
3827,Nerophis ophidion,500.0,,,,,405,,,
3828,Stigmatopora argus,502.0,,,,,406,,,
3829,Syngnathus leptorhynchus,499.0,,,,,407,,,
3830,Sufflamen bursa,487.0,,,,,408,,,
3831,Pergavor aspricaudus,492.0,,,,,409,,,
3832,Pergavor spilosoma,494.0,,,,,410,,,
3833,Ostracion meleagris,495.0,,,,,411,,,
3834,Arothron meleagris,493.0,,,,,412,,,
3835,Anoplogaster cornuta,482.0,,,,,413,,,
3836,Hoplostethus atlanticus,482.0,,,,,414,,,
3837,Hoplostethus mediterraneus mediterraneus,483.0,,,,,415,,,
3838,Cyttopsis roseus,478.0,,,,,416,,,
3839,Artemia salina,410,,,,,,0,,
3840,Daphnia magna,"348, 434, 525, 608",,,,,,1,,
3841,Acartia tonsa,450-520,,,,,,2,,
3842,Balanus amphitrite,532,,,,,,3,,
3843,Balanus amphitrite,532,,,,,,4,,
3844,Balanus balanoides,510-530,,,,,,5,,
3845,Balanus eburneus,532,,,,,,6,,
3846,Balanus eburneus,532,,,,,,7,,
3847,Coronis scolopendra,"494, 407, 436, 489, 518, 529, 533, 441, 468, 517",,,,,,8,,
3848,Lysiosqullia sulcata,"499, 397, 434, 492, 516, 517, 538, 416, 461, 500",,,,,,9,,
3849,Pullosquilla litoralis,"509, 404, 425, 469, 509, 527, 540, 446, 455, 482",,,,,,10,,
3850,Pullosquilla litoralis,446,,,,,,11,,
3851,Pullosquilla thomassini,"467, 405",,,,,,12,,
3852,Pullosquilla thomassini,447,,,,,,13,,
3853,Gonodactylellus affinis,"500, 400, 424, 496, 521, 546, 541, 454, 474, 509",,,,,,14,,
3854,Gonodactylaceus falcatus,"510, 400, 443, 513, 527, 532, 553, 443, 475, 518",,,,,,15,,
3855,Gonodactylaceus falcatus,499,,,,,,16,,
3856,Gonodactylus smithii,"517, 400, 440, 505, 528, 536, 552, 436, 469, 512",,,,,,17,,
3857,Gonodactylopsis spongicola,"506, 401, 444, 505, 525, 536, 474, 507,448",,,,,,18,,
3858,Neogonodactylus curacaoensis,"467, 400",,,,,,19,,
3859,Neogonodactylus oertstedii,"528, 400, 525, 520, 551, 429, 460, 489",,,,,,20,,
3860,Hemisquilla ensigera,"501, 414, 451, 499, 510, 535, 443, 473, 500",,,,,,21,,
3861,Haptosquilla trispinosa,"499, 400, 433, 508, 537, 539, 558, 422, 462, 510",,,,,,22,,
3862,Pseudosquilla ciliata,"498, 400, 433, 498, 517, 535, 539, 425, 452, 510",,,,,,23,,
3863,Odontodactylus brevirostris,"490, 402, 457, 495, 524, 511, 535, 452, 460, 589",,,,,,24,,
3864,Odontodactylus havanensis,"475, 407",,,,,,25,,
3865,Odontodactylus scyllarus,"503, 400, 430, 487, 509, 528, 546, 429, 451, 506 ",,,,,,26,,
3866,Squilla empusa,517,,,,,,27,,
3867,Squilla empusa,507,,,,,,28,,
3868,Squilla empusa,509,,,,,,29,,
3869,Cloridopsis dubia,510,,,,,,30,,
3870,Gnathophausia ingens,"490, 520",,,,,,31,,
3871,Archaeomysis grebnitzkii,496,,,,,,32,,
3872,Bowmaniella sp.,502,,,,,,33,,
3873,Hemimysis anomala,"393, 500",,,,,,34,,
3874,Heteromysis formosa,499,,,,,,35,,
3875,Holmesimysis costata,512,,,,,,36,,
3876,Neomysis americana,520,,,,,,37,,
3877,Neomysis integer,525-535,,,,,,38,,
3878,Neomysis mercedis,521,,,,,,39,,
3879,Mysis mixta,505-520,,,,,,40,,
3880,Mysis relicta sp.I,550-570,,,,,,41,,
3881,Mysis relicta sp.II,505-520,,,,,,42,,
3882,Mysis relicta sp.IV,520,,,,,,43,,
3883,Mysis relicta sp.IV,"505, 520",,,,,,44,,
3884,Praunus inermis,520-530,,,,,,45,,
3885,Praunus flexuosus,505-515,,,,,,46,,
3886,Phronima sedenteria,470,,,,,,47,,
3887,Ligia exotica,"340, 460, 520",,,,,,48,,
3888,Talitrus saltator,450,,,,,,49,,
3889,Euphausia superba,487,,,,,,50,,
3890,Euphausia superba,485,,,,,,51,,
3891,Euphausia pacifica,462,,,,,,52,,
3892,Meganyctiphanes norvegica,490,,,,,,53,,
3893,Meganyctiphanes norvegica,460-465,,,,,,54,,
3894,Meganyctiphanes norvegica,462,,,,,,55,,
3895,Meganyctiphanes norvegica,"460, 490, 515",,,,,,56,,
3896,Meganyctiphanes norvegica,488,,,,,,57,,
3897,Nematobrachion boopis,488,,,,,,58,,
3898,Nematobrachion sexspinosus,478,,,,,,59,,
3899,Stylocheiron maximum,479,,,,,,60,,
3900,Stylocheiron maximum,470,,,,,,61,,
3901,Nematoscelis megalops,465,,,,,,62,,
3902,Thysanopoda acutifrons,480,,,,,,63,,
3903,Thysanopoda orientalis,478,,,,,,64,,
3904,Thysanoessa raschii,460-465,,,,,,65,,
3905,Plesiopenaeus armatus,493,,,,,,66,,
3906,Bentheogennema intermedia,494,,,,,,67,,
3907,Bentheogennema pasithea,500,,,,,,68,,
3908,Gennadas sp.,495,,,,,,69,,
3909,Gennadas valens,495,,,,,,70,,
3910,Funchalia villosa,489,,,,,,71,,
3911,Penaeus duororum,516,,,,,,72,,
3912,Penaeus penicillatus,"480, 570",,,,,,73,,
3913,Sergestes arcticus,495,,,,,,74,,
3914,Sergestes arcticus,475,,,,,,75,,
3915,Sergestes corniculum,500,,,,,,76,,
3916,Sergestes curvatus,493,,,,,,77,,
3917,Sergestes similis,495,,,,,,78,,
3918,Sergestes similis,495,,,,,,79,,
3919,Sergestes tenuiremis,495,,,,,,80,,
3920,Sergia grandis,500,,,,,,81,,
3921,Sergia maximus,495,,,,,,82,,
3922,Sergia phorcus,495,,,,,,83,,
3923,Sergia robustus,496,,,,,,84,,
3924,Sergia splendens,497,,,,,,85,,
3925,Rimicaris exoculata,500,,,,,,86,,
3926,Rimicaris exoculata,500,,,,,,87,,
3927,Crangon allmani,"415, 525",,,,,,88,,
3928,Palaemonetes paladosus,539,,,,,,89,,
3929,Palaemonetes vulgaris,"390, 540",,,,,,90,,
3930,Palaemonetes vulgaris,"496, 555",,,,,,91,,
3931,Pandalus montagui,515,,,,,,92,,
3932,Plesionika martia,499,,,,,,93,,
3933,Stylopandalus richardi,491,,,,,,94,,
3934,Parapasiphaea sulcatifrons,501,,,,,,95,,
3935,Pasiphaea chacei,509,,,,,,96,,
3936,Pasiphaea emarginata,497,,,,,,97,,
3937,Pasiphaea multidentata,497,,,,,,98,,
3938,Pasiphaea suspirosum,501,,,,,,99,,
3939,Acanthephyra curtirostris,510,,,,,,100,,
3940,Acanthephyra curtirostris,485,,,,,,101,,
3941,Acanthephyra curtirostris,485,,,,,,102,,
3942,Acanthephyra microphthalma,482,,,,,,103,,
3943,Acanthephyra purpurea,492,,,,,,104,,
3944,Acanthephyra smithi,510,,,,,,105,,
3945,Acanthephyra smithi,491,,,,,,106,,
3946,Acanthephyra stylorostratis,489,,,,,,107,,
3947,Hymenodora frontalis,495,,,,,,108,,
3948,Hymenodora glacialis,500,,,,,,109,,
3949,Janicella spinacauda,"400, 500",,,,,,110,,
3950,Meningodora miccyla,486,,,,,,111,,
3951,Meningodora vesca,487,,,,,,112,,
3952,Notostomus elegans,490,,,,,,113,,
3953,Notostomus gibbosus,480,,,,,,114,,
3954,Oplophorus gracilirostris,"400, 500",,,,,,115,,
3955,Oplophorus spinosus,"400, 500",,,,,,116,,
3956,Oplophorus spinosus,492,,,,,,117,,
3957,Systellaspis braueri,"411, 500",,,,,,118,,
3958,Systellaspis cristata,"414, 498",,,,,,119,,
3959,Systellaspis debilis,"400, 498",,,,,,120,,
3960,Systellaspis debilis,"400, 500",,,,,,121,,
3961,Systellaspis debilis,493,,,,,,122,,
