comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
1540,Pervagor aspricaudus,,,,318.0,,,,404.0
1541,Clinocottus globiceps,,,,,318.0,,,523.0
1542,Spicara smaris,,320.0,,,,,,522.0
1543,Colias erate,,,319.0,,,,,520.0
1544,Pervagor spilosoma,,,,319.0,,,,398.0
1545,Enophrys bison,,,,,319.0,,,501.0
1546,Colias erate,,,320.0,,,,,560.0
1547,Petromyzon marinus,,,,320.0,,,,501.0
1548,Enophrys diceraus,,,,,320.0,,,500.0
1549,Lepomis macrochirus,,322.0,,,,,,536.0
1550,Gonepteryx aspasia,,,321.0,,,,,380.0
1551,Phoca groenlandicus,,,,321.0,,,,498.0
1552,Gymnocanthus intermedius,,,,,321.0,,,504.0
1553,Lepomis macrochirus,,323.0,,,,,,620.0
1554,Gonepteryx aspasia,,,322.0,,,,,460.0
1555,Phoca vitulina,,,,322.0,,,,501.0
1556,Gymnocanthus pistilliger,,,,,322.0,,,501.0
1557,Gonepteryx aspasia,,,323.0,,,,,560.0
1558,Photonectes braueri,,,,323.0,,,,483.0
1559,Hemilepidotus hemilepidotus,,,,,323.0,,,501.0
1560,Micropterus salmoides,,325.0,,,,,,535.0
1561,Gonepteryx aspasia,,,324.0,,,,,600.0
1562,Photostomias braueri,,,,324.0,,,,483.0
1563,Icelinus borealis,,,,,324.0,,,495.0
1564,Micropterus salmoides,,326.0,,,,,,614.0
1565,Photostylus sp.,,,,325.0,,,,474.0
1566,Jordania zonope,,,,,325.0,,,500.0
1567,Chaetodon kleini,,327.0,,,,,,496.0
1568,Pieris brassicae,,,326.0,,,,,455.0
1569,Platichthys flesus,,,,326.0,,,,256.5
1570,Leptocottus armatus,,,,,326.0,,,509.0
1571,Pieris brassicae,,,327.0,,,,,560.0
1572,Platycercus elegans,,,,327.0,,,,363.0
1573,Megalocottus  platycephalus,,,,,327.0,,,514.0
1574,Chaetodon kleini,,329.0,,,,,,530.0
1575,Pieris brassicae,,,328.0,,,,,620.0
1576,Platytroctes apus,,,,328.0,,,,476.0
1577,Microcottus sellaris,,,,,328.0,,,505.0
1578,Chaetodon unimaculatus,,330.0,,,,,,491.0
1579,Pieris melete,,,329.0,,,,,400.0
1580,Plectroglyphidodon johnstonianus,,,,329.0,,,,474.0
1581,Myoxocephalus jaok,,,,,329.0,,,507.0
1582,Pieris melete,,,330.0,,,,,480.0
1583,Myoxocephalus potyacanthocephalus,,,,,330.0,,,500.0
1584,Chaetodon unimaculatus,,332.0,,,,,,530.0
1585,Pieris melete,,,331.0,,,,,540.0
1586,Polyipnus polli,,,,331.0,,,,483.0
1587,Myoxocephalus scorpius,,,,,331.0,,,506.0
1588,Pieris melete,,,332.0,,,,,600.0
1589,Pomatoschistus microps,,,,332.0,,,,261.0
1590,Myoxocephalus stelleri,,,,,332.0,,,506.0
1591,Pieris rapae,,,333.0,,,,,360.0
1592,Pomatoschistus minutus,,,,333.0,,,,503.0
1593,Oligocottus maculosus,,,,,333.0,,,520.0
1594,Forcipiger flavissimus,,335.0,,,,,,490.0
1595,Pieris rapae,,,334.0,,,,,420.0
1596,Porichthys notatus,,,,334.0,,,,493.0
1597,Ruscarius meanyi,,,,,334.0,,,496.0
1598,Forcipiger flavissimus,,336.0,,,,,,527.0
1599,Pieris rapae,,,335.0,,,,,450.0
1600,Porogradus sp.,,,,335.0,,,,474.0
1601,Scorpaenichthys marmoratus,,,,,335.0,,,500.0
1602,Pieris rapae,,,336.0,,,,,563.0
1603,Taurulus bubalis,,,,,336.0,,,507.0
1604,Aequidens pulcher,,338.0,,,,,,565.0
1605,Amyelois transitella,,,337.0,,,,,350.0
1606,Triglopsis quadricornis,,,,,337.0,,,512.0
1607,Aequidens pulcher,,339.0,,,,,,605.0
1608,Amyelois transitella,,,338.0,,,,,430.0
1609,Potamotrygon motoro,,,,338.0,,,,499.0
1610,Batrachocottus baicalensis,,,,,338.0,,,509.0
1611,Amyelois transitella,,,339.0,,,,,530.0
1612,Procottus jettelesi,,,,339.0,,,,448.0
1613,Batrachocottus multiradiatus,,,,,339.0,,,489.0
1614,Galleria mellonella,,,340.0,,,,,363.0
1615,Propithecus verreauxi coquereli,,,,340.0,,,,430.0
1616,Batrachocottus nikolskii,,,,,340.0,,,488.0
1617,Aulonocara hueseri,,342.0,,,,,,415.0
1618,Galleria mellonella,,,341.0,,,,,510.0
1619,Pseudopleuronectes americanus,,,,341.0,,,,457.0
1620,Cottocomephorus grewingkii,,,,,341.0,,,503.0
1621,Aulonocara hueseri,,343.0,,,,,,484.0
1622,Actias artemis aliena,,,342.0,,,,,380.0
1623,Pseudotropheus acei,,,,342.0,,,,191.0
1624,Cottocomephorus inermis,,,,,342.0,,,494.0
1625,Aulonocara hueseri,,344.0,,,,,,526.0
1626,Actias artemis aliena,,,343.0,,,,,460.0
1627,Ptilorhynchus violaceus,,,,343.0,,,,207.0
1628,Leocottus kesslerii,,,,,343.0,,,516.0
1629,Actias artemis aliena,,,344.0,,,,,540.0
1630,Puffinus pacificus,,,,344.0,,,,406.0
1631,Paracottus knerii,,,,,344.0,,,520.0
1632,Copadichromis borleyi,,346.0,,,,,,424.0
1633,Actias artemis aliena,,,345.0,,,,,580.0
1634,Pundamilia azurea,,,,345.0,,,,229.0
1635,Eumicrotremus orbis,,,,,345.0,,,494.0
1636,Copadichromis borleyi,,347.0,,,,,,478.0
1637,Antheraea polyphemus,,,346.0,,,,,360.0
1638,Pundamilia nyererei,,,,346.0,,,,226.5
1639,Copadichromis borleyi,,348.0,,,,,,539.0
1640,Antheraea polyphemus,,,347.0,,,,,450.0
1641,Pundamila sp.,,,,347.0,,,,229.0
1642,Blepsias cirrhosus,,,,,347.0,,,500.0
1643,Crenicichla frenata,,349.0,,,,,,420.0
1644,Antheraea polyphemus,,,348.0,,,,,525.0
1645,Pungitius pungitius,,,,348.0,,,,267.0
1646,Hemitripterus americanus,,,,,348.0,,,505.0
1647,Crenicichla frenata,,350.0,,,,,,480.0
1648,Samia cynthia ricini,,,349.0,,,,,380.0
1649,Radiicephalus elongatus,,,,349.0,,,,481.0
1650,Hemitripterus villosus,,,,,349.0,,,503.0
1651,Crenicichla frenata,,351.0,,,,,,547.0
1652,Samia cynthia ricini,,,350.0,,,,,400.0
1653,Raja binoculata,,,,350.0,,,,497.0
1654,Nautichthys oculofasciatus,,,,,350.0,,,501.0
1655,Crenicichla frenata,,352.0,,,,,,614.0
1656,Samia cynthia ricini,,,351.0,,,,,480.0
1657,Rana cancrivora,,,,351.0,,,,433.0
1658,Hexagrammos decagrammus,,,,,351.0,,,497.0
1659,Samia cynthia ricini,,,352.0,,,,,520.0
1660,Rana temporaria,,,,352.0,,,,502.0
1661,Hexagrammos octogrammus,,,,,352.0,,,523.0
1662,Samia cynthia ricini,,,353.0,,,,,540.0
1663,Rangifer tarandus,,,,353.0,,,,439.0
1664,Hexagrammos stelleri,,,,,353.0,,,496.0
1665,Cynotilapia afra,,355.0,,,,,,358.0
1666,Ampelophaga rubiginosa,,,354.0,,,,,460.0
1667,Rhadinesthes decimus,,,,354.0,,,,480.0
1668,Ophiodon elongatus,,,,,354.0,,,499.0
1669,Cynotilapia afra,,356.0,,,,,,472.0
1670,Ampelophaga rubiginosa,,,355.0,,,,,540.0
1671,Rhinobatus typus,,,,355.0,,,,241.0
1672,Pleurogrammus  azonus,,,,,355.0,,,504.0
1673,Cynotilapia afra,,357.0,,,,,,525.0
1674,Ampelophaga rubiginosa,,,356.0,,,,,580.0
1675,Rhinoptera bonasus,,,,356.0,,,,470.0
1676,Ameiurus catus,,,,,356.0,,,541.0
1677,Callambulyx tatarinovii,,,357.0,,,,,380.0
1678,Rinocetes nasutus,,,,357.0,,,,489.0
1679,Liparis dennyi,,,,,357.0,,,494.0
1680,Dimidiochromis compressiceps,,359.0,,,,,,447.0
1681,Callambulyx tatarinovii,,,358.0,,,,,460.0
1682,Rouleina aderensis,,,,358.0,,,,477.0
1683,Liparis florae,,,,,358.0,,,495.0
1684,Dimidiochromis compressiceps,,360.0,,,,,,533.0
1685,Callambulyx tatarinovii,,,359.0,,,,,540.0
1686,Rutilis rutilis,,,,359.0,,,,265.5
1687,Liparis pulchellus,,,,,359.0,,,490.0
1688,Dimidiochromis compressiceps,,361.0,,,,,,567.0
1689,Callambulyx tatarinovii,,,360.0,,,,,580.0
1690,Saguinus midas,,,,360.0,,,,546.0
1691,Liparis  greeni,,,,,360.0,,,495.0
1692,Haplochromis burtoni,,362.0,,,,,,500.0
1693,Deilephila elpenor,,,361.0,,,,,345.0
1694,Salmo irideus,,,,361.0,,,,400.0
1695,Cottunculus thomsonii,,,,,361.0,,,486.0
1696,Haplochromis burtoni,,363.0,,,,,,455.0
1697,Salvelinus alpinus,,,,362.0,,,,508.0
1698,Dasycottus setiger,,,,,362.0,,,485.0
1699,Haplochromis burtoni,,364.0,,,,,,523.0
1700,Deilephila elpenor,,,363.0,,,,,520.0
1701,Sarda chiliensis,,,,363.0,,,,488.0
1702,Gilbertidia sigalutes,,,,,363.0,,,496.0
1703,Haplochromis burtoni,,365.0,,,,,,562.0
1704,Macroglossum stellatarum,,,364.0,,,,,348.0
1705,Sardinops melanostictus,,,,364.0,,,,382.0
1706,Psychrolutes paradoxus,,,,,364.0,,,483.0
1707,Macroglossum stellatarum,,,365.0,,,,,430.0
1708,Rhamphocottus richardsonii,,,,,365.0,,,493.0
1709,Haplochromis pyrrhocephalus,,367.0,,,,,,462.0
1710,Macroglossum stellatarum,,,366.0,,,,,500.0
1711,Scardinius erythrophthalmus,,,,366.0,,,,267.5
1712,Dendrochirus zebra,,,,,366.0,,,501.0
1713,Haplochromis pyrrhocephalus,,368.0,,,,,,539.0
1714,Manduca sexta,,,367.0,,,,,345.0
1715,Scenopoetes dentirostris,,,,367.0,,,,254.5
1716,Scorpaena porcus,,,,,367.0,,,506.0
1717,Haplochromis pyrrhocephalus,,369.0,,,,,,595.0
1718,Manduca sexta,,,368.0,,,,,440.0
1719,Sciurus carolinensis,,,,368.0,,,,530.0
1720,Sebastes auriculatus,,,,,368.0,,,498.0
1721,Manduca sexta,,,369.0,,,,,525.0
1722,Scomber japonicus,,,,369.0,,,,491.0
1723,Sebastes caurinus,,,,,369.0,,,496.0
1724,Haplochromis ishmaeli,,371.0,,,,,,456.0
1725,Marumba sperchius,,,370.0,,,,,460.0
1726,Scomberomorus sierra,,,,370.0,,,,486.0
1727,Sebastes empaeus,,,,,370.0,,,493.0
1728,Haplochromis ishmaeli,,372.0,,,,,,535.0
1729,Marumba sperchius,,,371.0,,,,,540.0
1730,Sebastes flavidus,,,,,371.0,,,497.0
1731,Haplochromis ishmaeli,,373.0,,,,,,569.0
1732,Marumba sperchius,,,372.0,,,,,600.0
1733,Trachyscorpia cristulata,,,,,372.0,,,485.0
1734,Libelloides macaronius,,,373.0,,,,,350.0
1735,Sebastolobus alascanus,,,,373.0,,,,484.0
1736,Chelidonichthys lucerna,,,,,373.0,,,502.0
1737,Haplochromis piceatus,,375.0,,,,,,465.0
1738,Libelloides macaronius,,,374.0,,,,,530.0
1739,Sephanoides sephanoides,,,,374.0,,,,371.0
1740,Eutrigla gurnardus,,,,,374.0,,,502.0
1741,Haplochromis piceatus,,376.0,,,,,,522.0
1742,Aeschna cyanea,,,375.0,,,,,356.0
1743,Sericulus crysocephalus,,,,375.0,,,,506.0
1744,Gonostoma atlanticum,,,,,375.0,,,484.0
1745,Haplochromis piceatus,,377.0,,,,,,565.0
1746,Aeschna cyanea,,,376.0,,,,,420.0
1747,Seriphus politus,,,,376.0,,,,503.0
1748,Ameiurus melas,,,,,376.0,,,541.0
1749,Lethrinops parvidens,,378.0,,,,,,498.0
1750,Aeschna cyanea,,,377.0,,,,,519.0
1751,Serrivomer lanceolatoides,,,,377.0,,,,483.0
1752,Ictalurus punctatus,,,,,377.0,,,542.0
1753,Lethrinops parvidens,,379.0,,,,,,426.0
1754,Aeshna tuberculifera,,,378.0,,,,,358.0
1755,Setonix brachyurus,,,,378.0,,,,502.0
1756,Lethrinops parvidens,,380.0,,,,,,514.0
1757,Aeshna tuberculifera,,,379.0,,,,,501.0
1758,Sminthopsis crassicaudata,,,,379.0,,,,350.0
1759,Gonostoma denudatum,,,,,379.0,,,482.0
1760,Lethrinops parvidens,,381.0,,,,,,563.0
1761,Anax junius,,,380.0,,,,,354.0
1762,Spermophilus beecheyi,,,,380.0,,,,263.5
1763,Sigmops bathyphilus,,,,,380.0,,,481.0
1764,Anax junius,,,381.0,,,,,442.0
1765,Spermophilus tridecemline,,,,381.0,,,,517.0
1766,Sigmops elongatus,,,,,381.0,,,484.0
1767,Melanochromis auratus,,383.0,,,,,,414.0
1768,Anax junius,,,382.0,,,,,503.0
1769,Sphoeroides annulatus,,,,382.0,,,,508.0
1770,Ichthyococcus ovatus,,,,,382.0,,,487.0
1771,Melanochromis auratus,,384.0,,,,,,482.0
1772,Libellula pulchella,,,383.0,,,,,360.0
1773,Sphyraena barracuda,,,,383.0,,,,455.0
1774,Argyropelecus aculeatus,,,,,383.0,,,475.0
1775,Melanochromis auratus,,385.0,,,,,,525.0
1776,Libellula pulchella,,,384.0,,,,,500.0
1777,Sphyrna lewini,,,,384.0,,,,530.0
1778,Hemicordulia tau,,,385.0,,,,,330.0
1779,Sphyrna tiburo,,,,385.0,,,,483.0
1780,Melanochromis vermivorus,,387.0,,,,,,418.0
1781,Hemicordulia tau,,,386.0,,,,,410.0
1782,Squalus suckleyi,,,,386.0,,,,251.0
1783,Sternoptyx diaphana,,,,,386.0,,,478.0
1784,Melanochromis vermivorus,,388.0,,,,,,506.0
1785,Hemicordulia tau,,,387.0,,,,,460.0
1786,Stegastes fasciolatus,,,,387.0,,,,363.0
1787,Sternoptyx pseudobscura,,,,,387.0,,,479.0
1788,Melanochromis vermivorus,,389.0,,,,,,555.0
1789,Hemicordulia tau,,,388.0,,,,,525.0
1790,Stenobrachius leucopsarus,,,,388.0,,,,492.0
1791,Valenciennellus tripunctulatus,,,,,388.0,,,480.0
1792,Melanochromis vermivorus,,390.0,,,,,,485.0
1793,Hemicordulia tau,,,389.0,,,,,630.0
1794,Bathophilus brevis,,,,,389.0,,,483.0
1795,Melanochromis vermivorus,,391.0,,,,,,534.0
1796,Sympetrum rubicundulum,,,390.0,,,,,340.0
1797,Borostomias elucens,,,,,390.0,,,482.0
1798,Maylandia zebra,,392.0,,,,,,368.0
1799,Sympetrum rubicundulum,,,391.0,,,,,410.0
1800,Stizostedion lucioperca,,,,391.0,,,,262.5
1801,Maylandia zebra,,393.0,,,,,,482.0
1802,Sympetrum rubicundulum,,,392.0,,,,,490.0
1803,Stomias atriventer,,,,392.0,,,,489.0
1804,Maylandia zebra,,394.0,,,,,,531.0
1805,Sympetrum rubicundulum,,,393.0,,,,,540.0
1806,Stomias boa,,,,393.0,,,,489.0
1807,Sympetrum rubicundulum,,,394.0,,,,,620.0
1808,Strix aluco,,,,394.0,,,,463.0
1809,Metriaclima barlowi,,396.0,,,,,,366.0
1810,Locusta migratoria,,,395.0,,,,,360.0
1811,Sufflamen bursa,,,,395.0,,,,404.0
1812,Malacosteus niger,,,,,395.0,,,522.0
1813,Metriaclima barlowi,,397.0,,,,,,483.0
1814,Locusta migratoria,,,396.0,,,,,430.0
1815,Syngnathus typhle,,,,396.0,,,,253.0
1816,Metriaclima barlowi,,398.0,,,,,,523.0
1817,Locusta migratoria,,,397.0,,,,,530.0
1818,Synaphobranchus kaupi,,,,397.0,,,,478.0
1819,Metriaclima benetos,,399.0,,,,,,379.0
1820,Gryllus bimaculatus adult,,,398.0,,,,,332.0
1821,Pachystomias microdon,,,,,398.0,,,522.0
1822,Metriaclima benetos,,400.0,,,,,,489.0
1823,Gryllus bimaculatus adult,,,399.0,,,,,445.0
1824,Metriaclima benetos,,401.0,,,,,,522.0
1825,Gryllus bimaculatus adult,,,400.0,,,,,515.0
1826,Metriaclima emmiltos,,402.0,,,,,,383.0
1827,Gryllus campestris,,,401.0,,,,,340.0
1828,Tarsipes rostratus,,,,401.0,,,,350.0
1829,Stylephorus chordatus,,,,,401.0,,,470.0
1830,Metriaclima emmiltos,,403.0,,,,,,482.0
1831,Gryllus campestris,,,402.0,,,,,439.0
1832,Thomomys bottae,,,,402.0,,,,495.0
1833,Canthidermis maculata,,,,,402.0,,,486.0
1834,Metriaclima emmiltos,,404.0,,,,,,521.0
1835,Gryllus campestris,,,403.0,,,,,520.0
1836,Toxotes chatareus,,,,403.0,,,,453.0
1837,Hippocampus angustus,,,,,403.0,,,500.0
1838,Romalea microptera,,,404.0,,,,,360.0
1839,Trachurus symmetricus,,,,404.0,,,,497.0
1840,Hippocampus barbouri,,,,,404.0,,,499.0
1841,Metriaclima livingstonii,,406.0,,,,,,364.0
1842,Romalea microptera,,,405.0,,,,,510.0
1843,Tramitichromis intermedius,,,,405.0,,,,228.0
1844,Nerophis ophidion,,,,,405.0,,,500.0
1845,Metriaclima livingstonii,,407.0,,,,,,473.0
1846,Ligia exotica,,,406.0,,,,,340.0
1847,Trematomus bernacchii,,,,406.0,,,,208.5
1848,Stigmatopora argus,,,,,406.0,,,502.0
1849,Metriaclima livingstonii,,408.0,,,,,,526.0
1850,Ligia exotica,,,407.0,,,,,470.0
1851,Trematomus hansoni,,,,407.0,,,,215.0
1852,Syngnathus leptorhynchus,,,,,407.0,,,499.0
1853,Metriaclima melabranchion,,409.0,,,,,,495.0
1854,Ligia exotica,,,408.0,,,,,520.0
1855,Trematomus loennbergii,,,,408.0,,,,215.0
1856,Sufflamen bursa,,,,,408.0,,,487.0
1857,Metriaclima melabranchion,,410.0,,,,,,371.0
1858,Bufo bufo,,,409.0,,,,,502.0
1859,Triakis semifasciata,,,,409.0,,,,497.0
1860,Pergavor aspricaudus,,,,,409.0,,,492.0
1861,Metriaclima melabranchion,,411.0,,,,,,477.0
1862,Rhinella [=Bufo] marinus,,,410.0,,,,,433.0
1863,Trichechus manatus,,,,410.0,,,,411.0
1864,Pergavor spilosoma,,,,,410.0,,,494.0
1865,Metriaclima melabranchion,,412.0,,,,,,515.0
1866,Rhinella [=Bufo] marinus,,,411.0,,,,,504.0
1867,Trigla cuculus,,,,411.0,,,,493.0
1868,Ostracion meleagris,,,,,411.0,,,495.0
1869,Xenopus laevis,,,412.0,,,,,443.0
1870,Tursiops truncates,,,,412.0,,,,489.0
1871,Arothron meleagris,,,,,412.0,,,493.0
1872,Mylochromis lateristriga,,414.0,,,,,,419.0
1873,Xenopus laevis,,,413.0,,,,,425.0
1874,Typhlonectes natans,,,,413.0,,,,488.0
1875,Anoplogaster cornuta,,,,,413.0,,,482.0
1876,Mylochromis lateristriga,,415.0,,,,,,482.0
1877,Xenopus laevis,,,414.0,,,,,523.0
1878,Upeneus tragula,,,,414.0,,,,251.0
1879,Hoplostethus atlanticus,,,,,414.0,,,482.0
1880,Mylochromis lateristriga,,416.0,,,,,,522.0
1881,Xenopus laevis,,,415.0,,,,,611.0
1882,Urobatis jamaicensis,,,,415.0,,,,475.0
1883,Hoplostethus mediterraneus mediterraneus,,,,,415.0,,,483.0
1884,Rana catesbeiana,,,416.0,,,,,430.0
1885,Cyttopsis roseus,,,,,416.0,,,478.0
1886,Protomelas taeniolatus,,418.0,,,,,,453.0
1887,Rana catesbeiana,,,417.0,,,,,432.0
1888,Vinciguerria nimbaria,,,,417.0,,,,477.0
1889,Protomelas taeniolatus,,419.0,,,,,,527.0
1890,Rana catesbeiana,,,418.0,,,,,502.0
1891,Xenodermichthys copei,,,,418.0,,,,479.0
1892,Protomelas taeniolatus,,420.0,,,,,,566.0
1893,Zalembius rosaceus,,,,419.0,,,,237.0
1894,Rana catesbeiana,,,420.0,,,,,523.0
1895,Zalophus californianus,,,,420.0,,,,252.0
1896,Pseudotropheus tropheops,,422.0,,,,,,371.0
1897,Rana catesbeiana,,,421.0,,,,,580.0
1898,Zanclus cornutus,,,,421.0,,,,447.0
1899,Pseudotropheus tropheops,,423.0,,,,,,492.0
1900,Rana catesbeiana larvae,,,422.0,,,,,516.0
1901,Zaniolepis frenata,,,,422.0,,,,487.0
1902,Pseudotropheus tropheops,,424.0,,,,,,531.0
1903,Rana cracrivora,,,423.0,,,,,433.0
1904,Rana pipiens,,,424.0,,,,,432.0
1905,Pseudotropheus acei,,426.0,,,,,,378.0
1906,Rana pipiens,,,425.0,,,,,502.0
1907,Zoarces viviparus,,,,425.0,,,,260.0
1908,Pseudotropheus acei,,427.0,,,,,,482.0
1909,Rana pipiens,,,426.0,,,,,575.0
1910,Phalacrocorax carbo,,,,426.0,,,,504.0
1911,Pseudotropheus acei,,428.0,,,,,,535.0
1912,Rana temporaria,,,427.0,,,,,431.0
1913,Tripedalia cystophora,,,,427.0,,,,236.0
1914,Pundamilia red head,,429.0,,,,,,456.0
1915,Rana temporaria,,,428.0,,,,,501.0
1916,Callistoctopus dierythraeus,,,,428.0,,,,484.0
1917,Pundamilia red head,,430.0,,,,,,527.0
1918,Rana temporaria,,,429.0,,,,,562.0
1919,Euprymna tasmanica,,,,429.0,,,,498.0
1920,Pundamilia red head,,431.0,,,,,,567.0
1921,Geotrypetes seraphini,,,430.0,,,,,487.0
1922,Hapalochlaena maculosa,,,,430.0,,,,485.0
1923,Pundamilia au,,432.0,,,,,,503.0
1924,Ichthyophis cf. kohtaoensis,,,431.0,,,,,493.0
1925,Idiosepius notoides,,,,431.0,,,,492.0
1926,Pundamilia azurea,,433.0,,,,,,455.0
1927,Rhinatrema bivittatum,,,432.0,,,,,488.0
1928,Octopus australis,,,,432.0,,,,484.0
1929,Pundamilia azurea,,434.0,,,,,,526.0
1930,Typhlonectes natans,,,433.0,,,,,489.0
1931,Octopus tetricus,,,,433.0,,,,484.0
1932,Pundamilia azurea,,435.0,,,,,,563.0
1933,Ambystoma tigrinum adult,,,434.0,,,,,361.0
1934,Sepia plangon,,,,434.0,,,,498.0
1935,Pundamilia nyererei,,436.0,,,,,,505.0
1936,Ambystoma tigrinum adult,,,435.0,,,,,429.0
1937,Sepioteuthis lessoniana,,,,435.0,,,,502.0
1938,Pundamilia nyererei,,437.0,,,,,,451.0
1939,Ambystoma tigrinum adult,,,436.0,,,,,505.0
1940,Pundamilia nyererei,,438.0,,,,,,535.0
1941,Ambystoma tigrinum adult,,,437.0,,,,,568.0
1942,Agraulis vanillae,,,,437.0,,,,551.0
1943,Pundamilia nyererei,,439.0,,,,,,562.0
1944,Ambystoma tigrinum adult,,,438.0,,,,,576.0
1945,Ambystoma tigrinum aquatic,,,439.0,,,,,361.0
1946,Antheraea polyphemus,,,,439.0,,,,370.0
1947,Ambystoma tigrinum aquatic,,,440.0,,,,,431.0
1948,Apodemia mormo,,,,440.0,,,,600.0
1949,Pundamilia luanso,,442.0,,,,,,455.0
1950,Ambystoma tigrinum aquatic,,,441.0,,,,,434.0
1951,Pundamilia luanso,,443.0,,,,,,527.0
1952,Ambystoma tigrinum aquatic,,,442.0,,,,,516.0
1953,Pundamilia luanso,,444.0,,,,,,561.0
1954,Ambystoma tigrinum aquatic,,,443.0,,,,,584.0
1955,Ambystoma tigrinum aquatic,,,444.0,,,,,586.0
1956,Balanus amphitrite,,,,444.0,,,,570.0
1957,Ambystoma tigrinum hatchling,,,445.0,,,,,361.0
1958,Balanus eburneus,,,,445.0,,,,570.0
1959,Pundamilia pundamilia,,447.0,,,,,,455.0
1960,Ambystoma tigrinum hatchling,,,446.0,,,,,428.0
1961,Bombus terrestris,,,,446.0,,,,280.5
1962,Pundamilia pundamilia,,448.0,,,,,,529.0
1963,Ambystoma tigrinum hatchling,,,447.0,,,,,429.0
1964,Bombyx mori,,,,447.0,,,,530.0
1965,Pundamilia pundamilia,,449.0,,,,,,563.0
1966,Ambystoma tigrinum hatchling,,,448.0,,,,,512.0
1967,Ambystoma tigrinum hatchling,,,449.0,,,,,563.0
1968,Necturus maculosus,,,450.0,,,,,523.0
1969,Callinectes sapidus,,,,450.0,,,,508.0
1970,Tramitichromis intermedius,,452.0,,,,,,455.0
1971,Necturus maculosus,,,451.0,,,,,525.0
1972,Tramitichromis intermedius,,453.0,,,,,,531.0
1973,Tramitichromis intermedius,,454.0,,,,,,568.0
1974,Cataglyphis bicolor,,,,453.0,,,,506.0
1975,Tyrannochromis macrostoma,,456.0,,,,,,410.0
1976,Ichthyophis kohtaoensis,,,455.0,,,,,493.0
1977,Tyrannochromis macrostoma,,457.0,,,,,,482.0
1978,Cynops orientalis,,,456.0,,,,,350.0
1979,Tyrannochromis macrostoma,,458.0,,,,,,529.0
1980,Cynops orientalis,,,457.0,,,,,466.0
1981,Colias erate,,,,457.0,,,,577.0
1982,Cynops orientalis,,,458.0,,,,,477.0
1983,Embiotoca lateralis,,460.0,,,,,,459.0
1984,Cynops orientalis,,,459.0,,,,,496.0
1985,Embiotoca lateralis,,461.0,,,,,,534.0
1986,Cynops orientalis,,,460.0,,,,,519.0
1987,Euphausia superba,,,,460.0,,,,487.0
1988,Embiotoca lateralis,,462.0,,,,,,535.0
1989,Cynops orientalis,,,461.0,,,,,547.0
1990,Cynops orientalis,,,462.0,,,,,601.0
1991,Embiotoca jacksoni,,464.0,,,,,,477.0
1992,Cynops pyrrhogaster,,,463.0,,,,,474.0
1993,Embiotoca jacksoni,,465.0,,,,,,534.0
1994,Lissotriton vulgaris,,,464.0,,,,,340.0
1995,Gecarcinus lateralis,,,,464.0,,,,487.0
1996,Lissotriton vulgaris,,,465.0,,,,,470.0
1997,Hypsurus caryi,,467.0,,,,,,455.0
1998,Lissotriton vulgaris,,,466.0,,,,,499.0
1999,Gonodactylus oerstedii,,,,466.0,,,,551.0
2000,Hypsurus caryi,,468.0,,,,,,532.0
2001,Lissotriton vulgaris,,,467.0,,,,,523.0
2002,Lissotriton vulgaris,,,468.0,,,,,609.0
2003,Pleurodeles waltl,,,469.0,,,,,360.0
2004,Gryllus bimaculatus,,,,469.0,,,,511.0
2005,Micrometrus minimus,,471.0,,,,,,470.0
2006,Pleurodeles waltl,,,470.0,,,,,377.0
2007,Micrometrus minimus,,472.0,,,,,,546.0
2008,Pleurodeles waltl,,,471.0,,,,,489.0
2009,Heliconius erato,,,,471.0,,,,555.0
2010,Pleurodeles waltl,,,472.0,,,,,503.0
2011,Heliconius hecale,,,,472.0,,,,550.0
2012,Pleurodeles waltl,,,473.0,,,,,529.0
2013,Micrometrus aurora,,475.0,,,,,,466.0
2014,Pleurodeles waltl,,,474.0,,,,,611.0
2015,Micrometrus aurora,,476.0,,,,,,538.0
2016,Bos taurus,,,475.0,,,,,455.0
2017,Bos taurus,,,476.0,,,,,554.0
2018,Capra hircus,,,477.0,,,,,444.0
2019,Rhacochilus vacca,,479.0,,,,,,472.0
2020,Capra hircus,,,478.0,,,,,552.0
2021,Hemisquilla ensigera,,,,478.0,,,,535.0
2022,Rhacochilus vacca,,480.0,,,,,,540.0
2023,Ovis aries,,,479.0,,,,,446.0
2024,Rhacochilus vacca,,481.0,,,,,,539.0
2025,Ovis aries,,,480.0,,,,,552.0
2026,Zalembius rosaceus,,483.0,,,,,,470.0
2027,Dama dama,,,482.0,,,,,497.0
2028,Homarus americanus,,,,482.0,,,,263.5
2029,Zalembius rosaceus,,484.0,,,,,,527.0
2030,Dama dama,,,483.0,,,,,542.0
2031,Ischnura heterosticta,,,,484.0,,,,525.0
2032,Odocoileus virginianus,,,485.0,,,,,497.0
2033,Asterropteryx semipunctata,,487.0,,,,,,531.0
2034,Odocoileus virginianus,,,486.0,,,,,537.0
2035,Asterropteryx semipunctata,,488.0,,,,,,538.0
2036,Sus scrofa,,,487.0,,,,,439.0
2037,Sus scrofa,,,488.0,,,,,556.0
2038,Gobius paganellus,,490.0,,,,,,465.0
