feature,p_value,score,BayesianRidge,rf,lgbm,gbc,xgb,mean
p173_L,0.42107982911464303,0.6498334460308366,0.0,0.0,0.0,0.0,0.0,0.0
p173_V,0.11744675121814618,2.4712123905349035,0.0,0.0,0.0,0.0,0.0,0.0
p174_G,3.1326673474894016e-06,22.94895154706767,0.1589914461420829,0.01865367169221679,0.0,0.2167996954948236,0.0,0.07888896266582465
p176_N,0.1325968639961341,2.279420543040053,0.0,0.0,0.0,0.0,0.0,0.0
p176_S,0.2853911743117161,1.1470495172360884,0.0,0.0,0.0,0.0,0.0,0.0
p177_R,0.2665696122293214,1.2408759264694196,0.0,0.0,0.0,0.0,0.0,0.0
p178_Y,9.787156283529245e-07,25.447176374547105,0.19717132064259985,0.011325261537193963,0.0,0.0032282533149369064,0.0,0.04234496709894614
p179_LADQ,0.06499141682504356,3.441020155016449,0.0,0.0,0.0,0.0,0.0,0.0
p179_M,0.1375316065696107,2.222209974888284,0.0,0.0,0.0,0.0,0.0,0.0
p179_V,0.008397245649574663,7.0793376584134915,0.7251473052050684,0.005564999476421164,0.0,0.08832255344061395,0.00023240627,0.1638534528776507
p179_W,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p181_H,6.762996248909577e-12,52.90166289443181,0.5614385439788083,0.049179244978525244,0.14285714285714285,0.05166065722266211,0.0,0.1610271178074277
p181_Y,0.05189378489389894,3.822351478598237,0.5085243467005846,0.010536855919207336,0.0,0.0024540825164725355,0.0002717813,0.10435741328514976
p183_I,0.20113977462881436,1.6443274611410672,0.0,0.0,0.0,0.0,0.0,0.0
p183_L,0.003491118387826268,8.727007501470567,0.4356311620412281,0.0038630538163825176,0.0,0.0020201629359034843,7.558391e-05,0.08831799253999018
p183_M,0.008307226251872574,7.099315479535667,0.1540908693431918,0.0286502289723526,0.14285714285714285,0.0005067756030033602,9.289295e-05,0.06523958194538125
p183_N,4.74380004092725e-05,17.256216170785084,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p184_K,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p184_L,0.0017496936781088643,10.05035383559115,0.15730438315402712,0.0014971564581403591,0.0,0.009578057024797635,0.0,0.03367591932739302
p184_M,0.0005950434176584345,12.156562618722687,0.20441199820585054,0.08108068467768188,0.0,3.1675022037600226e-09,0.0,0.057098537210206926
p184_Q,9.578594953331105e-06,20.58285884394659,0.48425295016310915,0.007962188189039847,0.07142857142857142,0.004869310151500149,0.0,0.11370260398644412
p185_T,9.628429555887589e-05,15.80823689778675,0.4467055258274567,0.039940468711021304,0.21428571428571427,1.433706653545295e-05,0.0,0.14018920917814554
p185_V,0.9069043195700444,0.013708822710458597,0.0,0.0,0.0,0.0,0.0,0.0
p186_S,0.737030078796147,0.11305193879831789,0.0,0.0,0.0,0.0,0.0,0.0
p186_T,0.008343556121396305,7.091226113050564,0.09299169953199933,0.01975542791858709,0.0,0.0004053723973888832,0.0,0.022630499969595062
p188_S,0.0026058485451380285,9.284648569291633,0.01043910491123235,0.04505010803614671,0.0,0.02097887650524656,0.0,0.015293617890525125
p189_I,0.1257140139293649,2.3633422027806206,0.0,0.0,0.0,0.0,0.0,0.0
p189_P,0.014205765785776276,6.113513181341078,0.0481840866379636,0.005549338131665959,0.0,0.0026248714260787894,0.0,0.01127165923914167
p189_T,2.026652660885232e-05,19.015475422631795,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p189_V,0.04829324194019232,3.945423145739545,0.09472938272285412,0.0007998738308560204,0.35714285714285715,0.010069097011191564,1.3411407e-05,0.09255092442296245
p191_W,5.913862786494012e-33,205.14877327111856,0.13912182015234795,0.1977706148052749,0.0,0.3202148206350399,0.27883524,0.18718849852377548
p191_Y,7.115237050697059e-05,16.42510278385383,0.05576999415072973,0.021332703201460756,0.07142857142857142,0.004670004446366522,0.0,0.030640254645425684
p192_L,0.6846766753662303,0.16536484607952034,0.0,0.0,0.0,0.0,0.0,0.0
p192_Y,1.7542069740582186e-07,29.20245057474149,0.48425295016310915,0.007962188189039847,0.07142857142857142,0.004869310151500149,0.0,0.11370260398644412
p193_S,8.179206201419189e-13,58.14755621381481,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p193_T,7.696742709926397e-16,76.25545454599606,0.47200759971248796,0.14836714537209839,0.07142857142857142,0.0024320889261043805,0.012801532,0.14140738742830844
p194_GAP,0.5583086919459488,0.3437335560929006,0.0,0.0,0.0,0.0,0.0,0.0
p194_HKASMQ,0.3767689782363307,0.7845254320148619,0.0,0.0,0.0,0.0,0.0,0.0
p194_L,0.03815024161606634,4.352780594303363,0.06813608374905106,0.0009140956550713671,0.0,0.00015667455339108264,0.00011182724,0.013863736239742425
p194_P,0.5519259268331322,0.35501600504047837,0.0,0.0,0.0,0.0,0.0,0.0
p194_R,0.033080161942874796,4.601845585243076,0.14010609045998612,0.0005741548205723828,0.14285714285714285,0.0003902988217876512,2.3392258e-06,0.056786005237063786
p194_T,0.0010121196900731305,11.113581808156866,0.22338051837763706,0.06188327020133678,0.0,0.027465990917980184,0.0,0.0625459558993908
p194_V,9.240275544332537e-27,152.79985778221763,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p195_G,6.694199053556955e-26,146.0785431056729,0.15372011407547537,0.17799912183188624,0.0,0.00012573109873940957,0.0,0.06636899340122021
p195_GAP,0.5583086919459488,0.3437335560929006,0.0,0.0,0.0,0.0,0.0,0.0
p195_K,0.1446042506395209,2.1441318867530037,0.0,0.0,0.0,0.0,0.0,0.0
p195_N,0.6019253573988763,0.27292361426594863,0.0,0.0,0.0,0.0,0.0,0.0
p195_S,3.757192286453993e-09,37.86602488690313,0.17583652332324073,0.07475151180487348,0.07142857142857142,0.0016401793580674343,0.0,0.06473135718295062
p195_T,0.06747038585007423,3.378193436158837,0.0,0.0,0.0,0.0,0.0,0.0
p196_E,0.07415059097202086,3.2205501860018204,0.0,0.0,0.0,0.0,0.0,0.0
p196_K,0.053306730514187946,3.7765219196527138,0.058354891940718766,0.008379377690438457,0.0,0.005737323983481877,0.0,0.01449431872292782
p196_N,1.5397335435364894e-05,19.588317720027067,0.2253179011863316,0.03154710676837202,0.0,2.605607711549782e-06,0.0,0.051373522712483036
p196_P,0.0040765000111474235,8.433092375730578,0.06872737891077277,0.000790373366870884,0.0,0.0011851381494324634,0.0,0.014140578085415223
p196_S,7.184926642451059e-09,36.37910472674737,0.08165571785778296,0.020980338738272885,0.0,0.0013955900158307039,4.344862e-09,0.02080633019134967
p196_T,8.265148220322317e-17,82.32079044515507,0.052852081395999714,0.02501090799614101,0.0,0.00017005644863289402,2.4717345e-05,0.015611552637111933
p197_E,0.8979637199725518,0.016483639187986482,0.0,0.0,0.0,0.0,0.0,0.0
p197_G,0.01419377070364957,6.115050662461389,0.07455671208327916,0.00715659024336812,0.0,5.581408719493689e-05,0.0003719631,0.016428215903941036
p197_K,6.081074888399462e-26,146.401656948508,0.06143643980585127,0.15607910649568324,0.07142857142857142,0.0011061808636640491,0.0,0.058010059718754
p197_STNH,0.31249987412636204,1.0249813107331363,0.0,0.0,0.0,0.0,0.0,0.0
p197_Y,1.1496531938794831e-06,25.09940232518047,0.07140794340014874,0.0029226060553800897,0.0,0.003134034133026669,0.0,0.015492916717711098
p198_I,0.13980694134672744,2.196605575308822,0.0,0.0,0.0,0.0,0.0,0.0
p198_P,3.871256878205965e-12,54.27625397667468,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p198_TQMSAED,0.16520757075500425,1.9393249047299974,0.0,0.0,0.0,0.0,0.0,0.0
p198_V,0.160089313963462,1.9873612499893751,0.0,0.0,0.0,0.0,0.0,0.0
p198_W,0.0658622571106004,3.4186602933737773,0.0,0.0,0.0,0.0,0.0,0.0
p198_Y,1.470740068086663e-14,68.43709400251716,0.5016794852364515,0.0051839677986155585,0.14285714285714285,0.0017557402619359235,0.00072792254,0.1304408517386745
p199_G,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p199_H,0.5414433644017365,0.3740869137003786,0.0,0.0,0.0,0.0,0.0,0.0
p199_K,9.23014046443623e-10,41.12096942700931,0.026745820812514278,0.003256691843973769,0.0,0.0012364176955756978,3.2414516e-06,0.006248434360737283
p199_N,0.43051186302524724,0.6238365749375756,0.0,0.0,0.0,0.0,0.0,0.0
p199_R,7.228508741250059e-10,41.69269352009654,0.03211257020215188,0.004498002905546149,0.0,0.250172033078655,0.0,0.0573565212372706
p199_VLYFSPAE,0.06757781359431293,3.375527220742946,0.0,0.0,0.0,0.0,0.0,0.0
p200_N,0.0097367931400048,6.805691871884909,0.2890481981082298,0.05217714677468318,1.0,0.0018496238825230294,0.0,0.2686149937530872
p200_S,6.225735692666875e-19,96.07864907219452,0.05487138193671924,0.025116535364941944,0.0,0.18925112183913886,0.0012457675,0.05409696132020094
p200_T,0.00021174924862239135,14.214551157247259,0.3925514390636463,0.05631193107802377,0.0,0.00048460929705012614,0.0,0.08986959588774404
p200_V,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p201_KHLNTDIV,0.3872690410194577,0.7506043839082676,0.0,0.0,0.0,0.0,0.0,0.0
p201_Q,1.3838164045768035e-15,74.68268849686339,0.4636152024422555,0.27159050310505417,0.42857142857142855,0.008932915756277362,0.053274296,0.24519686921982659
p201_R,0.5643729456052158,0.3332399003550752,0.0,0.0,0.0,0.0,0.0,0.0
p202_S,1.5677780543914955e-15,74.34922612048904,0.13493544364388105,0.05247855102401756,0.14285714285714285,0.00039200685374877873,0.0,0.06613262887575805
p202_T,0.15983828206416287,1.9897624504920979,0.0,0.0,0.0,0.0,0.0,0.0
p202_Y,2.673509828445559e-18,91.90888001032071,0.014973716325659168,0.07989201518043808,0.0,0.0005130506181564153,0.0,0.01907575642485073
p203_Y,0.8415638286804817,0.04005603245783563,0.0,0.0,0.0,0.0,0.0,0.0
p204_M,2.2680311553920633e-11,49.94677838517362,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p204_T,9.117053946064865e-31,185.8378688319892,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p204_V,0.4188363784279102,0.6561462047100601,0.0,0.0,0.0,0.0,0.0,0.0
p205_I,1.1074808555624735e-10,46.12912365161395,0.022053363529959333,0.009667800151419156,0.9285714285714286,0.0071242509503458475,0.00022007682,0.19352738400488634
p205_L,0.3013868358298704,1.073301134619574,0.0,0.0,0.0,0.0,0.0,0.0
p205_M,0.6520521890076018,0.20390341145997382,0.0,0.0,0.0,0.0,0.0,0.0
p205_V,0.01332184819639212,6.230576827421758,0.08473207411929952,0.0008085334804281243,0.0,0.0001388904473638739,0.0,0.017135899609418304
p205_W,1.395397501354587e-18,93.76207966570477,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p206_C,0.0009287012749173567,11.28174589679354,0.18304157073173374,0.001623400243629518,0.0,0.0001588458755495526,0.00021882037,0.037008527443235004
p206_F,4.60698480446475e-34,215.29128088050885,0.1530978973074933,0.7246097948027038,0.0,0.8242894804079545,0.0,0.34039943450363036
p206_T,0.1393731402292722,2.201450682774964,0.0,0.0,0.0,0.0,0.0,0.0
p206_V,2.788631840177323e-11,49.445789796380836,0.27702515880300105,0.05903229388849123,0.0,0.25015810388774284,0.0,0.11724311131584701
p206_Y,4.792599601569514e-05,17.23517385245309,0.008662379098907104,0.036454598668857245,0.14285714285714285,0.002094555157530589,0.0,0.03801373515648756
p207_L,0.0001474623233434479,14.943770796415514,0.22038280452004072,0.0037282749624680802,0.6428571428571429,0.004669518014984392,0.0,0.17432754807092724
p207_M,0.00023459432960143937,14.00884757722823,0.36236773446454545,0.035180572054782894,0.14285714285714285,0.00011116631059724851,5.702287e-07,0.10810343718314938
p207_Y,4.74380004092725e-05,17.256216170785084,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p208_M,6.506713383618666e-13,58.72234206154394,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p208_S,0.02010736904471903,5.485429430167871,0.030282869874044344,7.581220615977863e-05,0.0,2.948815215244031e-06,0.0,0.006072326179083874
p208_TLVA,0.15050689542546838,2.0822128489697813,0.0,0.0,0.0,0.0,0.0,0.0
p209_FGA,0.8539197260613585,0.03398314427524365,0.0,0.0,0.0,0.0,0.0,0.0
p209_I,0.13885229849124575,2.207290494961484,0.0,0.0,0.0,0.0,0.0,0.0
p209_L,0.6458361961103776,0.21179734657326127,0.0,0.0,0.0,0.0,0.0,0.0
p209_S,0.6345049342651601,0.22665888963444808,0.0,0.0,0.0,0.0,0.0,0.0
p209_T,0.772490809925979,0.08380436656777394,0.0,0.0,0.0,0.0,0.0,0.0
p209_V,0.00033299311610475517,13.308271803431904,0.2538962934660844,0.006613007880486572,0.07142857142857142,0.0006256749183032645,0.000101557926,0.06653302112379277
p210_F,2.5345210373381744e-22,119.44255521120301,0.4098030020350315,0.054070910895500854,0.6428571428571429,0.005657767546883212,1.8098222e-06,0.22247812663134203
p210_LIASY,0.8714342465970533,0.026254972216634923,0.0,0.0,0.0,0.0,0.0,0.0
p210_T,3.326221237173787e-10,43.5178492200246,0.2270415024890518,0.054646934539895525,0.0,5.467788849678097e-05,3.4657288e-09,0.05634862367663458
p210_V,0.016125070817173466,5.883418818736907,0.3034040925030559,0.010754553051313705,0.07142857142857142,0.00022769542823672864,2.3729522e-06,0.077163457072669
p210_W,0.4818652393294387,0.49639522926404034,0.0,0.0,0.0,0.0,0.0,0.0
p211_H,4.792599601569514e-05,17.23517385245309,0.008662379098907104,0.036454598668857245,0.14285714285714285,0.002094555157530589,0.0,0.03801373515648756
p211_S,6.540508916734873e-05,16.597362433261505,0.11149049289140128,0.04216673503620495,0.0,0.006179483610615718,0.0,0.031967342307644385
p211_VAYG,0.8943310263452869,0.017685332252153546,0.0,0.0,0.0,0.0,0.0,0.0
p212_F,3.2834157745731617e-09,38.17645898791064,0.48425295016310915,0.007962188189039847,0.07142857142857142,0.004869310151500149,0.0,0.11370260398644412
p212_Y,0.891892282224833,0.01851621422731338,0.0,0.0,0.0,0.0,0.0,0.0
p213_C,0.34700528039560474,0.8883405693477758,0.0,0.0,0.0,0.0,0.0,0.0
p213_F,6.31572203854848e-09,36.67401612075338,0.2615856038148074,0.03566959455236764,0.21428571428571427,0.016869372896764268,0.0035391664,0.10638989039258022
p213_GY,0.37406771359653734,0.7934693112061902,0.0,0.0,0.0,0.0,0.0,0.0
p213_I,0.12262097249661665,2.4027470540016633,0.0,0.0,0.0,0.0,0.0,0.0
p213_L,0.47140098914843065,0.5205614980846744,0.0,0.0,0.0,0.0,0.0,0.0
p213_M,0.9682813652432323,0.0015849241492108335,0.0,0.0,0.0,0.0,0.0,0.0
p213_S,0.563804843135123,0.33421372411616224,0.0,0.0,0.0,0.0,0.0,0.0
p213_T,0.16297459182073212,1.9600688673596187,0.0,0.0,0.0,0.0,0.0,0.0
p213_V,0.0016706742977845453,10.13963798164882,0.21784999727328713,0.0061483841986732495,0.0,0.006361579008265665,6.4979446e-07,0.04607212205493686
p214_I,0.0003870616354167169,13.008617864705167,0.19605349218016146,0.014631651036038303,0.5,0.0016637301387969954,0.00025643854,0.14252106237817355
p214_L,0.0021105349303456662,9.689043069062802,0.027338886874625684,0.0037947892131838996,0.0,0.005170541138463143,0.000423731,0.007345589643517565
p214_MAGC,0.4135927053286206,0.6710999349280006,0.0,0.0,0.0,0.0,0.0,0.0
p214_T,0.22204135679232576,1.4999710728820514,0.0,0.0,0.0,0.0,0.0,0.0
p214_V,7.561732468608981e-13,58.344634669805096,0.40803848635111745,0.07671490308810235,0.0,0.0005129772319002146,2.5047783e-07,0.09705332342978903
p216_L,0.22258218775633984,1.4964540748850377,0.0,0.0,0.0,0.0,0.0,0.0
p216_M,0.023674802289571886,5.1932991491961715,0.196683747236507,0.000669159853286033,0.0,6.37531919397929e-05,1.01502025e-07,0.039483352356751475
p216_V,0.1579162891196577,2.0082913115211376,0.0,0.0,0.0,0.0,0.0,0.0
p217_CM,0.32827334834488897,0.9601416392594008,0.0,0.0,0.0,0.0,0.0,0.0
p217_F,0.06944793509566183,3.329831265332777,0.0,0.0,0.0,0.0,0.0,0.0
p217_G,0.008676373538240625,7.018767727466323,0.13749619107734679,0.001862969815094814,0.0,0.0012627734708417029,0.0,0.02812438687265666
p217_I,0.3517083699789215,0.8711340299030109,0.0,0.0,0.0,0.0,0.0,0.0
p217_L,0.3247694491754375,0.974183677759584,0.0,0.0,0.0,0.0,0.0,0.0
p217_S,9.641368470496968e-06,20.569129957892205,0.3520610584926792,0.012619068920466932,0.5,0.06337726825995103,0.00054667983,0.1857208151010277
p217_T,0.43241193122493793,0.6187037103783716,0.0,0.0,0.0,0.0,0.0,0.0
p217_V,0.2012538427139368,1.6434918967782832,0.0,0.0,0.0,0.0,0.0,0.0
p218_I,0.0006569624150245414,11.96137916205414,0.13648427564706517,0.006473292173592387,0.14285714285714285,0.0016938746928636032,7.5622725e-06,0.0575032295286244
p218_L,3.190290736319491e-11,49.12011858421279,0.13533072813144645,0.0064063633780706,0.21428571428571427,0.0009909839857675528,6.942271e-05,0.0714166424987679
p218_T,0.15285505635609561,2.058344396677774,0.0,0.0,0.0,0.0,0.0,0.0
p218_V,1.2150961535287099e-05,20.083661904685936,0.2709477097549913,0.006611278122516669,0.5,0.0012684844048408564,4.117074e-05,0.15577372860458724
p219_V,0.07413370648246721,3.22092902135813,0.0,0.0,0.0,0.0,0.0,0.0
p220_F,0.00023029932608747324,14.045920685866442,0.23750807540832403,0.0008187459428845561,0.0,0.0002468339468852133,5.52012e-06,0.04771583508359571
p220_I,0.46095857497751636,0.545559474345367,0.0,0.0,0.0,0.0,0.0,0.0
p220_L,0.9759321633786888,0.0009123380934063062,0.0,0.0,0.0,0.0,0.0,0.0
p220_S,0.5148666695304003,0.42559859317048876,0.0,0.0,0.0,0.0,0.0,0.0
p220_TM,0.3595766765518169,0.8430415907728918,0.0,0.0,0.0,0.0,0.0,0.0
p220_V,0.7518330205264742,0.10025822052733228,0.0,0.0,0.0,0.0,0.0,0.0
p221_L,9.192729332863932e-12,52.14866685441631,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p221_Y,0.8156913433019943,0.054466978870887944,0.0,0.0,0.0,0.0,0.0,0.0
p222_F,0.05023211355953308,3.877981467094879,0.06734191633703018,0.0038386670071851826,0.0,0.00025807981038742316,0.0,0.014287732630920558
p222_S,8.095547137903394e-15,70.00108969662271,0.5089233467589775,0.003839651314943888,0.5,0.00021008398696394684,0.0,0.20259461641217708
p222_T,0.19554761511757984,1.6859912315540513,0.0,0.0,0.0,0.0,0.0,0.0
p222_YA,0.79276579404115,0.06919730442364004,0.0,0.0,0.0,0.0,0.0,0.0
p224_FTIYC,0.8101322004207423,0.05786757512734935,0.0,0.0,0.0,0.0,0.0,0.0
p224_G,0.003943465151762039,8.495901342496998,0.04458655512763435,0.016663684902879505,0.21428571428571427,0.00018292814317417202,2.0089283e-07,0.055143816670446
p224_L,1.3009829704555855e-11,51.29951371889412,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p224_S,8.767917630056107e-32,194.69819876178062,0.5365878183587104,0.5680675172042742,0.7142857142857143,0.0012535136068012112,7.100055e-05,0.3640531128006811
p224_W,0.0011065090646391273,10.939569351332793,0.37697818398848376,0.0017323396102120823,0.0,0.0008746787944559766,3.8845425e-07,0.07591711816948109
p225_KYAHLG,0.9500168179146351,0.003938851109808456,0.0,0.0,0.0,0.0,0.0,0.0
p225_N,0.42924327075317703,0.6272827768519117,0.0,0.0,0.0,0.0,0.0,0.0
p225_Q,1.9652013357693208e-05,19.07956055958333,0.10339776239108671,0.05877639252849081,0.0,0.0003550905461458059,0.0,0.03250584909314466
p225_R,0.01306002251130947,6.266803010038067,0.14372977229723835,0.0019100948156117207,0.14285714285714285,0.00046781368398313394,1.4324148e-05,0.057795829560343556
p225_S,0.7765273070918702,0.08077596162363093,0.0,0.0,0.0,0.0,0.0,0.0
p226_L,1.3857333620493408e-09,40.173821372715246,0.00033966852320782695,0.09245293378784232,0.0,0.002193170383188179,0.0,0.018997154538847667
p226_V,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p227_I,0.1294164296478362,2.317576593943041,0.0,0.0,0.0,0.0,0.0,0.0
p227_L,4.465766574445924e-14,65.5519755218251,0.033580491959667655,0.006200220515827407,0.0,0.0003163763232042024,1.019991e-09,0.008019417963738049
p227_V,0.025608133057286493,5.053652904556438,0.16254851668918782,0.004273102285702153,0.0,0.0005086971016122642,6.5924055e-06,0.03346738169640004
p227_W,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p228_F,0.4399059500783449,0.5987906256878467,0.0,0.0,0.0,0.0,0.0,0.0
p228_G,4.57999455137844e-16,77.65471649616546,0.22671042084879842,0.06202817790950622,0.0,0.00695307583632735,0.0,0.05913833491892641
p228_IAVKWDT,0.28849170358034293,1.132346168921042,0.0,0.0,0.0,0.0,0.0,0.0
p228_L,3.5174418719513363e-08,32.77995387141451,0.15717001748867843,0.0035643470153131993,0.0,7.834165600689982e-05,0.0006970664,0.03230195451706887
p228_M,0.9531995966042089,0.003452631828953363,0.0,0.0,0.0,0.0,0.0,0.0
p228_Q,0.001058553990800814,11.025998924171912,0.5640757988290276,0.008060472630215516,0.0,0.013283658867538121,0.0008856895,0.11726112396829406
p228_R,2.470724251472167e-06,23.45579006873862,0.046881194566056834,0.0006069395931398632,0.0,0.00011678523914465617,0.0,0.00952098387966827
p228_S,2.657813744528515e-06,23.299777966054506,0.05351443277182821,0.0024526994755785887,0.0,0.0016473720386517155,0.0,0.011522900857211704
p229_H,0.001152677759761544,10.859897251429238,0.1568918500543716,0.0026924082547341325,0.0,8.037233254008476e-06,0.0,0.03191845910847195
p229_K,0.8819418028209114,0.02210813409850079,0.0,0.0,0.0,0.0,0.0,0.0
p229_T,0.3450322141062434,0.8956541288852122,0.0,0.0,0.0,0.0,0.0,0.0
p230_L,3.2238534726551554e-34,216.72968099807483,0.13912182015234795,0.1977706148052749,0.0,0.3202148206350399,0.27883524,0.18718849852377548
p230_V,8.754510681407849e-05,16.001979453612122,0.05576999415072973,0.021332703201460756,0.07142857142857142,0.004670004446366522,0.0,0.030640254645425684
p231_K,0.04561813049722319,4.043357439970831,0.3233191175966138,0.013096362411687542,0.0,0.005222957138101139,2.8602027e-08,0.06832769314968598
p231_R,0.016160684405711008,5.879423144157405,0.6370808248332359,0.0055996824883834725,0.14285714285714285,0.0002705949140046878,3.3942342e-07,0.15716171690323794
p231_SFIHY,0.2464001800577045,1.3510928143997105,0.0,0.0,0.0,0.0,0.0,0.0
p232_E,0.001376478231939738,10.514838277748183,0.017055152148212682,0.0004303722849194336,0.0,0.0005804321386470242,3.528194e-07,0.003613261878235545
p232_M,0.13590907153696485,2.2407620665621457,0.0,0.0,0.0,0.0,0.0,0.0
p232_SLTRDVKGWNQ,0.009779296030292343,6.797658845852259,0.3775341979316299,0.011043875506343247,0.14285714285714285,0.00868171788962988,7.1601986e-05,0.10803770723411663
p233_H,0.9079963346982731,0.013387661751805481,0.0,0.0,0.0,0.0,0.0,0.0
p233_V,0.0056075193475919076,7.832305729968156,0.239051312702837,0.08199757900499992,0.0,0.08646697166553412,0.0,0.0815031726746742
p234_E,0.9079963346982731,0.013387661751805481,0.0,0.0,0.0,0.0,0.0,0.0
p235_K,0.07407738109962937,3.2221934626336957,0.0,0.0,0.0,0.0,0.0,0.0
p235_QMVSL,0.007746889576588297,7.228922831681358,0.11085238774828438,0.0005193256654140334,0.0,0.0012777495769969907,4.14807e-07,0.022529975559540026
p235_R,0.5673499375070303,0.3281677394954403,0.0,0.0,0.0,0.0,0.0,0.0
p236_MSTR,0.7129278117839233,0.13573491876580326,0.0,0.0,0.0,0.0,0.0,0.0
p236_Q,0.7966952713146274,0.06653929906395324,0.0,0.0,0.0,0.0,0.0,0.0
p237_M,4.74380004092725e-05,17.256216170785084,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p237_Q,0.9079963346982731,0.013387661751801557,0.0,0.0,0.0,0.0,0.0,0.0
p238_K,1.4630161677265942e-07,29.603343223498893,0.3220777848335621,0.004921501949241416,0.07142857142857142,3.299599296405489e-05,0.0,0.0796921708408678
p238_Q,0.002741010799909553,9.1879451754785,0.04737873621877023,0.009746034566365545,0.0,0.00043065272897594396,0.0,0.011511084702822343
p238_R,0.09310799619351635,2.8454986375263216,0.0,0.0,0.0,0.0,0.0,0.0
p239_E,0.9872235936887014,0.00025704184073417955,0.0,0.0,0.0,0.0,0.0,0.0
p239_QTAN,0.09646078460031586,2.7879118214437013,0.0,0.0,0.0,0.0,0.0,0.0
p240_S,0.9079963346982731,0.013387661751801557,0.0,0.0,0.0,0.0,0.0,0.0
p241_E,2.8903606504203747e-12,54.9992992935854,0.08037181699170659,0.0009510223342813152,0.0,3.878909133134942e-05,3.3728607e-05,0.016279071404939303
p242_QKMRDN,0.34807369991900805,0.8844038513602109,0.0,0.0,0.0,0.0,0.0,0.0
p242_S,0.0016762116261977418,10.133242101722328,0.12136298467336766,0.003353998866567735,0.0,0.0016552678870932857,1.1544513e-07,0.025274473374432248
p242_T,0.004266421087628094,8.346979157870434,0.0684428976722009,0.01140426802661497,0.0,0.0006287512080064669,0.0,0.016095183381364467
p243_N,0.17007514509816982,1.8952038676073477,0.0,0.0,0.0,0.0,0.0,0.0
p243_T,0.6182942339828461,0.2490080845053053,0.0,0.0,0.0,0.0,0.0,0.0
p244_K,0.39291912769168325,0.7328901441280936,0.0,0.0,0.0,0.0,0.0,0.0
p244_Q,0.4934049287944232,0.4707295689090329,0.0,0.0,0.0,0.0,0.0,0.0
p244_T,0.029734077196481676,4.789335221511583,0.024907257916580373,6.271751943427997e-05,0.0,0.005876895043306299,0.0,0.006169374095864191
p245_R,0.021151129033074517,5.394688415539394,0.030313879232833525,0.006440707700128722,0.0,0.0009964041121649874,0.0,0.007550198209025446
p245_S,0.3649530539534662,0.8243298018014832,0.0,0.0,0.0,0.0,0.0,0.0
p246_V,0.8354413104213722,0.043257751138869996,0.0,0.0,0.0,0.0,0.0,0.0
p248_I,0.0008808823165914529,11.385238854343358,0.0543950239142081,1.8840342770336437e-06,0.0,0.0030393951191050057,0.0,0.011487260613518027
p248_K,1.908509405930972e-07,29.016537261164338,0.2314808304560449,0.0034704163305243254,0.35714285714285715,0.00469643065333907,7.841335e-07,0.11935826374324836
p248_QGVML,0.01615586601279634,5.8799632092870455,0.3015547060696674,0.0158776099763187,0.0,0.0028694455518603625,0.007975963,0.06565554490843505
p248_R,1.2619206873810216e-06,24.898412044749897,0.13110432649449189,0.009271325429557097,0.07142857142857142,0.0002554332125765025,0.0,0.042411931313039386
p249_K,0.001448087841017845,10.416449995945621,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p249_R,0.00015336789249544477,14.86442836831034,0.1589914461420829,0.01865367169221679,0.0,0.2167996954948236,0.0,0.07888896266582465
