	Lambda_Max	Species	Opsin_Family	Phylum	Accession
S938	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T93P,S118T
S939	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,A114G,S118T
S940	390.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,T93P
S941	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,A114G
S942	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,S118T
S943	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,T93P,A114G
S944	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,T93P,S118T
S945	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,A114G,S118T
S946	391.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,T93P,A114G
S947	397.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,T93P,S118T
S948	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,A114G,S118T
S949	362.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T93P,A114G,S118T
S950	396.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L,T93P
S951	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L,A114G
S952	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L,S118T
S953	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,T93P,A114G
S954	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,T93P,S118T
S955	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,A114G,S118T
S956	385.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,T93P,A114G
S957	403.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,T93P,S118T
S958	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,A114G,S118T
S959	363.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T93P,A114G,S118T
S960	394.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,T93P,A114G
S961	408.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,T93P,S118T
S962	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,A114G,S118T
S963	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,T93P,A114G,S118T
S964	402.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,T93P,A114G,S118T
S965	394.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,T93P
S966	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,A114G
S967	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,S118T
S968	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,T93P,A114G
S969	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,T93P,S118T
S970	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,A114G,S118T
S971	394.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,T93P,A114G
S972	401.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,T93P,S118T
S973	369.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,A114G,S118T
S974	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T93P,A114G,S118T
S975	395.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,T93P,A114G
S976	394.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,T93P,S118T
S977	363.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,A114G,S118T
S978	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,T93P,A114G,S118T
S979	402.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,T93P,A114G,S118T
S980	394.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L,T93P,A114G
S981	406.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L,T93P,S118T
S982	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,T93P,A114G,S118T
S983	399.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,T93P,A114G,S118T
S984	410.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,T93P,A114G,S118T
S985	393.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,T93P,A114G
S986	407.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,T93P,S118T
S987	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,A114G,S118T
S988	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,T93P,A114G,S118T
S989	404.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,T93P,A114G,S118T
S990	407.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L,T93P,A114G,S118T
S991	408.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L,T93P,A114G,S118T
S992	411.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L,T93P,A114G,S118T
S993	362.00000	swsanc3_sp.	SWS1	Chordata	swsanc3_V91I
S994	356.00000	swsanc3_sp.	SWS1	Chordata	swsanc3_E113D,L116V
S995	364.00000	AncEuteleost_sp.	SWS1	Chordata	AncEuteleost
S996	359.00000	AncMammal_sp.	SWS1	Chordata	AncMammal
S997	360.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria
S998	374.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_F86S
S999	360.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_T93I
S1000	359.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_L116V
S1001	415.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_F86S,T93I
S1002	398.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_F86S,L116V
S1003	360.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_T93I,L116V
S1004	410.00000	AncEutheria_sp.	SWS1	Chordata	AncEutheria_F86S,T93I,L116V
S1005	380.00000	AncVertebrate_sp.	SWS1	Chordata	AncVertebrate_F86del
S1006	0.00000	AncEuteleost_sp.	SWS1	Chordata	AncEuteleost_F86del
S1007	371.00000	Stenobrachius_leucepsarus	SWS1	Chordata	FJ443127
S1008	408.00000	Stenobrachius_leucepsarus	SWS1	Chordata	FJ443127_F86del
S1009	355.00000	Lucania_goodie	SWS1	Chordata	AY296735.1
S1010	413.00000	Lucania_goodie	SWS1	Chordata	AY296735.1_F86del
S1011	423.00000	Lepidopus_fitchi	SWS1	Chordata	FJ443126
S1012	363.00000	Lepidopus_fitchi	SWS1	Chordata	FJ443126_insF86
S1013	405.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86Y
S1014	353.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T93I
S1015	416.00000	AncMammal_sp.	SWS1	Chordata	AncMammal_F86Y
S1016	361.00000	Notamacropus_eugenii	SWS1	Chordata	AY286017.1_Y86F
S1017	364.00000	Sciurus_carolinensis	SWS1	Chordata	DQ302163_Y86F
S1018	419.00000	Carassius_auratus	SWS1	Chordata	D85863_F86Y
S1019	360.00000	Taeniopygia_guttata	SWS1	Chordata	AF222331.1_C86S
S1020	398.00000	Taeniopygia_guttata	SWS1	Chordata	AF222331.1_C90S
S1021	400.00000	Melopsittacus_undulatus	SWS1	Chordata	Y11787.1_C90S
S1022	418.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_F86Y
S1023	359.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_S90C
S1024	359.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_T93I
S1025	359.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_A114G
S1026	425.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_F86Y,T93I
S1027	416.00000	Bos_taurus	SWS1	Chordata	U92557.1_I93T
S1028	399.00000	Bos_taurus	SWS1	Chordata	U92557.1_I93T,T97S
S1029	370.00000	Bos_taurus	SWS1	Chordata	U92557.1_Y86F,I93T
S1030	359.00000	Carassius_auratus	SWS1	Chordata	D85863
S1031	360.00000	Oreochromis_niloticus	SWS1	Chordata	DQ235678.1
S1032	425.00000	Oreochromis_niloticus	SWS2	Chordata	DQ235679.1
S1033	456.00000	Oreochromis_niloticus	SWS2	Chordata	DQ235680.1
S1034	472.00000	Oreochromis_niloticus	Rh2B	Chordata	DQ235681.1
S1035	517.00000	Oreochromis_niloticus	LWS	Chordata	DQ235682.1
S1036	528.00000	Oreochromis_niloticus	LWS	Chordata	DQ235683.1
S1037	560.00000	Oreochromis_niloticus	LWS	Chordata	DQ235684.1
S1038	356.00000	Oryzias_latipes	SWS1	Chordata	AB223058
S1039	561.00000	Oryzias_latipes	LWS	Chordata	AB223051.1
S1040	562.00000	Oryzias_latipes	LWS	Chordata	AB223052.1
S1041	502.00000	Oryzias_latipes	RH1	Chordata	AB180742.1
S1042	369.00000	Dissostichus_mawsoni	SWS1	Chordata	AY927651.1
S1043	488.00000	Dissostichus_mawsoni	Rh2	Chordata	AY771352.1
S1044	550.00000	Xenopeltis_unicolor	LWS	Chordata	FJ497235.1
S1045	497.00000	Xenopeltis_unicolor	Rh1	Chordata	FJ497233.1
S1046	361.00000	Xenopeltis_unicolor	SWS1	Chordata	FJ497234
S1047	440.00000	Sciurus_carolinensis	SWS1	Chordata	DQ302163
S1048	363.00000	Sminthopsis_crassicaudata	SWS1	Chordata	AY442173
S1049	533.00000	Sminthopsis_crassicaudata	LWS	Chordata	EU232013
S1050	535.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1
S1051	525.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_E181Q
S1052	527.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_E181D
S1053	532.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_Y113F
S1054	515.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_S186A
S1055	524.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_S186C
S1056	528.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_S186T
S1057	515.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_S186N
S1058	525.00000	Hasarius_adansoni	IV-RH	Arthropoda	AB251846.1_S186G
S1059	486.00000	AncCetacea_sp.	Rh1	Chordata	AncCetacea
S1060	491.00000	AncCetacea_sp.	Rh1	Chordata	AncCetacea_N83D
S1061	498.00000	AncCetacea_sp.	Rh1	Chordata	AncCetacea_S292A
S1062	500.00000	AncCetacea_sp.	Rh1	Chordata	AncCetacea_N83D,S292A
S1063	500.00000	AncWhippomorpha_sp.	Rh1	Chordata	AncWhippomorpha
S1064	500.00000	AncWhippomorpha_sp.	Rh1	Chordata	AncWhippomorpha_V300I
S1065	478.00000	Rhincodon_typus	Rh1	Chordata	XM_048606470.1
S1066	497.00000	Rhincodon_typus	Rh1	Chordata	XM_048606470.1_A94T
S1067	481.00000	Rhincodon_typus	Rh1	Chordata	XM_048606470.1_F187Y
S1068	500.00000	Rhincodon_typus	Rh1	Chordata	XM_048606470.1_A94T,F187Y
S1069	478.00000	Rhincodon_typus	Rh1	Chordata	XM_048606470.1_A94I
S1070	500.00000	Stegostoma_fasciatum	Rh1	Chordata	MT625929.1
S1071	478.00000	Stegostoma_fasciatum	Rh1	Chordata	MT625929.1_T94A,Y187F
S1072	481.00000	Stegostoma_fasciatum	Rh1	Chordata	MT625929.1_T94A
S1073	497.00000	Stegostoma_fasciatum	Rh1	Chordata	MT625929.1_Y187F
S1074	0.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E181R
S1075	0.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E181K
S1076	0.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E181P
S1077	0.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E113Q,E181H
S1078	0.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E113Q,E181Q
S1079	0.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E113Q,E181F
S1080	0.00000	Bos_taurus	LWS	Chordata	NM_001014890_E113Q,E181W
S1081	555.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,F277Y,A285T
S1082	554.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,F277Y,A285T,P298A,F309Y
S1083	557.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,S233A,V236M,V274I,L275F,F277Y,F279V,A285T
S1084	554.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,V274I,L275F,F277Y,F279V,A285T
S1085	557.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,S233A,V236M,F277Y,A285T
S1086	556.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,S233A,V236M,F277Y,A285T
S1087	556.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,V236M,F277Y,A285T
S1088	556.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,F277Y,A285T
S1089	557.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,S233A,F277Y,A285T
S1090	560.00000	Homo_sapiens	LWS	Chordata	AH005296.2_Y116S,A180S,T230I,S233A,F277Y,A285T
S1091	560.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,S233A,F277Y,A285T,F309Y
S1092	558.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,T230I,F277Y,A285T,F309Y
S1093	561.00000	Homo_sapiens	LWS	Chordata	AH005296.2_Y116S,A180S,T230I,F277Y,A285T,F309Y
S1094	563.00000	Homo_sapiens	LWS	Chordata	AH005296.2_Y116S,A180S,T230I,S233A,F277Y,A285T,F309Y
S1095	532.00000	Homo_sapiens	LWS	Chordata	AH005296.2_I65T
S1096	534.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S
S1097	532.00000	Homo_sapiens	LWS	Chordata	AH005296.2_T230I
S1098	533.00000	Homo_sapiens	LWS	Chordata	AH005296.2_S233A
S1099	538.00000	Homo_sapiens	LWS	Chordata	AH005296.2_F277Y
S1100	542.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A285T
S1101	532.00000	Homo_sapiens	LWS	Chordata	AH005296.2_F309Y
S1102	541.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,F277Y
S1103	546.00000	Homo_sapiens	LWS	Chordata	AH005296.2_A180S,A285T
S1104	550.00000	Homo_sapiens	LWS	Chordata	AH005296.2_F277Y,A285T
S1105	563.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I
S1106	556.00000	Homo_sapiens	LWS	Chordata	AH005298.2_S180A
S1107	561.00000	Homo_sapiens	LWS	Chordata	AH005298.2_I230T
S1108	560.00000	Homo_sapiens	LWS	Chordata	AH005298.2_A233S
S1109	553.00000	Homo_sapiens	LWS	Chordata	AH005298.2_Y277F
S1110	547.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T285A
S1111	561.00000	Homo_sapiens	LWS	Chordata	AH005298.2_Y309F
S1112	547.00000	Homo_sapiens	LWS	Chordata	AH005298.2_S180A,Y277F
S1113	540.00000	Homo_sapiens	LWS	Chordata	AH005298.2_S180A,T285A
S1114	536.00000	Homo_sapiens	LWS	Chordata	AH005298.2_Y277F,T285A
S1115	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1116	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P
S1117	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A
S1118	543.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F
S1119	543.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F
S1120	551.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L
S1121	551.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V
S1122	551.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S,M236V
S1123	551.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T,A233S
S1124	551.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A,I230T
S1125	555.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M,S180A
S1126	559.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y,L153M
S1127	559.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V,S116Y
S1128	563.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T65I,I111V
S1129	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_I111V,S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1130	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_S116Y,L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1131	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_L153M,S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1132	532.00000	Homo_sapiens	LWS	Chordata	AH005298.2_S180A,I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1133	534.00000	Homo_sapiens	LWS	Chordata	AH005298.2_I230T,A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1134	538.00000	Homo_sapiens	LWS	Chordata	AH005298.2_A233S,M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1135	538.00000	Homo_sapiens	LWS	Chordata	AH005298.2_M236V,I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1136	538.00000	Homo_sapiens	LWS	Chordata	AH005298.2_I274V,F275L,Y277F,V279F,T285A,A298P,Y309F
S1137	538.00000	Homo_sapiens	LWS	Chordata	AH005298.2_F275L,Y277F,V279F,T285A,A298P,Y309F
S1138	538.00000	Homo_sapiens	LWS	Chordata	AH005298.2_Y277F,V279F,T285A,A298P,Y309F
S1139	546.00000	Homo_sapiens	LWS	Chordata	AH005298.2_V279F,T285A,A298P,Y309F
S1140	546.00000	Homo_sapiens	LWS	Chordata	AH005298.2_T285A,A298P,Y309F
S1141	561.00000	Homo_sapiens	LWS	Chordata	AH005298.2_A298P,Y309F
S1142	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_R9A,R13A
S1143	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_R9A
S1144	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_R13A
S1145	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_R50A
S1146	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H46Y,H54S
S1147	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K80Q,H86T
S1148	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H123P
S1149	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K167N
S1150	500.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H197E,K200Q
S1151	500.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H197E
S1152	523.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K200Q
S1153	508.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H197A
S1154	523.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K200A
S1155	500.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H197A,K200A
S1156	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K251A,K254Q
S1157	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_H300G
S1158	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K339C,K340G
S1159	530.00000	Homo_sapiens	LWS	Chordata	AH005296.2_K352T
S1160	495.00000	Bos_taurus	Rh1	Chordata	NM_001014890_F115A
S1161	490.00000	Bos_taurus	Rh1	Chordata	NM_001014890_A117F
S1162	476.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E122D
S1163	476.00000	Bos_taurus	Rh1	Chordata	NM_001014890_E122A
S1164	498.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W126F
S1165	490.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W126L
S1166	486.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W126A
S1167	495.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W161L
S1168	483.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W265Y
S1169	480.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W265F
S1170	470.00000	Bos_taurus	Rh1	Chordata	NM_001014890_W265A
S1171	498.00000	Bos_taurus	Rh1	Chordata	NM_001014890_P267G
S1172	500.00000	Bos_taurus	Rh1	Chordata	NM_001014890_P267A
S1173	495.00000	Bos_taurus	Rh1	Chordata	NM_001014890_P267S
S1174	495.00000	Bos_taurus	Rh1	Chordata	NM_001014890_P267N
S1175	493.00000	Bos_taurus	Rh1	Chordata	NM_001014890_Y268F
S1176	498.00000	Bos_taurus	Rh1	Chordata	NM_001014890_Y274F
S1177	488.00000	Bos_taurus	Rh1	Chordata	NM_001014890_A292D
S1178	0.00000	Bos_taurus	Rh2	Chordata	NM_001014890_H211R
S1179	483.00000	Branchiostoma_belcheri	RhG	Chordata	AB050606
S1180	490.00000	Branchiostoma_belcheri	RhG	Chordata	AB050610
S1181	480.00000	Drosophila_melanogaster	IV-RH1	Arthropoda	NP_524407.1
S1182	470.00000	Drosophila_melanogaster	IV-RH1	Arthropoda	NP_524407.1_A315S
S1183	476.00000	Drosophila_melanogaster	IV-RH1	Arthropoda	NP_524407.1_A315C
S1184	514.00000	Drosophila_melanogaster	IV-RH6	Arthropoda	NM_079644.3
S1185	531.00000	Drosophila_melanogaster	IV-RH6	Arthropoda	NM_079644.3_S313A
S1186	504.00000	Diretmus_argenteus	Rh1	Chordata	Diretmus_argenteus_Rh1_Lc
S1187	449.00000	Diretmus_argenteus	Rh1	Chordata	Diretmus_argenteus_Rh1_Fb
S1188	448.00000	Diretmus_argenteus	Rh1	Chordata	Diretmus_argenteus_Rh1_D
S1189	460.00000	Diretmus_argenteus	Rh1	Chordata	Diretmus_argenteus_Rh1_C
S1190	455.00000	Diretmus_argenteus	Rh1	Chordata	Diretmus_argenteus_Rh1_B
S1191	457.00000	Diretmus_argenteus	Rh1	Chordata	Diretmus_argenteus_Rh1_A
S1192	526.00000	Mus_musculus	RH2	Chordata	AF011389.1_S308A
S1193	506.00000	Mus_musculus	RH2	Chordata	AF011389.1_Y277F,T285A,S308A
S1194	487.00000	Mus_musculus	RH2	Chordata	AF011389.1_Y277F,T285A
S1195	526.00000	Homo_sapiens	LWS	Chordata	AH005298.2_H197Y
S1196	508.00000	Homo_sapiens	LWS	Chordata	AH005298.2_H197Y,A308S
